Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,mining_difficulty,Weighted_litecoin_price,Weighted_gold_price,usd/euro,Num_Wiki_view,Num_tweets
2018-09-17,6398.25,3910780000,560269.0,240017,7019199231177,54.79,1198.2,1.1673,18135,31037.0
2018-09-18,6325.52,4180090000,568820.0,244117,7019199231177,53.12,1199.09,1.1679,15263,30885.0
2018-09-19,6356.8,4431340000,540959.0,250881,7019199231177,53.88,1201.62,1.1671,13421,31000.0
2018-09-20,6460.93,4348110000,542894.0,253520,7031329605789,55.45,1205.19,1.1779,12915,32268.0
2018-09-21,6634.88,6531940000,620832.0,272907,7152633351906,59.0,1202.42,1.1769,12747,34302.0
2018-09-22,6722.1,4509660000,505853.0,225382,7152633351906,60.18,1202.42,1.1769,11768,27695.0
2018-09-23,6717.88,4197500000,454807.0,200169,7152633351906,61.28,1199.63,1.1769,13893,29057.0
2018-09-24,6648.66,4177310000,543361.0,237522,7152633351906,59.49,1197.33,1.1749,16198,32186.0
2018-09-25,6508.9,4726180000,574804.0,251944,7152633351906,57.11,1200.23,1.1766,13497,33771.0
2018-09-26,6482.9,4437300000,541812.0,243788,7152633351906,57.79,1198.96,1.1751,11888,32810.0
2018-09-27,6587.27,4606810000,547299.0,248543,7152633351906,60.41,1189.1,1.1638,11109,31898.0
2018-09-28,6676.56,5014430000,608318.0,254085,7152633351906,62.58,1186.66,1.1621,10102,29550.0
2018-09-29,6599.95,4363690000,498963.0,218187,7152633351906,61.19,1186.66,1.1621,9828,28728.0
2018-09-30,6610.15,4002280000,474779.0,208047,7152633351906,61.33,1188.38,1.1621,9861,27646.0
2018-10-01,6602.96,4000970000,603755.0,242662,7152633351906,60.7,1200.66,1.1577,9908,31878.0
2018-10-02,6574.77,3979260000,573816.0,244635,7152633351906,60.17,1189.3,1.155,10702,31648.0
2018-10-03,6520.48,3887310000,586061.0,242158,7152633351906,58.43,1201.63,1.1487,9672,31711.0
2018-10-04,6543.96,3838410000,557823.0,243007,7364268059356,58.07,1200.13,1.1516,9361,34224.0
2018-10-05,6594.42,3671500000,562895.0,244589,7454968648263,58.47,1201.47,1.1534,8776,34221.0
2018-10-06,6604.28,3259740000,515060.0,214718,7454968648263,58.23,1201.47,1.1534,7699,29246.0
2018-10-07,6598.04,3306630000,525854.0,219589,7454968648263,57.92,1202.88,1.1534,7645,28503.0
2018-10-08,6625.88,3979460000,561435.0,247906,7454968648263,58.73,1194.11,1.1493,10673,37692.0
2018-10-09,6641.02,3580810000,554591.0,235732,7454968648263,58.98,1183.88,1.1496,12687,35538.0
2018-10-10,6601.27,3787650000,556835.0,244801,7454968648263,58.18,1191.09,1.1533,9488,33842.0
2018-10-11,6418.36,5181640000,608748.0,262308,7454968648263,54.54,1210.39,1.1593,9063,32278.0
2018-10-12,6269.7,3783500000,598570.0,243042,7454968648263,52.28,1220.34,1.1575,8846,28937.0
2018-10-13,6283.1,3064030000,513512.0,204956,7454968648263,53.6,1220.34,1.1575,7582,27760.0
2018-10-14,6305.7,3085320000,451714.0,191145,7454968648263,52.89,1217.93,1.1575,7860,28150.0
2018-10-15,6528.23,7370770000,619424.0,266783,7454968648263,54.1,1226.48,1.1584,10030,35275.0
2018-10-16,6610.62,4074800000,603605.0,257832,7454968648263,54.55,1227.03,1.1575,9497,35006.0
2018-10-17,6563.4,4088420000,564479.0,260224,7454968648263,53.82,1224.17,1.1501,8716,33145.0
2018-10-18,6509.16,3924080000,587516.0,253312,7427362643332,53.09,1225.36,1.1455,8855,30155.0
2018-10-19,6470.62,3578870000,619914.0,253684,7182852313938,52.85,1226.63,1.1531,9439,28097.0
2018-10-20,6474.21,3379130000,516162.0,227678,7182852313938,53.17,1226.63,1.1531,8003,23204.0
2018-10-21,6501.2,3253610000,480204.0,211367,7182852313938,53.21,1226.88,1.1531,8058,22298.0
2018-10-22,6495.0,3672860000,566330.0,255169,7182852313938,52.52,1225.43,1.1467,11136,30300.0
2018-10-23,6476.34,3716150000,606406.0,253309,7182852313938,52.4,1231.97,1.1472,9588,30702.0
2018-10-24,6491.4,3424670000,545787.0,253978,7182852313938,52.57,1231.59,1.1399,10140,29969.0
2018-10-25,6478.15,3230550000,585432.0,254462,7182852313938,52.32,1230.07,1.1375,9440,25693.0
2018-10-26,6472.77,3306050000,595606.0,252859,7182852313938,52.13,1230.59,1.1424,8798,25493.0
2018-10-27,6480.54,3393250000,487581.0,233613,7182852313938,52.05,1230.59,1.1424,7501,20631.0
2018-10-28,6479.81,3445190000,486159.0,219720,7182852313938,51.91,1228.87,1.1424,7981,20711.0
2018-10-29,6408.89,4199910000,590111.0,269608,7182852313938,50.4,1230.01,1.1373,9804,26541.0
2018-10-30,6336.61,3781100000,599489.0,283173,7182852313938,49.13,1225.73,1.1343,11438,25290.0
2018-10-31,6330.16,4191240000,616843.0,288120,7182852313938,49.26,1218.3,1.1317,12280,33944.0
2018-11-01,6388.72,3789400000,601403.0,281787,7183013626018,50.07,1225.6,1.1405,12175,31618.0
2018-11-02,6372.9,4234870000,623469.0,292561,7184404942702,50.91,1233.49,1.1389,11582,22288.0
2018-11-03,6372.74,3658640000,559675.0,249403,7184404942702,51.1,1233.49,1.1389,9899,18645.0
2018-11-04,6356.2,4390020000,536643.0,226124,7184404942702,52.64,1246.88,1.1389,9425,24207.0
2018-11-05,6406.87,4174800000,611210.0,296139,7184404942702,53.74,1231.77,1.1411,10250,23158.0
2018-11-06,6441.52,4700040000,561998.0,285323,7184404942702,54.77,1229.56,1.1420000000000001,10350,25550.0
2018-11-07,6504.78,4941260000,611976.0,293604,7184404942702,55.02,1227.89,1.1431,9657,24951.0
2018-11-08,6487.86,4665260000,612517.0,277476,7184404942702,53.35,1224.47,1.1365,12575,24614.0
2018-11-09,6414.51,4346820000,624017.0,283769,7184404942702,52.16,1215.93,1.1337,12319,25018.0
2018-11-10,6404.48,3705320000,513699.0,252368,7184404942702,52.22,1215.93,1.1337,9244,20709.0
2018-11-11,6399.58,3939060000,523862.0,246845,7184404942702,51.6,1209.73,1.1337,12704,18630.0
2018-11-12,6394.43,4295770000,591468.0,299866,7184404942702,51.07,1205.29,1.1223,11375,23212.0
2018-11-13,6367.66,4503800000,564648.0,279040,7184404942702,50.14,1201.39,1.1295,10957,25340.0
2018-11-14,6001.31,7398940000,561188.0,292620,7184404942702,46.36,1207.87,1.1313,10530,34169.0
2018-11-15,5629.34,7032140000,621054.0,291398,7184404942702,43.18,1212.16,1.1329,11302,30694.0
2018-11-16,5594.21,5279320000,624714.0,282998,7175974755380,43.12,1218.28,1.1421,9741,28077.0
2018-11-17,5557.76,4303150000,510062.0,262504,6653303141406,42.14,1218.28,1.1421,9209,23964.0
2018-11-18,5599.16,4159680000,455558.0,239680,6653303141406,42.35,1221.23,1.1421,9096,21832.0
2018-11-19,5238.99,7039560000,563465.0,267845,6653303141406,39.32,1227.02,1.1453,12711,39010.0
2018-11-20,4634.88,8428290000,653601.0,288318,6653303141406,34.73,1223.58,1.1367,13398,36659.0
2018-11-21,4521.85,6120120000,545723.0,254837,6653303141406,33.58,1224.53,1.1383,12924,30984.0
2018-11-22,4493.2,4569370000,595324.0,265994,6653303141406,33.5,1227.39,1.1405,11126,27754.0
2018-11-23,4324.98,4871490000,560197.0,275136,6653303141406,32.09,1225.99,1.1342,10881,26345.0
2018-11-24,4109.18,4679500000,494985.0,249874,6653303141406,30.85,1225.99,1.1342,9525,22902.0
2018-11-25,3899.17,6825640000,468476.0,239129,6653303141406,29.78,1227.63,1.1342,10776,26859.0
2018-11-26,3886.32,6476900000,525146.0,256951,6653303141406,30.19,1227.32,1.1331,13317,29115.0
2018-11-27,3777.66,5998720000,551642.0,268402,6653303141406,30.16,1224.59,1.1294,13557,29976.0
2018-11-28,4072.06,7280280000,515752.0,254338,6653303141406,33.17,1217.52,1.1368,12004,29142.0
2018-11-29,4276.66,6503347767,521194.0,246121,6653303141406,34.32,1223.68,1.1388,12139,28709.0
2018-11-30,4143.04,6048016717,494356.0,250056,6653303141406,32.88,1221.47,1.1318,13904,25626.0
2018-12-01,4129.56,5375314093,520394.0,241723,6653303141406,33.28,1221.47,1.1318,9536,26347.0
2018-12-02,4188.28,5262697895,414508.0,222559,6653303141406,34.14,1218.98,1.1318,9852,21596.0
2018-12-03,4009.47,5089570994,498837.0,240538,6194015746026,32.3,1229.83,1.1353,11454,27894.0
2018-12-04,3937.89,5028069239,579435.0,270051,5646403851535,31.18,1235.51,1.1341,12522,25332.0
2018-12-05,3859.1,5302481574,533915.0,256371,5646403851535,30.3,1235.99,1.1347,11530,27357.0
2018-12-06,3667.81,5878333109,569550.0,279519,5646403851535,28.38,1238.9,1.1377,11346,27357.0
2018-12-07,3431.34,6835615448,586746.0,253776,5646403851535,25.52,1243.58,1.1382,11338,28638.0
2018-12-08,3438.68,5305024497,483081.0,230977,5646403851535,25.06,1243.58,1.1382,9620,22270.0
2018-12-09,3560.46,4947372847,432326.0,238441,5646403851535,25.62,1248.68,1.1382,9739,23363.0
2018-12-10,3558.04,5020968740,512175.0,258229,5646403851535,25.29,1246.87,1.1353,10642,22818.0
2018-12-11,3456.89,4696765188,551065.0,251362,5646403851535,24.22,1244.59,1.1319,10253,22603.0
2018-12-12,3464.03,4139364829,545888.0,261303,5646403851535,24.31,1242.57,1.1371,10443,21876.0
2018-12-13,3397.36,4343372456,550244.0,268291,5646403851535,24.12,1243.84,1.1358,12133,21792.0
2018-12-14,3272.58,4372763663,612878.0,275655,5646403851535,23.42,1239.16,1.1309,12899,24445.0
2018-12-15,3236.86,3551763561,534587.0,262730,5646403851535,23.68,1239.16,1.1309,8117,18577.0
2018-12-16,3257.17,3744248994,461489.0,226338,5646403851535,24.98,1238.43,1.1309,8681,19526.0
2018-12-17,3412.5,5409247918,600338.0,298663,5646403851535,27.76,1242.54,1.1348,11485,24940.0
2018-12-18,3607.34,5911325473,533486.0,266117,5621092245587,29.45,1247.64,1.1369,9942,25600.0
2018-12-19,3772.33,6810689119,607392.0,302243,5106422924660,30.31,1248.32,1.138,9503,26446.0
2018-12-20,3949.21,8927129279,562160.0,287138,5106422924660,31.27,1255.28,1.1451,8891,24630.0
2018-12-21,4019.9,7206015706,586561.0,280448,5106422924660,32.03,1256.87,1.1383,8657,22143.0
2018-12-22,3945.54,5605823233,475062.0,251041,5106422924660,31.22,1256.87,1.1383,8439,17737.0
2018-12-23,4020.52,6151275490,456850.0,250563,5106422924660,32.85,1251.98,1.1383,8644,17701.0
2018-12-24,4087.76,7240968501,523269.0,272145,5106422924660,34.11,1264.69,1.1399,8932,21198.0
2018-12-25,3936.52,6158207293,423129.0,264893,5106422924660,32.1,1270.23,1.1402,8628,18394.0
2018-12-26,3835.05,5326547918,479013.0,281148,5106422924660,31.01,1270.16,1.1356,10158,19107.0
2018-12-27,3757.35,5130222366,544684.0,299846,5106422924660,29.68,1273.8,1.1429,11005,19522.0
2018-12-28,3793.96,5631554348,560909.0,308100,5106422924660,30.62,1278.11,1.1438,10357,20589.0
2018-12-29,3884.27,4991655917,481711.0,264842,5106422924660,32.25,1278.11,1.1438,11028,19252.0
2018-12-30,3846.86,4770578575,461474.0,267463,5106422924660,31.74,1280.75,1.1438,8590,18295.0
2018-12-31,3801.04,4661840806,472261.0,259529,5248509606855,31.15,1280.29,1.1482,9274,18611.0
2019-01-01,3787.09,4324200990,362558.0,234576,5618595848853,31.2,1280.29,1.1465,9185,17069.0
2019-01-02,3889.5,5244856836,505957.0,271545,5618595848853,32.75,1283.41,1.1338,10582,18830.0
2019-01-03,3882.42,4530215219,516491.0,290861,5618595848853,32.6,1290.41,1.1394,19383,26754.0
2019-01-04,3834.88,4847965467,517169.0,281623,5618595848853,32.22,1288.53,1.1396,11683,21139.0
2019-01-05,3859.74,5137609824,459113.0,265029,5618595848853,33.94,1288.53,1.1396,9746,20096.0
2019-01-06,3958.24,5597027440,433832.0,258381,5618595848853,37.22,1284.95,1.1396,10195,18883.0
2019-01-07,4054.34,5228625637,507835.0,284641,5618595848853,38.59,1288.35,1.1476,11036,20476.0
2019-01-08,4041.32,5306593305,529739.0,318355,5618595848853,39.07,1286.26,1.1440000000000001,10505,19387.0
2019-01-09,4039.48,5115905225,540921.0,318892,5618595848853,39.4,1288.26,1.1546,10967,21237.0
2019-01-10,3859.14,6874143796,572517.0,327182,5618595848853,36.35,1290.69,1.1499,10846,20948.0
2019-01-11,3682.08,5538712865,548421.0,308224,5618595848853,33.04,1289.14,1.147,10687,19317.0
2019-01-12,3675.26,4778170883,448196.0,281364,5618595848853,32.45,1289.14,1.147,9350,16138.0
2019-01-13,3607.88,4681302466,412444.0,276860,5618595848853,31.5,1291.75,1.147,9853,16041.0
2019-01-14,3635.87,5651384490,512960.0,326536,5862614531726,31.44,1290.89,1.1468,9565,19018.0
2019-01-15,3668.75,5537192302,551314.0,302147,5883988430955,31.92,1284.92,1.1406,8308,18363.0
2019-01-16,3649.24,5394457145,581094.0,305569,5883988430955,31.7,1291.59,1.1396,8099,18790.0
2019-01-17,3658.13,5464420383,514682.0,296568,5883988430955,31.59,1292.58,1.1388,7906,21544.0
2019-01-18,3663.86,5002961727,554253.0,305827,5883988430955,31.53,1286.72,1.1372,8506,19125.0
2019-01-19,3697.96,5955691380,454973.0,282055,5883988430955,32.13,1286.72,1.1372,6539,16923.0
2019-01-20,3663.22,5582489560,446051.0,293961,5883988430955,31.99,1281.23,1.1372,6521,17285.0
2019-01-21,3585.94,5004347059,523017.0,315052,5883988430955,31.19,1279.62,1.137,7453,18571.0
2019-01-22,3585.03,5313623556,519865.0,295910,5883988430955,31.31,1282.09,1.1362,7464,18601.0
2019-01-23,3594.76,5433755649,593232.0,293348,5883988430955,31.9,1283.3,1.1379,7664,19434.0
2019-01-24,3592.64,5262869046,566739.0,307984,5883988430955,32.32,1281.48,1.1307,8975,19994.0
2019-01-25,3598.92,5265847539,523778.0,300947,5883988430955,32.82,1295.17,1.14,7981,17787.0
2019-01-26,3612.62,5098183235,512501.0,288135,5883988430955,33.24,1295.17,1.14,7659,16307.0
2019-01-27,3592.14,5570752966,430181.0,276514,5883988430955,32.78,1309.88,1.14,7671,14794.0
2019-01-28,3520.18,6908930483,541648.0,307917,5836655168809,31.74,1302.08,1.1428,8200,19069.0
2019-01-29,3448.47,5897159493,534219.0,326016,5814661935892,31.06,1307.66,1.1435,8277,19242.0
2019-01-30,3463.66,5955112627,528518.0,321844,5814661935892,31.49,1316.06,1.1482,8699,19785.0
2019-01-31,3473.98,5831198271,572176.0,353790,5814661935892,31.84,1321.37,1.1446,8288,20616.0
2019-02-01,3470.51,5422926707,590243.0,339183,5814661935892,32.28,1319.84,1.1457,8423,14658.0
2019-02-02,3499.14,5071623601,499556.0,321888,5814661935892,33.62,1319.84,1.1457,7523,15728.0
2019-02-03,3487.36,5043937584,447396.0,300033,5814661935892,33.89,1318.63,1.1457,7115,15208.0
2019-02-04,3461.29,5332718886,524791.0,335141,5814661935892,33.86,1313.96,1.1436,8795,18658.0
2019-02-05,3462.85,5227549545,559509.0,353922,5814661935892,34.11,1316.9,1.1406,13112,19792.0
2019-02-06,3437.63,5482196038,598210.0,349432,5814661935892,33.54,1310.79,1.1364,11068,20673.0
2019-02-07,3409.14,5004962683,562218.0,352872,5814661935892,33.15,1304.97,1.1343,10044,18834.0
2019-02-08,3538.7,7735623101,576688.0,335117,5814661935892,38.4,1312.22,1.1335,8619,20304.0
2019-02-09,3667.32,6158833645,492019.0,310742,5814661935892,43.99,1312.22,1.1335,7622,18400.0
2019-02-10,3674.85,6282256903,429046.0,299469,5894008795042,45.4,1314.93,1.1335,7550,15294.0
2019-02-11,3670.48,6277056434,542544.0,315580,6061518831027,44.84,1310.16,1.1276,8698,17137.0
2019-02-12,3645.86,6480384532,744912.0,271445,6061518831027,43.44,1310.02,1.1329,8768,18536.0
2019-02-13,3643.17,6438903823,683689.0,352498,6061518831027,42.94,1309.34,1.1255,8609,19037.0
2019-02-14,3625.5,6271044418,535009.0,354342,6061518831027,41.84,1307.58,1.1296,7843,20146.0
2019-02-15,3623.55,6091952231,509495.0,296602,6061518831027,42.41,1317.77,1.1296,7745,17973.0
2019-02-16,3628.29,5934744052,550473.0,331987,6061518831027,43.28,1317.77,1.1296,7736,14503.0
2019-02-17,3651.73,7039512503,462206.0,327304,6061518831027,43.72,1323.38,1.1296,9614,15013.0
2019-02-18,3798.43,9908216640,604582.0,344119,6061518831027,46.24,1329.06,1.131,8708,20088.0
2019-02-19,3944.44,9933626655,589473.0,348086,6061518831027,48.11,1328.34,1.1338,9364,20657.0
2019-02-20,3968.31,8693373948,611970.0,314190,6061518831027,49.79,1340.08,1.1345,9447,19783.0
2019-02-21,3976.12,7775128102,568415.0,297476,6061518831027,50.38,1331.63,1.1339,9252,18673.0
2019-02-22,3978.82,7826525254,659655.0,347677,6061518831027,49.42,1326.8,1.1342,9179,18990.0
2019-02-23,4069.12,8922258316,489686.0,328096,6061518831027,50.48,1326.8,1.1342,8345,17467.0
2019-02-24,3990.06,10794227451,476422.0,320309,6064081790461,48.36,1327.63,1.1342,9156,19043.0
2019-02-25,3852.6,9318796067,550416.0,336491,6071846049921,45.64,1328.18,1.1358,9391,18557.0
2019-02-26,3865.66,7931218996,628703.0,366407,6071846049921,45.82,1327.59,1.1392,9378,18337.0
2019-02-27,3846.1,8301309684,580327.0,344419,6071846049921,45.41,1324.08,1.1372,9019,17989.0
2019-02-28,3863.73,8399767798,577452.0,367677,6071846049921,46.1,1318.43,1.1369,10235,17668.0
2019-03-01,3868.21,7661247975,603147.0,354260,6071846049921,47.22,1303.19,1.1378,8776,16498.0
2019-03-02,3856.62,7578786076,542789.0,335732,6071846049921,48.4,1303.19,1.1378,8412,14475.0
2019-03-03,3855.46,7253558152,453635.0,353537,6071846049921,48.72,1292.78,1.1378,8300,14176.0
2019-03-04,3801.94,9029175788,575279.0,304051,6071846049921,47.32,1291.97,1.1339,9423,17545.0
2019-03-05,3826.33,10174126415,615117.0,285567,6071846049921,49.95,1286.55,1.1301,9665,18838.0
2019-03-06,3898.0,9175291529,636450.0,277735,6071846049921,54.34,1287.18,1.1308,9860,18028.0
2019-03-07,3912.08,9584165519,616471.0,282381,6071846049921,56.78,1283.99,1.1192,9305,18488.0
2019-03-08,3910.0,10638638944,614245.0,285118,6071846049921,56.66,1292.82,1.1239,7887,17183.0
2019-03-09,3934.37,10796103518,540407.0,239354,6071846049921,57.34,1292.82,1.1239,6979,17366.0
2019-03-10,3952.08,9713267607,445492.0,212741,6071216044486,57.53,1297.89,1.1239,7442,15841.0
2019-03-11,3928.65,10125901903,654955.0,294599,6068891541677,56.32,1295.02,1.1264,8181,18186.0
2019-03-12,3900.84,9809887079,615505.0,285510,6068891541677,55.79,1298.6,1.129,8042,19917.0
2019-03-13,3909.57,9469184841,609454.0,285822,6068891541677,56.41,1306.32,1.1336,7677,18492.0
2019-03-14,3919.44,10480789570,654299.0,299774,6068891541677,56.5,1302.63,1.1307,7760,20023.0
2019-03-15,3942.53,9394210605,643452.0,296817,6068891541677,57.86,1299.57,1.1344,7172,20206.0
2019-03-16,4012.83,9856166973,545186.0,262104,6068891541677,60.48,1299.57,1.1344,6406,17435.0
