Date,Bitcoin_closeprice,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,14d MA,WSJ Daily Sentiment,Regulation Sentiment,Privacy and Security Sentiment
26/05/2016,453.38,144527.98,413798,219956,1.99E+11,10.75,820479,4.06,1223.32,49.48,1.1194,8012,25096,446.58,445.78,449.28,-0.64,0.98,-0.89
27/05/2016,473.46,354627.02,456557,215157,1.99E+11,10.31,948131,4.34,1214.4,49.33,1.1115,7843,22418,449.65,445.74,449.18,-0.64,0.98,-0.89
28/05/2016,530.04,360731.44,436334,192921,1.99E+11,10.88,863365,4.64,1214.4,49.33,1.1115,7516,20785,458.81,447.83,450.45,-0.64,0.98,-0.89
29/05/2016,526.23,280657.02,369009,178595,1.99E+11,9.74,680078,4.69,1207.05,49.6,1.1138,7165,21179,485.63,457.98,455.76,-0.64,0.98,-0.89
30/05/2016,533.86,165208.59,492783,211224,1.99E+11,10.05,891743,4.65,1207.99,49.6,1.1138,12745,23116,509.91,467.26,460.66,0,0.98,-0.89
31/05/2016,531.39,259653.79,435775,215122,1.99E+11,11.3,867020,4.67,1212.21,49.1,1.1132,13783,22168,530.04,477.34,466.36,0,0.98,-0.89
01/06/2016,536.92,161107.1,450917,234241,1.99E+11,10.06,839312,4.7,1214.24,33.97,1.1188,10917,24322,530.49,487.57,471.9,0,0.98,-0.89
02/06/2016,537.97,112440.31,439406,230961,1.99E+11,10.37,826838,4.72,1213.17,33.97,1.1151,9668,25664,534.06,497.87,477.78,0,0.98,-0.3
03/06/2016,569.19,220010.46,443089,234527,1.99E+11,10.21,832558,4.79,1226.83,37.75,1.1367,9507,25989,535.43,508.09,484.87,0,0.98,1
04/06/2016,572.73,165317.48,410980,196546,1.99E+11,12.09,840556,4.84,1226.83,37.75,1.1367,7824,22507,548.03,521.38,493.91,0,0.98,1
05/06/2016,574.98,119766.46,410251,189632,1.99E+11,8.52,611226,4.81,1244.55,44.66,1.1355,11299,24256,559.96,534.64,503.16,0,0.98,1
06/06/2016,585.54,124313.11,446221,221001,1.99E+11,8.45,705457,4.89,1245.29,49.69,1.1355,10305,25168,572.3,545.92,512.85,0,0.98,1
07/06/2016,576.6,185823.16,442725,230876,1.99E+11,10.28,803603,4.85,1243.59,47.43,1.1358,9828,25479,577.75,552.09,522.95,0,0.98,1
08/06/2016,581.65,138700.19,432718,229789,1.99E+11,9.61,802240,4.75,1254.85,47.43,1.1395,9526,25213,579.04,557.69,532.28,-0.26,0.98,0.83
09/06/2016,574.63,123464.94,464860,236188,1.96E+11,8.99,720621,4.73,1264.97,44.83,1.1316,9328,23455,581.26,563,541.71,-0.44,0.36,0.83
10/06/2016,577.47,116216.61,456051,228223,1.96E+11,10.1,822653,4.79,1271.48,50.44,1.1251,8527,23436,577.63,567.8,550.37,-0.44,0.36,0.83
11/06/2016,606.73,138928.81,414577,213003,1.96E+11,9.18,696121,4.94,1271.48,50.44,1.1251,7960,20546,577.92,572.31,557.8,-0.44,0.36,0.83
12/06/2016,672.78,430536.98,443702,210565,1.96E+11,9.92,830048,5.23,1274.05,50.93,1.1292,8817,25917,586.28,579.95,563.28,-0.44,0.36,0.83
13/06/2016,704.38,353046.61,501460,251193,1.96E+11,8.92,915603,5.35,1282.08,48.88,1.1292,12454,27242,618.99,591.46,573.75,-0.44,0.36,0.83
14/06/2016,685.56,270830.07,474058,246697,1.96E+11,10.94,955200,5.23,1287.28,48.49,1.1207,10859,23970,661.3,606.08,585.93,-0.44,0.36,0.38
15/06/2016,694.47,144378.03,497380,259050,1.96E+11,9.41,917150,5.2,1287.92,48.01,1.126,10005,24561,687.57,618.37,596.94,-0.44,0.36,0.38
16/06/2016,766.31,370441.97,503551,267721,1.96E+11,9.59,957704,5.46,1290.74,46.21,1.1225,10618,26795,694.8,630.47,608.19,0,0.36,0.38
17/06/2016,748.91,482927.69,509363,253603,1.96E+11,9.78,930754,5.62,1290.03,47.98,1.1277,10851,26724,715.45,651.55,624.5,0.57,0.36,0.38
18/06/2016,756.23,335067.55,495933,235159,1.96E+11,9.14,867728,5.59,1290.03,47.98,1.1277,8859,20862,736.56,670.14,637.34,0.57,0.36,0.38
19/06/2016,763.78,179620.92,443893,218121,1.96E+11,8.14,723108,5.57,1301.35,49.37,1.1314,9315,20799,757.15,690.32,650.45,0.57,0.36,0.38
20/06/2016,737.23,232839.68,469212,249170,1.96E+11,8.79,780293,5.46,1286.64,49.37,1.1314,11896,27198,756.31,711.02,663.93,0.34,0.36,0.38
21/06/2016,666.65,446367.21,518259,248015,2.09E+11,9.59,914910,5.02,1277.96,48.85,1.1242,11977,27064,752.41,725.52,674.77,-0.32,0.36,0.38
22/06/2016,596.12,421481.22,461509,235512,2.09E+11,11.22,945644,4.38,1267.13,49.13,1.1296,9837,25119,722.55,724.84,681.2,-0.32,0.36,0.38
23/06/2016,623.98,420879.41,496189,241160,2.09E+11,10.33,919796,3.8,1251.78,50.11,1.1385,9912,24183,666.67,712.81,682.23,0,0.36,0.38
24/06/2016,665.3,345384.69,469900,237496,2.09E+11,11.15,942677,4.08,1299.11,47.64,1.1117,19135,26403,628.92,705.96,685.76,0.23,0.36,0.38
25/06/2016,665.12,189840.67,491143,206757,2.09E+11,8.89,792598,4.22,1299.11,47.64,1.1117,12669,20205,628.47,702.72,692.03,0.23,0.36,0.38
26/06/2016,629.37,169459.31,453212,181202,2.09E+11,9.77,762232,4.13,1319.5,46.33,1.1025,8292,20500,651.47,691.48,696.2,0.23,0.36,0.38
27/06/2016,655.28,190801.58,404257,216882,2.09E+11,9.86,777207,4.09,1326.18,46.33,1.1025,11629,23913,653.26,678.2,693.1,0.23,0.36,0.38
28/06/2016,647,212726.53,431494,212459,2.09E+11,9.72,760032,4.12,1318.56,47.85,1.1065,10003,23816,649.92,666.98,689.59,0.23,0.36,0.96
29/06/2016,639.89,222852.14,410086,223966,2.09E+11,9.83,764559,4.07,1320.34,49.88,1.1125,10158,23872,643.88,654.01,686.84,0.23,0.29,0.96
30/06/2016,673.34,211704.85,442083,231810,2.09E+11,9.66,797510,4.13,1319.35,48.33,1.1106,9599,23132,647.39,643.19,682.94,0.23,0.29,0.96
01/07/2016,676.3,198821.26,449855,205646,2.09E+11,9.21,749351,4.24,1332.79,33.27,1.1136,8764,23027,653.41,643.93,676.3,0.23,0.29,0.96
02/07/2016,703.7,162801.21,408449,198726,2.09E+11,9.73,694817,4.43,1332.79,33.27,1.1136,7717,23595,663.18,652.84,671.11,0.23,0.29,0.96
03/07/2016,658.66,190627.02,383963,176973,2.09E+11,9.21,614649,4.44,1342.65,37.9,1.1154,8615,20287,684.45,661.7,667.36,0.23,0.29,0.96
04/07/2016,683.66,137498.36,441260,213749,2.13E+11,9.71,739326,4.39,1347.21,37.26,1.1154,9364,21181,679.55,660.96,659.85,0.23,0.29,0.96
05/07/2016,670.63,193126.11,426264,214814,2.13E+11,9.9,789159,4.48,1351.91,37.26,1.1076,9447,22046,682.01,663.02,656.03,-0.72,0.29,-0.08
06/07/2016,677.33,199936.29,391335,214551,2.13E+11,10.26,797548,4.46,1363.08,50.36,1.11,9129,23770,670.98,667.61,656.31,-0.72,0.29,-0.08
07/07/2016,640.56,395099.75,390884,215411,2.13E+11,10.56,821500,4.27,1361.89,45.14,1.1063,9574,23909,677.21,670.06,662.11,0,0.29,-0.08
08/07/2016,666.52,217545.2,398382,210556,2.13E+11,9.91,779845,4.16,1357.44,45.14,1.1051,8771,23469,662.84,669.34,663.3,0,0.29,-0.08
09/07/2016,650.96,275930.79,396352,185256,2.13E+11,9.69,658053,4.15,1357.44,45.5,1.1051,8843,25041,661.47,672.3,663.38,0,0.29,-0.08
10/07/2016,649.36,158135.66,348927,162452,2.13E+11,9.21,585814,4.11,1362.62,49.81,1.1058,10305,20364,652.68,669.81,662.37,-0.3,0.29,-0.08
11/07/2016,647.66,165966.87,429180,217946,2.13E+11,10.09,793287,4.12,1362.62,44.89,1.1058,10443,22699,655.61,666.82,663.8,-0.3,0.29,-0.08
12/07/2016,664.55,209759.83,392187,218891,2.13E+11,10.04,775826,4.14,1344.24,49.77,1.1061,10146,22223,649.33,660.59,663.26,0.76,0.29,-0.08
13/07/2016,654.47,198981.24,362818,216374,2.13E+11,11.2,820023,4.15,1338.81,44.75,1.109,10027,22998,653.86,661.25,664.51,0.76,-0.98,-0.08
14/07/2016,658.08,150009.75,398175,217554,2.13E+11,10.2,798437,4.15,1336.56,45.68,1.112,9109,21544,655.56,658,665.55,0.4,1,-0.08
15/07/2016,663.26,123347.18,391889,215946,2.13E+11,10.63,790217,4.16,1333.84,45.95,1.1035,8596,20434,659.03,656.61,664.46,0.4,1,-0.08
16/07/2016,660.77,75960.94,410103,182035,2.13E+11,9.19,688478,4.14,1333.84,45.95,1.1035,7157,18987,658.6,655.05,663.53,0.4,1,-0.08
17/07/2016,679.46,110816.75,371105,170864,2.13E+11,9.52,709356,4.17,1337.85,45.24,1.1075,8148,19456,660.7,657.29,660.46,0.4,1,-0.08
18/07/2016,673.11,102792.33,424993,222687,2.13E+11,9.9,819096,4.17,1329.54,45.24,1.1075,8920,21330,667.83,658.73,661.95,0.4,1,-0.08
19/07/2016,672.86,91126.51,395388,222018,2.13E+11,11.19,860789,4.15,1331.06,44.65,1.1021,8270,23226,671.11,661.19,661.19,0.38,1,-0.08
20/07/2016,665.68,141522.96,397145,227279,2.13E+11,9.56,798784,4.14,1322.27,44.94,1.1015,8357,22621,675.14,663.8,661.35,0.03,1,-0.08
21/07/2016,665.01,91071.93,413155,217473,2.13E+11,10.77,809273,4.12,1325.7,44.75,1.1026,8658,20837,670.55,665.8,660.52,-0.69,1,-0.08
22/07/2016,650.62,204149.36,406649,221275,2.13E+11,11.18,863989,4.08,1327.02,44.19,1.0977,9800,20712,667.85,665.86,662.27,-0.69,1,-0.08
23/07/2016,655.56,106515.42,395233,195665,2.13E+11,11.12,826302,4.05,1327.02,44.19,1.0977,6549,18351,660.44,665.43,661.13,-0.69,1,-0.08
24/07/2016,661.28,179570.01,373150,183766,2.13E+11,11.37,791551,4.06,1323.18,43.13,1.0995,7274,18766,657.06,665.15,661.46,-0.69,1,-0.08
25/07/2016,654.1,118872.49,442602,239584,2.13E+11,11.2,909995,4.05,1318.63,43.13,1.0995,9280,22664,655.82,664.93,662.31,-0.69,1,-0.08
26/07/2016,651.78,345283.2,445910,237544,2.13E+11,11.15,923046,4,1317.4,42.92,1.0986,10095,23499,656.98,664.19,662.77,-0.69,1,-0.08
27/07/2016,654.35,225831.19,427092,235475,2.13E+11,11.25,921787,3.96,1332.82,41.92,1.1058,10107,21902,655.72,661.11,661.86,-0.69,1,-0.08
28/07/2016,655.03,131871.22,422943,234727,2.13E+11,10.62,875244,3.97,1338,41.14,1.1077,9118,23727,653.41,659.03,661.85,-0.69,0.25,-0.08
29/07/2016,656.99,92511.85,113337,231267,2.13E+11,9.78,822372,4.03,1342.68,41.6,1.1174,8102,20354,653.72,657.05,661.63,-0.69,0.25,-0.08
30/07/2016,655.05,58611.38,306460,199365,2.13E+11,12.11,870160,4.07,1342.68,41.6,1.1174,7619,17310,655.46,656.08,661.19,-0.69,0.25,-0.08
31/07/2016,624.68,173191.01,420832,192100,2.13E+11,9.29,794572,4.04,1351.1,33.16,1.1163,68433,17590,655.69,654.97,660.78,-0.69,0.25,-0.08
01/08/2016,606.27,197958.49,447337,224896,2.13E+11,9.5,814183,3.96,1351.81,33.16,1.1163,7849,22021,645.57,652.09,656.86,-0.69,-0.6,-0.08
02/08/2016,547.47,576026.51,470680,250944,2.13E+11,9.35,859342,3.73,1357.85,29.69,1.1224,8291,27947,628.67,646.61,652.09,-0.69,-0.6,-0.08
03/08/2016,566.35,373075.27,447802,241616,2.02E+11,8.67,791053,3.67,1360.53,36.5,1.1149,18927,33437,592.81,633.97,643.13,-0.69,-0.77,-0.08
04/08/2016,578.29,218862.12,437325,231682,2.02E+11,9.35,780743,3.73,1352.4,39.72,1.113,12782,25150,573.36,624.22,636.04,0,-0.77,-0.08
05/08/2016,575.04,114925.1,418707,228075,2.02E+11,8.49,701046,3.73,1349.42,45.44,1.1086,9473,25115,564.04,616.05,629.84,0,-0.77,0.99
06/08/2016,587.78,139264.86,387108,195503,2.02E+11,8.73,619245,3.74,1349.42,51.23,1.1086,7570,20484,573.23,607.24,624.45,0,-0.77,0.99
07/08/2016,592.69,139374.83,390587,192266,2.02E+11,9.72,768321,3.78,1336.6,45.41,1.1088,13610,20769,580.37,599.77,619.6,-0.59,-0.77,0.99
08/08/2016,591.05,103506.54,469541,235147,2.02E+11,9.74,839246,3.78,1333.62,43.02,1.1088,12052,24232,585.17,592.62,614.71,-0.59,-0.77,0.98
09/08/2016,587.8,156669.32,430639,231276,2.02E+11,11.67,880535,3.76,1337.31,47.62,1.1117,11249,24435,590.51,585.51,610.2,-0.59,-0.77,0.98
10/08/2016,592.1,173967.07,488493,244589,2.02E+11,9.34,834622,3.75,1344.5,47.62,1.1176,9015,30224,590.51,581.42,605.63,-0.59,-0.77,0.98
11/08/2016,589.12,125873.17,463192,254365,2.02E+11,9.8,860473,3.71,1343.5,44.98,1.1137,8400,23497,590.32,579.84,601.19,-0.59,-0.77,0.98
12/08/2016,587.56,117813.86,437955,232824,2.02E+11,9.66,805274,3.72,1341.04,50.84,1.1162,7756,25008,589.67,584.47,596.48,-0.59,-0.77,0.98
13/08/2016,585.59,74223.06,410826,214406,2.02E+11,8.78,665115,3.71,1341.04,50.84,1.1162,6851,21026,589.59,586.83,591.52,-0.59,-0.77,0.98
14/08/2016,570.47,105528.85,394563,200011,2.02E+11,8.87,639753,3.68,1336.2,45.74,1.1184,6860,24566,587.42,587.64,586.56,-0.59,-0.77,0.98
15/08/2016,567.24,100700.44,461779,202750,2.17E+11,9.77,809770,3.62,1342.45,45.74,1.1184,7890,25180,581.21,587.13,582.68,-0.59,-0.77,0.98
16/08/2016,577.44,101877.23,493590,254296,2.17E+11,10.79,920075,3.62,1345.89,46.58,1.1279,8422,23549,574.43,584.85,579.9,-0.59,-0.77,0.98
17/08/2016,573.22,94548.64,466782,237880,2.17E+11,11.72,949801,3.62,1345.76,46.79,1.1289,8694,22643,571.72,583.15,582.04,-0.59,-0.77,0.98
18/08/2016,574.32,104202.43,429466,239387,2.17E+11,9.35,798859,3.61,1351.68,48.22,1.1354,10122,20849,572.63,581.17,582.53,-0.59,-0.77,0.98
19/08/2016,575.63,87963.17,425432,245941,2.17E+11,9.29,790802,3.61,1346.26,48.52,1.1325,8392,18562,574.99,579.67,582.24,-0.25,-0.77,0.98
20/08/2016,581.7,78238.06,453235,208069,2.17E+11,9.31,714049,3.62,1346.26,48.52,1.1325,6836,14687,574.39,577.84,582.29,-0.25,-0.77,0.98
21/08/2016,581.31,65816.71,385756,184741,2.17E+11,8.83,614910,3.62,1341.5,47.05,1.132,7330,14412,577.22,577.02,581.85,-0.25,-0.77,0.98
22/08/2016,586.75,124673.1,459903,228215,2.17E+11,9.09,784879,3.64,1335.85,47.05,1.132,8395,18821,579.55,576.32,581.04,-0.25,-0.77,0.98
23/08/2016,583.41,145816.31,452155,238874,2.17E+11,9.77,828972,3.82,1339.48,48.1,1.1305,8897,18812,583.25,576.45,580.73,-0.25,-0.77,0.98
24/08/2016,580.18,96823.78,466246,234978,2.17E+11,9.39,756289,3.9,1331.36,46.77,1.1264,9239,19302,583.82,577.89,580.42,0,-0.77,0.98
25/08/2016,577.76,235360.22,401522,233879,2.17E+11,11.25,868056,3.83,1323.12,47.33,1.1285,8900,20127,583.45,579.33,579.57,0,-0.77,-0.6
26/08/2016,579.65,84422.17,414477,226635,2.17E+11,10.87,844412,3.82,1324.39,47.64,1.1198,8442,19606,580.45,579.36,578.76,0,-0.77,-0.23
27/08/2016,569.95,103918.92,410703,190954,2.17E+11,10.06,686903,3.78,1324.39,47.64,1.1198,7126,15956,579.2,580.08,578.19,0,-0.77,-0.23
28/08/2016,573.91,150908.58,354909,174337,2.17E+11,9.41,608528,3.74,1317.25,46.98,1.1189,7543,17112,575.79,579.59,577.07,0,-0.77,-0.23
29/08/2016,574.11,192170.31,449032,225133,2.21E+11,9.71,808922,3.76,1322.52,46.98,1.1189,8722,22110,574.5,579.4,577.32,0,-0.77,-0.23
30/08/2016,577.5,122117.98,471368,251838,2.21E+11,8.8,783228,3.78,1317.43,46.35,1.1143,8666,18322,572.66,578.56,577.81,0,-0.77,-0.23
31/08/2016,575.47,131636.23,447987,225226,2.21E+11,10.69,834746,3.8,1310.72,44.7,1.1158,9172,17456,575.17,578.14,577.81,0,-0.77,-0.23
01/09/2016,572.3,134015.23,426749,237326,2.21E+11,10.34,849245,3.82,1312.06,44.7,1.1197,8596,18373,575.69,576.88,577.98,0,-0.77,0.99
02/09/2016,575.54,139314.5,433829,225703,2.21E+11,9.32,726651,3.83,1319.84,27.94,1.1156,8115,20605,575.09,575.65,577.83,0,-0.77,0.99
03/09/2016,598.21,270971.15,407118,182078,2.21E+11,11.45,769942,3.86,1319.84,38.29,1.1156,7347,16664,574.44,575.13,577.82,0,-0.77,0.99
04/09/2016,608.63,162162.48,380235,183065,2.21E+11,8.08,579355,3.96,1327.75,38.29,1.1147,7896,16972,582.02,577.4,579,0,-0.77,0.99
05/09/2016,606.59,135889.37,465896,227543,2.21E+11,10.29,880299,4,1276.03,43.44,1.1147,9039,23183,594.13,580.62,580.96,0,-0.77,0.99
06/09/2016,610.44,129112.99,461272,231982,2.21E+11,10.46,866950,3.97,1338.45,50.56,1.1255,9374,35065,604.48,584.7,582.37,0,-0.77,0.99
07/09/2016,614.54,122593.95,476591,250657,2.21E+11,9.61,809332,4.01,1347.2,50.56,1.1239,9426,23060,608.55,588.75,584.3,0.38,-0.77,0.99
08/09/2016,626.32,139659.2,432427,226862,2.21E+11,9.94,814107,3.98,1342.18,42.77,1.126,10042,19731,610.52,593.25,586.76,0.38,-0.77,0.99
09/09/2016,622.86,103432.57,428543,220392,2.21E+11,10.18,813034,3.98,1333.46,45.88,1.1233,9121,19091,617.1,598.67,590.23,0.38,-0.77,0.99
10/09/2016,623.51,72202.48,404099,193165,2.21E+11,9.28,646603,3.97,1333.46,45.88,1.1233,8218,18701,621.24,603.94,593.31,0.38,-0.77,0.99
11/09/2016,606.72,119717.66,398487,180227,2.21E+11,8.75,591717,3.92,1330.92,45.27,1.1235,7890,16124,624.23,609.63,597.14,0.38,-0.77,0.99
12/09/2016,608.24,119899.06,459518,208486,2.26E+11,8.83,690828,3.84,1330.92,51.5,1.1235,10175,18821,617.7,613.09,599.48,0.38,-0.77,0.99
13/09/2016,609.24,142764.27,473180,239721,2.26E+11,8.69,780871,3.83,1323.53,44.9,1.122,11035,20868,612.82,614.21,601.92,0.38,-0.77,0.99
14/09/2016,610.68,78491.89,432043,231644,2.26E+11,9.32,764207,3.83,1320.38,43.58,1.125,10442,20554,608.07,614.27,604.19,0.38,-0.77,0.99
15/09/2016,607.16,97643.02,427832,233334,2.26E+11,9.37,752979,3.82,1318.11,43.91,1.1244,10277,21820,609.39,614.73,606.7,0,0.08,0.99
16/09/2016,606.97,106926.84,428124,210989,2.26E+11,10.31,774627,3.82,1310.13,43.03,1.1155,10414,20588,609.03,614.36,609.19,0,0.08,0.99
17/09/2016,605.98,61231.04,455846,215366,2.26E+11,8.84,754384,3.81,1310.13,43.03,1.1155,9034,17201,608.27,613.52,611.44,0,0.08,0.99
18/09/2016,609.87,80059.54,360162,191458,2.26E+11,9.86,678307,3.94,1303.55,43.3,1.1175,9227,13717,606.7,611.26,611.99,0,0.08,0.99
19/09/2016,609.23,89893.53,425006,223407,2.26E+11,10.75,835041,3.97,1313.02,43.3,1.1175,9584,13913,607.61,609.82,612.08,0,0.08,0.99
20/09/2016,608.31,119440.99,468695,244164,2.26E+11,9.7,782657,3.84,1314.72,43.44,1.1151,9873,26427,608.36,608.23,612.27,-0.27,0.08,0.99
21/09/2016,597.15,137948.84,459657,239050,2.26E+11,8.69,711352,3.84,1327.26,45.34,1.1189,9285,18606,609.14,608.41,612.12,-0.27,0.08,0.99
22/09/2016,596.3,112357.51,431972,231086,2.26E+11,10.2,762582,3.82,1338.24,46.32,1.1208,9903,18260,604.9,607.18,610.87,-0.27,0.08,0.99
23/09/2016,602.84,85181.23,422012,223051,2.26E+11,10.52,805261,3.79,1339.51,44.48,1.1226,8100,19726,600.59,605.74,608.73,-0.27,0.08,0.99
24/09/2016,602.63,58634.44,424429,208484,2.26E+11,8.66,635887,3.82,1339.51,44.48,1.1226,8840,17748,598.76,604.87,607.3,-0.27,0.08,0.99
25/09/2016,600.83,56472.48,399415,195457,2.41E+11,7.85,570906,3.8,1343.2,45.93,1.1254,7642,17984,600.59,604.36,605.81,-0.27,0.08,0.99
26/09/2016,608.04,97883.28,479715,230616,2.41E+11,9.23,770834,3.83,1337.85,45.93,1.1254,9531,20210,602.1,603.68,605.39,-0.27,-0.56,0.99
27/09/2016,606.17,81469.08,489447,240168,2.41E+11,8.73,764239,3.86,1332.48,44.67,1.1215,8507,20912,603.83,603.91,605.37,0,-0.56,0.99
28/09/2016,604.73,80461.41,462481,234847,2.41E+11,9.65,782306,3.85,1323.74,47.05,1.1217,8127,19750,605.01,603.5,605.15,-0.3,-0.56,0.34
29/09/2016,605.69,91906.54,460805,242587,2.41E+11,10.19,832816,3.84,1319.84,47.83,1.1222,8014,21230,606.31,603,604.73,-0.3,-0.56,0.34
30/09/2016,609.73,92408.41,499898,250801,2.41E+11,10.04,843357,3.84,1318.38,48.24,1.1235,8491,17676,605.53,602.71,604.62,-0.3,-0.56,0.34
01/10/2016,613.98,92045.99,445128,213773,2.41E+11,9.25,711277,3.85,1318.38,48.24,1.1235,7590,17285,606.72,604.11,604.82,-0.3,-0.56,0.34
02/10/2016,610.89,64120.04,404625,192542,2.41E+11,9.77,718532,3.85,1312,27.45,1.1211,7652,16869,609.8,606.07,605.39,-0.3,-0.56,0.34
03/10/2016,612.13,76526.58,567947,258654,2.41E+11,9.85,864554,3.84,1314.61,37.84,1.1211,8347,22770,611.53,606.97,605.47,0.23,-0.56,0.34
04/10/2016,610.2,81516.35,522537,264504,2.41E+11,9.2,823939,3.83,1294.81,37.84,1.1204,9345,20191,612.33,608.02,605.67,0.23,-0.56,0.34
05/10/2016,612.51,111321.42,508775,266644,2.41E+11,8.61,788912,3.84,1267.64,44.66,1.1205,9086,19102,611.07,609.06,605.81,0.59,-0.56,0.34
06/10/2016,613.02,92725.69,535241,274325,2.41E+11,8.96,827401,3.85,1260.59,49.07,1.1151,8649,19174,611.61,609.56,606.91,-0.71,-0.56,0.34
07/10/2016,617.12,104204.86,504849,266181,2.41E+11,9.97,867495,3.85,1250.21,49.07,1.1201,8874,21247,611.91,610.32,608.1,0.74,1,0.34
08/10/2016,619.11,68475.45,486564,250503,2.59E+11,8.63,761242,3.85,1250.21,41.71,1.1201,7025,18265,614.22,611.7,609.12,0.74,1,0.34
09/10/2016,616.75,63507.84,445996,210388,2.59E+11,8.99,682253,3.83,1240.25,41.71,1.1139,7078,17597,616.42,613.19,610.3,0.74,1,0.34
10/10/2016,618.99,109134.45,430931,222872,2.59E+11,11.54,858422,3.81,1274.66,51.35,1.1139,7981,19079,617.66,613.97,611.43,0.74,1,0.34
11/10/2016,641.07,164371.17,531545,263426,2.59E+11,10.43,923089,3.81,1245.25,44.66,1.1054,9581,20605,618.28,614.52,612.22,0.74,1,0.34
12/10/2016,636.19,144647.11,463491,233296,2.59E+11,9.98,864546,3.79,1257.04,44.66,1.1007,10134,19254,625.6,617.88,614.71,0.74,1,0.34
13/10/2016,636.79,96785.93,448239,229575,2.59E+11,11.17,912040,3.83,1259.28,50.44,1.1056,8788,17289,632.08,620.55,616.96,0.74,1,0.34
14/10/2016,640.38,91004.51,463279,239588,2.59E+11,10.71,858695,3.9,1253.73,50.35,1.0972,8502,17479,638.02,623.51,619.18,0.74,1,0.34
15/10/2016,638.65,61030,413503,210306,2.59E+11,10.13,781652,3.89,1253.73,50.35,1.0972,6829,20593,637.79,626.6,621.37,0.74,1,0.34
16/10/2016,641.63,62903.86,402396,197746,2.59E+11,11.08,758898,3.89,1250.55,49.94,1.1,7378,18498,638.61,629.45,623.13,0.74,1,0.34
17/10/2016,639.19,90653.55,473540,237107,2.59E+11,11.49,929673,3.9,1253.29,49.94,1.1,9038,18689,640.22,632.17,625.32,0.74,1,0.34
18/10/2016,637.96,102652.5,474941,251366,2.59E+11,9.32,841849,3.96,1260.55,50.29,1.0981,9037,17940,639.82,634.4,627.26,0.66,1,0.34
19/10/2016,630.52,109455.57,425182,198958,2.59E+11,11.27,807402,3.82,1267.27,51.6,1.0974,8766,20522,639.59,636.76,629.24,0.27,1,0.34
20/10/2016,630.86,90348.18,545527,270246,2.59E+11,10.93,977432,3.8,1267.67,50.43,1.0929,7861,17281,635.89,638.04,630.53,0.27,1,0.34
21/10/2016,632.83,88514.66,515509,265191,2.59E+11,8.8,791086,3.8,1265.51,50.85,1.0884,9966,15145,633.11,636.91,631.8,0,1,0.34
22/10/2016,657.29,121723.19,447836,216559,2.59E+11,9.69,793873,3.85,1265.51,50.85,1.0884,6727,13770,631.4,636.53,632.92,0,1,0.34
23/10/2016,657.07,82859.92,409201,191434,2.54E+11,9.9,792337,3.91,1266.75,50.52,1.0882,8054,14832,640.33,638.81,635.65,0,1,0.34
24/10/2016,653.76,94962.07,531408,226837,2.54E+11,10.11,886370,3.9,1262.24,50.52,1.0882,8868,18801,649.06,640.67,638.53,0,1,0.34
25/10/2016,657.59,137472.89,562438,236891,2.54E+11,10.32,943928,3.89,1270.15,49.96,1.0889,9923,15756,656.04,642.35,641.01,0,1,0.53
26/10/2016,678.3,132979.88,561011,223178,2.54E+11,10.52,974398,3.94,1270.28,49.18,1.0908,8501,17995,656.14,644.12,642.19,0,1,0.53
27/10/2016,688.31,140650.82,643112,326226,2.54E+11,8.55,977626,4,1267.6,49.72,1.0897,8667,19247,663.22,648.46,645.2,0,1,0.53
28/10/2016,689.65,117933.76,499703,250724,2.54E+11,9.75,816514,4,1274.81,48.7,1.0985,14518,19798,674.73,654.06,648.88,0,1,0.53
29/10/2016,714.48,191476.26,460352,229540,2.54E+11,9.77,773040,4.04,1274.81,48.7,1.0985,10900,18463,685.42,660.63,652.4,0,1,0.53
30/10/2016,701.86,142455.85,408766,207814,2.54E+11,8.56,626404,4.06,1277.89,46.86,1.0981,8571,19812,697.48,669.92,657.82,0,1,0.53
31/10/2016,700.97,138437.97,515181,241631,2.54E+11,9.73,810984,4.02,1275.72,46.86,1.0981,12082,23052,702,677.59,662.12,0,1,0.53
01/11/2016,729.79,181987.65,539566,246506,2.54E+11,10,857052,4.06,1283.43,31.41,1.1055,10272,21499,705.77,682.44,666.53,-0.05,1,0.53
02/11/2016,740.83,115695.82,509816,268285,2.54E+11,10.82,903709,4.09,1295.38,26.21,1.1098,10374,20959,710.87,690.52,673.09,-0.05,1,0.53
03/11/2016,688.7,242116.18,513862,271843,2.54E+11,9.3,832613,3.99,1298.48,38.5,1.1105,9857,20253,723.86,700.2,680.97,-0.05,1,0.53
04/11/2016,703.23,143502.24,474308,247927,2.54E+11,12.44,956108,3.86,1302.42,40.36,1.1141,9168,18517,719.77,703.65,685.1,-0.05,1,0.53
05/11/2016,703.42,76455.87,478145,238068,2.55E+11,9.8,792454,3.88,1302.42,46.23,1.1141,12204,17653,710.92,706.42,690.13,-0.32,1,0.53
06/11/2016,711.52,84692.56,464241,225633,2.55E+11,9.32,730789,3.88,1273.25,46.23,1.1041,10908,20121,698.45,708.1,693.43,-0.32,1,0.53
