Date,Open,High,Low,Close,Volume%,Volume,Weighted_bitcoin_price,Address,generatedCoin,Mining_Difficulty,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,Lable
24/05/2018,7561.12,7738.6,7331.14,7587.34,-0.19,800738.6404,7554.55,569804,1788,4.31E+12,120.52,2869714.437,1299.69,70.71,1.1726,13769,46043,7728.98,7474.45,8334.79,7587.34
25/05/2018,7592.3,7659.14,7392.65,7480.14,-0.16,646367.1462,7531.06,618176,2200,4.31E+12,121,2460686.017,1303.54,67.88,1.1666,12635,42093,7541.77,7401.41,8230.54,7480.14
26/05/2018,7486.48,7595.16,7349.12,7355.88,0.01,544074.789,7446.66,467761,2025,4.31E+12,119.44,2309536.236,1303.54,67.88,1.1666,10783,38020,7474.45,7286.70,8158.17,7355.88
27/05/2018,7362.08,7381.74,7270.96,7368.22,0.26,552226.7891,7345.75,442647,2050,4.31E+12,118.08,2191116.26,1301.58,67.88,1.1692,22272,43809,7401.41,7325.60,8082.39,7368.22
28/05/2018,7371.31,7419.05,7100.89,7135.99,0.12,694602.7337,7256.81,589218,1950,4.31E+12,115.02,2571057.277,1298.27,66.73,1.1629,12882,44801,7286.70,7338.37,7976.53,7135.99
29/05/2018,7129.46,7526.42,7090.68,7472.59,-0.15,775198.205,7304.79,604757,1738,4.31E+12,116.07,3019901.783,1299.12,66.73,1.1542,13007,46903,7325.60,7457.76,7893.58,7472.59
30/05/2018,7469.73,7573.77,7313.6,7406.52,0.04,661550.8092,7440.91,592865,2175,4.31E+12,118.87,2568141.735,1303.93,68.21,1.1669,12909,51863,7338.37,7480.71,7819.99,7406.52
31/05/2018,7406.15,7608.9,7361.13,7494.17,-0.05,686584.3079,7467.59,627768,2125,4.31E+12,118.16,2515089.777,1301.19,67.04,1.1696,18963,47154,7457.76,7559.69,7761.68,7494.17
1/06/2018,7500.7,7604.73,7407.34,7541.45,-0.01,655011.3094,7513.55,692509,2075,4.31E+12,118.82,2448123.346,1295.74,67.04,1.1666,10908,45316,7480.71,7635.05,7724.82,7541.45
2/06/2018,7536.72,7695.83,7497.26,7643.45,-0.03,650479.611,7593.32,521910,1900,4.31E+12,121.5,2558024.691,1295.74,63.39,1.1666,9256,41760,7559.69,7626.06,7684.32,7643.45
3/06/2018,7632.09,7754.89,7613.04,7720.25,0.04,631733.842,7680.07,531463,2038,4.31E+12,124.63,2589962.353,1293.13,62.6,1.1671,15388,41999,7635.05,7622.83,7649.19,7720.25
4/06/2018,7722.53,7753.82,7474.04,7514.47,0,655596.8604,7616.22,702904,2288,4.31E+12,122.54,2446392.949,1293.39,62.06,1.1704,18471,46104,7626.06,7600.74,7582.60,7514.47
5/06/2018,7500.9,7643.23,7397,7633.76,-0.06,657731.1692,7543.72,655694,2188,4.94E+12,120.01,2507224.398,1294.74,62.06,1.1729,24457,46860,7622.83,7655.33,7530.26,7633.76
6/06/2018,7625.97,7680.43,7502.01,7653.98,-0.05,616137.9064,7615.6,651145,1837,4.94E+12,120.94,2680320.953,1296.08,64.73,1.1786,35908,45323,7600.74,7652.38,7504.40,7653.98
7/06/2018,7650.82,7741.27,7650.82,7678.24,-0.05,584066.4787,7680.29,634103,1788,4.94E+12,121.39,3012356.998,1298.16,73.8,1.1797,30928,48259,7655.33,7611.71,7512.43,7678.24
8/06/2018,7685.14,7698.19,7558.4,7624.92,-0.08,553227.951,7641.66,648973,1806,4.94E+12,120.56,2370861.048,1312.72,69.01,1.177,25142,46310,7652.38,7314.31,7514.94,7624.92
9/06/2018,7632.52,7683.58,7531.98,7531.98,0.61,506281.7604,7595.02,492526,1787,4.94E+12,119.16,2032855.052,1312.72,67.77,1.177,20530,38889,7611.71,7074.97,7518.39,7531.98
10/06/2018,7499.55,7499.55,6709.07,6786.02,-0.15,814880.2123,7123.55,529728,1588,4.94E+12,111.56,3584528.361,1314.73,67.77,1.1784,22054,40585,7314.31,6758.43,7480.40,6786.02
11/06/2018,6799.29,6910.18,6706.63,6906.92,-0.01,694691.3316,6830.76,587881,1750,4.94E+12,106.76,3104440.015,1298.94,62.21,1.1778,23809,45487,7074.97,6613.06,7449.65,6906.92
12/06/2018,6905.82,6907.96,6542.08,6582.36,0.13,691118.6524,6734.56,654022,1813,4.94E+12,103.9,3206573.705,1298.74,51.49,1.1751,19973,46551,6758.43,6535.87,7412.74,6582.36
13/06/2018,6596.88,6631.66,6285.63,6349.9,0.01,781369.3666,6466.02,658357,1787,4.94E+12,96.78,3724870.758,1297.37,66.64,1.1808,18622,51652,6613.06,6493.94,7337.89,6349.9
14/06/2018,6342.75,6707.14,6334.46,6675.35,-0.24,788760.2635,6514.92,583318,1912,4.94E+12,97.79,3760527.825,1298.43,66.89,1.157,15097,47079,6535.87,6560.70,7289.15,6675.35
15/06/2018,6674.08,6681.08,6433.87,6456.58,-0.18,602827.1332,6561.4,629466,1912,4.94E+12,98.62,2973889.596,1290.49,65.018,1.1605,12701,39786,6493.94,6502.00,7219.98,6456.58
16/06/2018,6455.45,6592.49,6402.29,6550.16,-0.03,491403.2264,6500.1,442345,2075,4.94E+12,96.62,2683968.04,1290.49,65.018,1.1605,11288,36471,6560.70,6594.75,7153.89,6550.16
17/06/2018,6545.53,6589.11,6499.27,6499.27,0.28,475107.5212,6533.3,436137,1962,4.94E+12,97,2498257.814,1280.53,65.786,1.1597,16903,37164,6502.00,6668.01,7077.61,6499.27
18/06/2018,6510.07,6781.14,6446.68,6734.82,-0.02,610318.849,6618.18,574922,2050,4.94E+12,97.08,2914482.736,1278.18,65.786,1.1633,17193,46282,6594.75,6760.44,7011.92,6734.82
19/06/2018,6742.39,6822.5,6709.92,6769.94,-0.04,600046.7208,6761.19,621857,1937,5.08E+12,98.95,2880060.798,1277.17,64.968,1.1594,14829,45018,6668.01,6758.74,6962.28,6769.94
20/06/2018,6770.76,6821.56,6611.88,6776.55,-0.09,576505.6285,6745.19,585078,1937,5.08E+12,98.03,2666449.046,1274.49,65.812,1.1582,24720,41009,6760.44,6529.99,6905.13,6776.55
21/06/2018,6780.09,6810.94,6715.17,6729.74,0.52,522139.4329,6758.98,562602,2125,5.08E+12,97.51,2682227.464,1266.94,65.54,1.1609,14834,38835,6758.74,6325.30,6843.52,6729.74
22/06/2018,6737.88,6747.08,6006.6,6083.69,-0.3,794488.7396,6393.81,618791,1888,5.08E+12,90.14,5088051.83,1268.79,68.58,1.1654,12597,41721,6529.99,6139.80,6737.21,6083.69
23/06/2018,6090.1,6224.82,6071.81,6162.48,0.34,559099.2782,6137.3,483230,2000,5.08E+12,83.92,5233591.611,1268.79,68.58,1.1654,10869,36776,6325.30,6194.96,6639.72,6162.48
24/06/2018,6164.28,6223.78,5826.41,6173.23,0.18,749051.9725,6096.92,456995,2137,5.08E+12,80.3,5602552.827,1270.76,68.08,1.1664,17123,36953,6139.80,6172.03,6549.13,6173.23
25/06/2018,6171.97,6327.37,6119.68,6249.18,-0.4,884794.2738,6217.05,614032,1963,5.08E+12,81.82,5602126.815,1263.67,68.08,1.1704,17001,42286,6194.96,6166.66,6513.34,6249.18
26/06/2018,6253.55,6290.16,6093.67,6093.67,0.02,530468.5726,6182.76,612977,1825,5.08E+12,79.51,3250320.614,1259.07,70.53,1.1654,17085,43429,6172.03,6051.41,6459.13,6093.67
27/06/2018,6084.4,6180,6052.85,6157.13,0.07,538722.1409,6118.59,589279,1513,5.08E+12,78.7,3483202.033,1255.34,72.76,1.1567,17169,40206,6166.66,6092.96,6430.78,6157.13
28/06/2018,6153.16,6170.41,5873.05,5903.44,0.14,575566.5648,6025.02,555077,1963,5.08E+12,77.76,3387525.72,1250.23,73.45,1.1566,18577,41574,6051.41,6175.25,6401.02,5903.44
29/06/2018,5898.13,6261.66,5835.75,6218.3,0.1,655200.4995,6053.46,589876,1888,5.08E+12,76.73,4031526.235,1250.87,74.15,1.169,14125,41392,6092.96,6336.04,6370.55,6218.3
30/06/2018,6214.22,6465.51,6214.22,6404,0.04,718454.8041,6324.49,567603,1762,5.08E+12,80.63,3429865.013,1250.87,74.15,1.169,14229,35882,6175.25,6468.00,6367.04,6404
1/07/2018,6411.68,6432.85,6289.29,6385.82,-0.1,750521.534,6379.91,483872,1837,5.08E+12,80.43,4269575.83,1245.46,61.79,1.1684,14889,32183,6336.04,6509.86,6356.08,6385.82
2/07/2018,6380.38,6683.86,6305.7,6614.18,0.05,676864.1844,6496.03,638283,1763,5.36E+12,82.62,3660990.172,1245.58,61.79,1.1645,15949,40449,6468.00,6580.44,6363.74,6614.18
3/07/2018,6596.66,6671.37,6447.75,6529.59,-0.11,712096.8826,6561.34,659326,1450,5.36E+12,86.12,3993276.73,1243.62,61.15,1.166,13432,43042,6509.86,6588.76,6350.06,6529.59
4/07/2018,6550.87,6771.92,6450.46,6597.55,0.19,633532.5314,6592.7,609579,1675,5.36E+12,85.95,3283560.396,1248.48,61.15,1.1665,13193,40065,6580.44,6636.73,6338.57,6597.55
5/07/2018,6599.71,6749.54,6546.65,6639.14,-0.14,753605.8272,6633.76,545559,1712,5.36E+12,84.66,3615898.701,1247.87,70.73,1.1696,16503,38128,6588.76,6723.19,6329.41,6639.14
6/07/2018,6638.69,6700.94,6533.55,6673.5,-0.1,650018.7498,6636.67,647794,2000,5.36E+12,83.28,3039865.514,1256.01,65.95,1.1759,12334,38468,6636.73,6768.10,6325.66,6673.5
7/07/2018,6668.71,6863.99,6579.24,6856.93,-0.15,587503.8287,6742.22,473901,1950,5.36E+12,84.12,2840430.243,1256.01,65.95,1.1759,8168,32273,6723.19,6790.85,6377.21,6856.93
8/07/2018,6857.8,6885.91,6747.98,6773.88,0.11,496774.6928,6816.39,492262,1975,5.36E+12,84.38,2840187.343,1246.23,69.17,1.1755,9076,31005,6768.10,6615.19,6417.97,6773.88
9/07/2018,6775.08,6838.68,6724.34,6741.75,0.13,549210.0278,6769.96,627020,1700,5.36E+12,81.85,3217177.764,1258.51,67.75,1.1759,10704,37804,6790.85,6488.80,6455.87,6741.75
10/07/2018,6739.21,6767.74,6320.72,6329.95,-0.08,619693.532,6539.41,666042,1862,5.36E+12,78.28,4108508.125,1255.86,67.75,1.173,16183,39826,6615.19,6317.82,6461.26,6329.95
11/07/2018,6330.77,6444.96,6330.47,6394.71,0.05,571722.1032,6375.23,616214,1688,5.36E+12,77.92,3656506.776,1248.97,61.67,1.1678,11559,39901,6488.80,6287.19,6481.32,6394.71
12/07/2018,6396.78,6397.1,6136.42,6228.81,0.02,599412.0799,6289.78,944272,1763,5.36E+12,77.32,3458315.986,1244.94,52.61,1.1667,11139,39007,6317.82,6247.66,6486.10,6228.81
13/07/2018,6235.03,6310.55,6192.24,6238.05,-0.23,609452.0095,6243.97,933538,1788,5.36E+12,77.19,3316984.065,1242.56,71.01,1.1689,12850,37794,6287.19,6291.27,6508.41,6238.05
14/07/2018,6247.5,6298.19,6212.22,6276.12,0.11,467151.1296,6258.51,809623,1663,5.36E+12,76.85,2573532.856,1242.56,71.01,1.1689,12085,30839,6247.66,6459.17,6512.27,6276.12
15/07/2018,6272.7,6403.46,6256.51,6359.64,0.39,519598.0389,6323.08,509930,1663,5.36E+12,77.83,2961159.039,1238.03,68.06,1.1681,12285,32485,6291.27,6807.48,6509.31,6359.64
16/07/2018,6357.01,6741.75,6357.01,6741.75,0.17,721564.4742,6549.38,583692,1500,5.36E+12,81.59,3773795.808,1240.79,68.06,1.1714,12738,41799,6459.17,7144.52,6533.04,6741.75
17/07/2018,6739.65,7387.24,6684.17,7321.04,-0.02,847708.4109,7033.02,688584,1988,5.36E+12,86.86,3935482.385,1234.54,67.896,1.1656,12198,45432,6807.48,7386.23,6580.16,7321.04
18/07/2018,7315.32,7534.99,7280.47,7370.78,-0.17,827537.2795,7375.39,770835,2175,5.18E+12,89.11,4213096.083,1226.49,68.356,1.1648,12885,42923,7144.52,7397.26,6636.24,7370.78
19/07/2018,7378.2,7494.46,7295.46,7466.86,-0.04,689945.905,7408.74,636864,2137,5.18E+12,87.05,3535737.898,1222.68,68.728,1.1659,12348,39629,7386.23,7413.43,6694.19,7466.86
20/07/2018,7467.4,7594.67,7323.26,7354.13,-0.24,664016.5232,7434.86,651803,1925,5.18E+12,84.63,3396526.055,1226.12,68.7,1.1733,12218,38529,7397.26,7397.30,6741.86,7354.13
21/07/2018,7352.72,7437.64,7262.41,7419.29,-0.02,505781.7324,7368.02,505481,1713,5.18E+12,83.26,2956437.569,1226.12,68.7,1.1733,11289,33267,7413.43,7516.30,6791.58,7419.29
22/07/2018,7417.8,7537.95,7383.82,7418.49,0.36,496733.6731,7439.52,458207,2275,5.18E+12,83.73,2937023.671,1232.98,67.89,1.1733,10931,32189,7397.30,7851.29,6829.02,7418.49
23/07/2018,7414.71,7771.5,7409.1,7711.11,0.33,677412.0318,7576.6,711253,2075,5.18E+12,83.51,3545335.984,1232.87,67.89,1.1697,13360,39877,7516.30,8105.59,6891.50,7711.11
24/07/2018,7716.51,8424.27,7705.5,8424.27,-0.22,902084.1108,8067.64,718928,1987,5.18E+12,85.8,5134883.357,1224.37,68.52,1.1688,12821,48202,7851.29,8185.75,7003.67,8424.27
25/07/2018,8379.66,8416.87,8086.36,8181.39,-0.14,707155.8871,8266.07,776511,2212,5.18E+12,87.57,3541817.883,1227.67,69.3,1.1741,14538,41673,8105.59,8099.33,7127.10,8181.39
26/07/2018,8176.85,8290.33,7878.71,7951.58,0.06,606745.7795,8074.37,639897,2063,5.18E+12,85.38,3356512.157,1228.16,69.61,1.1647,12561,39978,8185.75,8102.91,7230.89,7951.58
27/07/2018,7950.4,8262.66,7839.76,8165.01,-0.24,645093.5179,8054.46,717598,2087,5.18E+12,83.86,4278535.845,1222.99,68.69,1.1654,13973,37373,8099.33,8191.87,7359.97,8165.01
28/07/2018,8169.06,8222.85,8110.77,8192.15,0.03,487997.5042,8173.71,564178,1812,5.18E+12,83.9,3334982.026,1222.99,68.69,1.1654,12436,31763,8102.91,8197.03,7490.24,8192.15
29/07/2018,8205.82,8272.26,8141.18,8218.46,0.36,500301.4845,8209.43,484547,2125,5.95E+12,84.18,3286956.522,1223.38,70.13,1.166,15010,32179,8191.87,8059.79,7619.73,8218.46
30/07/2018,8221.58,8235.5,7917.5,8180.48,-0.03,682094.0782,8138.76,636120,1675,5.95E+12,83.08,3779465.575,1224.14,70.13,1.1707,12769,37855,8197.03,7861.94,7741.12,8180.48
31/07/2018,8181.2,8181.53,7696.93,7780.44,-0.06,664260.8938,7960.02,690053,1837,5.95E+12,80.54,3965259.498,1221.22,68.76,1.1689,13419,38962,8059.79,7657.50,7810.37,7780.44
1/08/2018,7769.04,7769.04,7504.95,7624.91,-0.11,625750.9476,7666.98,705913,1875,5.95E+12,78.84,3824581.431,1222.51,61.73,1.1663,12804,39603,7861.94,7542.15,7830.62,7624.91
2/08/2018,7634.19,7712.77,7523.44,7567.15,0.12,553803.9186,7609.39,634184,1912,5.95E+12,77,3707350.649,1213.27,61.15,1.1585,12127,37572,7657.50,7344.80,7843.71,7567.15
3/08/2018,7562.14,7562.14,7328.65,7434.39,-0.05,619279.3466,7471.83,688873,2075,5.95E+12,76.47,3900810.775,1211.66,60.12,1.1583,14465,39186,7542.15,7178.57,7841.55,7434.39
4/08/2018,7438.67,7497.49,6984.07,7032.85,-0.11,589697.5382,7238.27,542819,2200,5.95E+12,75.3,3489575.033,1211.66,60.12,1.1583,11066,33342,7344.80,7017.71,7820.13,7032.85
5/08/2018,7031.08,7102.77,6940.7,7068.48,0.07,522915.7902,7035.76,495719,2000,5.95E+12,73.91,3593925.044,1213.43,69.06,1.1562,11327,30523,7178.57,6924.47,7796.74,7068.48
6/08/2018,7062.94,7166.55,6890.54,6951.8,0.21,559407.5771,7017.96,654516,1637,5.95E+12,74.58,3555028.158,1209.64,65.74,1.1559,16035,35064,7017.71,6670.24,7765.63,6951.8
7/08/2018,6958.32,7146.56,6748.24,6753.12,0.15,678513.2637,6901.56,706511,1888,5.95E+12,71.38,4194704.399,1205.04,65.74,1.1603,16708,34996,6924.47,6542.38,7701.77,6753.12
8/08/2018,6746.85,6746.85,6226.22,6305.8,-0.15,778373.0863,6506.43,649793,1962,5.95E+12,65.24,4800536.481,1216.48,66.94,1.161,12273,36169,6670.24,6352.91,7560.53,6305.8
9/08/2018,6305.56,6625.73,6249.07,6568.23,0.07,662877.205,6437.15,629986,1863,5.95E+12,63.33,4264882.362,1213.55,66.94,1.1524,10302,34503,6542.38,6349.56,7452.99,6568.23
10/08/2018,6571.42,6591.26,6124.52,6184.71,-0.09,711164.2939,6367.98,658540,2200,5.95E+12,61.79,4204256.352,1211.82,74.29,1.1423,12897,34108,6352.91,6267.71,7335.20,6184.71
11/08/2018,6185.79,6455.74,6109.03,6295.73,0.39,646459.2746,6261.57,525917,2125,6.39E+12,58.33,4456506.086,1211.82,60.67,1.1423,9699,29578,6349.56,6305.33,7210.58,6295.73
12/08/2018,6283.65,6409.85,6237.5,6322.69,-0.28,897334.5667,6313.42,477955,1937,6.39E+12,59.3,4660758.853,1211.73,60.67,1.1395,11541,28188,6267.71,6273.32,7085.95,6322.69
13/08/2018,6341.36,6537.05,6225.72,6297.57,0.33,643103.9207,6350.42,611815,1875,6.39E+12,58.31,3825433.03,1200.76,67.2,1.1401,13664,31628,6305.33,6268.60,6957.89,6297.57
14/08/2018,6287.66,6287.94,5971.05,6199.71,-0.1,856966.4387,6186.59,657023,1700,6.39E+12,54.94,4558427.375,1193.78,67.04,1.1347,13691,36996,6273.32,6280.99,6825.84,6199.71
15/08/2018,6221.42,6588.49,6221.42,6308.52,-0.12,772767.3103,6334.96,680561,2012,6.39E+12,55.61,5083600.072,1182.32,65.01,1.1343,14295,35084,6268.60,6407.96,6727.71,6308.52
16/08/2018,6294.23,6473.5,6276.41,6334.73,0.13,682208.1983,6344.72,620660,1975,6.39E+12,55.46,3818589.975,1177.6,65.344,1.1374,13302,33037,6280.99,6446.37,6641.70,6334.73
17/08/2018,6340.91,6582.5,6324.97,6580.63,-0.21,773237.8334,6457.25,652818,1900,6.39E+12,58.38,4511527.921,1180.89,65.63,1.1449,12333,32168,6407.96,6503.49,6575.93,6580.63
18/08/2018,6583.43,6617.35,6353.73,6423.76,-0.16,613515.5984,6494.57,502019,2000,6.39E+12,59.17,4107774.21,1180.89,65.63,1.1449,12274,27953,6446.37,6412.79,6508.56,6423.76
19/08/2018,6422.57,6537.98,6361.55,6506.07,0.11,512799.9827,6457.04,514313,1812,6.39E+12,57.61,3549453.22,1188.88,65.824,1.1438,12762,26854,6503.49,6434.45,6473.44,6506.07
20/08/2018,6500.51,6536.92,6297.93,6308.53,-0.08,571691.9593,6410.97,623598,1875,6.39E+12,56.11,4352022.812,1187.56,65.824,1.1489,12594,33467,6412.79,6391.33,6422.77,6308.53
21/08/2018,6301.07,6500.87,6298.24,6488.76,0.36,527912.0371,6397.24,589708,1850,6.39E+12,55.17,3398332.427,1192.86,66.142,1.1574,13082,33425,6434.45,6466.78,6391.90,6488.76
22/08/2018,6486.25,6816.79,6310.11,6376.71,-0.26,718451.518,6497.46,638156,2000,6.39E+12,56.34,4062708.555,1196.52,67.86,1.1588,13567,32026,6391.33,6543.85,6366.81,6376.71
23/08/2018,6371.34,6546.54,6371.34,6534.88,0.17,530695.382,6456.02,569277,1862,6.39E+12,56.23,3647963.72,1189.76,67.83,1.1542,13000,33815,6466.78,6672.68,6382.08,6534.88
24/08/2018,6551.52,6719.96,6498.64,6719.96,-0.21,618770.4982,6622.52,632142,1825,6.73E+12,57.44,3389206.128,1195.88,68.72,1.1633,12695,29804,6543.85,6730.14,6392.20,6719.96
25/08/2018,6719.95,6789.63,6700.96,6763.19,0,491233.6897,6743.43,548608,1688,6.73E+12,57.85,3242368.194,1195.88,68.72,1.1633,12273,26122,6672.68,6785.03,6430.76,6763.19
26/08/2018,6754.64,6774.75,6620.75,6707.26,0.21,490814.4496,6714.35,502611,2162,6.73E+12,57.43,3596935.4,1206.18,68.87,1.1649,11746,23840,6730.14,6896.06,6458.20,6707.26
27/08/2018,6710.8,6884.64,6689.71,6884.64,0.13,591686.3576,6792.45,664869,2312,6.73E+12,58.72,3884059.946,1210.06,68.87,1.1683,14017,28754,6785.03,7009.36,6495.66,6884.64
28/08/2018,6891.08,7109.56,6882.34,7096.28,-0.12,666198.7013,6994.82,663743,1913,6.73E+12,61.57,4007860.971,1213.44,68.53,1.1691,13410,33359,6896.06,7040.56,6548.91,7096.28
29/08/2018,7091.71,7113.3,6970.82,7047.16,0.09,587588.846,7055.75,669404,1738,6.73E+12,62.23,3545508.597,1200.51,69.51,1.1709,13519,31756,7009.36,7020.99,6605.41,7047.16
30/08/2018,7043.76,7072.69,6834.69,6978.23,0.01,639219.8031,6982.34,621242,1925,6.73E+12,60.76,3605892.034,1202.69,70.25,1.1664,14620,31447,7040.56,7069.69,6650.05,6978.23
31/08/2018,6973.97,7057.17,6920.16,7037.58,-0.1,642490.8749,6997.22,651131,1937,6.73E+12,60.98,4349819.613,1203.72,69.8,1.1621,12449,32099,7020.99,7167.85,6696.91,7037.58
1/09/2018,7044.81,7242.29,7038.05,7193.25,0.04,577318.5031,7129.6,564630,1888,6.73E+12,64.17,4777715.443,1203.72,62.96,1.1621,11241,30166,7069.69,7242.01,6737.75,7193.25
2/09/2018,7189.58,7306.31,7132.16,7272.72,-0.06,599228.5324,7225.19,495998,1800,6.73E+12,65.72,4033840.536,1204.53,59.2,1.16,13102,29111,7167.85,7298.15,6794.35,7272.72
3/09/2018,7279.03,7317.94,7208.15,7260.06,0.04,562564.1661,7266.3,613352,1800,6.73E+12,65.43,3592144.276,1191.68,62.04,1.1615,13705,34835,7242.01,7138.18,6844.61,7260.06
4/09/2018,7263,7388.26,7255.44,7361.66,0.4,584062.79,7317.09,629625,1575,6.73E+12,66.81,4613171.681,1195.98,63.42,1.1586,13342,35005,7298.15,6894.55,6914.82,7361.66
5/09/2018,7361.46,7388.43,6792.83,6792.83,0.02,818824.1206,7083.89,664157,1650,6.73E+12,63.17,6478170.017,1196.7,71.14,1.1635,14156,35456,7138.18,6596.36,6935.09,6792.83
6/09/2018,6755.14,6755.14,6404.72,6529.17,-0.21,835491.8439,6611.04,666558,1875,6.73E+12,57.26,6134648.97,1200.08,71.14,1.162,14088,37078,6894.55,6407.41,6945.26,6529.17
7/09/2018,6528.92,6555.29,6396.87,6467.07,-0.08,657415.4006,6487.04,689985,1900,7.02E+12,56.79,4043423.138,1197.36,73.85,1.1572,12664,33033,6596.36,6331.30,6940.74,6467.07
8/09/2018,6460.17,6534.25,6197.52,6225.98,-0.03,603520.6657,6354.48,546144,1875,7.02E+12,54.89,4075132.082,1197.36,66.81,1.1572,11549,28446,6407.41,6285.51,6907.81,6225.98
9/09/2018,6223.38,6446.26,6201.22,6300.86,0.01,583494.493,6292.93,506835,2038,7.02E+12,54.33,4662617.338,1192.83,66.81,1.1561,12560,30519,6331.30,6317.25,6876.98,6300.86
10/09/2018,6301.57,6374.98,6292.76,6329.7,0.04,587232.6969,6324.75,614057,1688,7.02E+12,54.79,4585508.304,1195.13,74.96,1.1594,14374,33868,6285.51,6334.23,6851.81,6329.7
11/09/2018,6331.88,6398.92,6260.21,6321.2,0.06,608388.05,6328.05,651098,1763,7.02E+12,53.21,5118943.808,1195.44,60.19,1.1596,10880,32809,6317.25,6396.77,6814.25,6321.2
12/09/2018,6317.01,6363.87,6265.09,6351.8,0.02,642622.9042,6324.44,599503,2100,7.02E+12,51.03,5689927.494,1201.42,60.19,1.1627,10741,29716,6334.23,6460.61,6764.62,6351.8
13/09/2018,6354.24,6535.41,6354.24,6517.31,-0.04,653837.5542,6440.3,608107,1850,7.02E+12,53.31,5535059.088,1205.29,68.59,1.1693,11889,32269,6396.77,6524.41,6729.29,6517.31
14/09/2018,6515.41,6596.1,6456.17,6512.71,-0.21,625177.528,6520.1,620772,1650,7.02E+12,55.75,6030313.901,1199.33,68.99,1.1635,11699,31041,6460.61,6524.36,6698.26,6512.71
15/09/2018,6509.4,6561.72,6493.55,6543.2,0.02,492770.765,6526.97,558339,1750,7.02E+12,56.91,4428395.713,1199.33,68.99,1.1635,11171,27319,6524.41,6447.19,6665.30,6543.2
16/09/2018,6536.68,6544.33,6460.1,6517.18,0.22,502524.3416,6514.57,470139,1737,7.02E+12,56.5,4495185.841,1193.73,68.864,1.1635,12184,26995,6524.36,6389.89,6620.23,6517.18
17/09/2018,6514.06,6540.21,6257.52,6281.2,0.08,611226.5072,6398.25,631067,1688,7.02E+12,54.79,4769574.74,1198.2,68.864,1.1673,18135,31037,6447.19,6350.35,6554.13,6281.2
18/09/2018,6280.91,6384.18,6265.71,6371.3,0.05,660829.4654,6325.52,638235,1775,7.02E+12,53.12,5582680.723,1199.09,69.746,1.1679,15263,30885,6389.89,6429.84,6494.88,6371.3
19/09/2018,6371.85,6448.46,6208.34,6398.54,-0.03,697102.3156,6356.8,631546,1950,7.02E+12,53.88,5041610.987,1201.62,70.91,1.1671,13421,31000,6350.35,6551.05,6430.67,6398.54
20/09/2018,6398.85,6529.26,6395.95,6519.67,0.46,672985.1585,6460.93,628587,1925,7.15E+12,55.45,4700288.548,1205.19,70.416,1.1779,12915,32268,6429.84,6658.87,6412.46,6519.67
21/09/2018,6513.87,6794.33,6496.36,6734.95,-0.32,984485.0246,6634.88,715507,1800,7.15E+12,59,6755084.746,1202.42,70.78,1.1769,12747,34302,6551.05,6722.52,6426.18,6734.95
22/09/2018,6735.05,6814.56,6616.8,6721.98,-0.07,670870.71,6722.1,562522,1937,7.15E+12,60.18,4958856.763,1202.42,70.78,1.1769,11768,27695,6658.87,6676.01,6443.17,6721.98
23/09/2018,6715.32,6766.15,6679.42,6710.63,0.01,624825.0936,6717.88,507621,1875,7.15E+12,61.28,4975326.371,1199.63,72.08,1.1769,13893,29057,6722.52,6584.17,6475.48,6710.63
24/09/2018,6704.77,6713.56,6580.9,6595.41,0.16,628293.5208,6648.66,614679,1850,7.15E+12,59.49,4981778.45,1197.33,72.08,1.1749,16198,32186,6676.01,6512.29,6495.12,6595.41
25/09/2018,6603.64,6603.64,6381.86,6446.47,-0.06,726110.4027,6508.9,648244,2113,7.15E+12,57.11,6156172.299,1200.23,72.28,1.1766,13497,33771,6584.17,6539.41,6502.90,6446.47
26/09/2018,6452.79,6585.91,6397.89,6495,0.02,684462.2006,6482.9,628119,1738,7.15E+12,57.79,5089738.709,1198.96,71.57,1.1751,11888,32810,6512.29,6605.29,6514.49,6495
27/09/2018,6495.29,6712.1,6464.95,6676.75,0.07,699350.4138,6587.27,633994,1788,7.15E+12,60.41,9506323.456,1189.1,72.12,1.1638,11109,31898,6539.41,6640.95,6536.15,6676.75
28/09/2018,6678.75,6785.03,6598.32,6644.13,-0.12,751049.9419,6676.56,673177,1925,7.15E+12,62.58,7348386.066,1186.66,73.25,1.1621,10102,29550,6605.29,6623.88,6544.61,6644.13
29/09/2018,6643.1,6643.1,6511.65,6601.96,-0.08,661170.1604,6599.95,552202,1900,7.15E+12,61.19,5818401.7,1186.66,73.25,1.1621,9828,28728,6640.95,6605.71,6550.56,6601.96
30/09/2018,6604.71,6643.78,6566.54,6625.56,0,605474.9136,6610.15,532067,2038,7.15E+12,61.33,7549355.943,1188.38,63.57,1.1621,9861,27646,6623.88,6590.43,6556.05,6625.56
1/10/2018,6619.85,6653.3,6549.08,6589.62,0,605935.8227,6602.96,672475,1975,7.15E+12,60.7,7521960.461,1200.66,63.57,1.1577,9908,31878,6605.71,6549.44,6560.88,6589.62
2/10/2018,6593.24,6611.84,6537.9,6556.1,-0.01,605231.818,6574.77,678543,1713,7.15E+12,60.17,7392886.821,1189.3,63.57,1.155,10702,31648,6590.43,6545.13,6579.20,6556.1
