Date,Open,High,Low,Close,Volume,Weighted_bitcoin_price,bitcoin_sent,Address,generatedCoin,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,bitcoin_sent_inNum,Lable
3/04/2018,7102.26,7530.94,7072.49,7456.11,754370.4743,7290.45,9643215263,594098,2038,198756,3.51E+12,8.9,565588,127.25,2950168.896,1336.3,63.37,1.2282,18075,52476,1322718.798,7456.11
4/04/2018,7456.41,7469.88,6803.88,6853.84,690736.0761,7146,10074618100,568015,1838,185563,3.51E+12,9.78,593140,125.88,3021536.447,1336.46,63.37,1.229,20736,52476,1409826.21,6853.84
5/04/2018,6848.65,6933.82,6644.8,6811.47,828132.9026,6809.68,7053703377,536162,1950,181676,3.51E+12,9.23,539736,118.28,2485813.46,1318.55,69.72,1.2256,20691,52476,1035834.779,6811.47
6/04/2018,6815.96,6857.49,6575,6636.32,560437.9748,6721.19,8361938538,640379,1725,172751,3.51E+12,10.43,698854,116.17,2007316.863,1329.38,64.75,1.2288,18699,52476,1244115.78,6636.32
7/04/2018,6630.51,7050.54,6630.51,6911.09,584309.2438,6805.66,5128599900,499530,2250,154459,3.51E+12,7.97,466773,115.47,1831384.775,1329.38,64.75,1.2288,17621,52476,753578.6243,6911.09
8/04/2018,6919.98,7111.56,6919.98,7023.52,522251.2594,6993.76,5124009302,404622,2013,138374,3.51E+12,8.91,361941,117.12,1662090.164,1333.49,69.87,1.2274,17800,52796,732654.438,7023.52
9/04/2018,7044.32,7178.11,6661.99,6770.73,707869.3498,6913.79,8352778803,543836,1838,176416,3.51E+12,9.85,618453,117.13,2221215.811,1333.49,69.87,1.2327,14955,59029,1208133.137,6770.73
10/04/2018,6795.44,6872.41,6704.15,6834.76,628189.4764,6801.69,6397542521,565732,2050,186251,3.51E+12,8.81,582982,114.35,1774193.336,1337.9,74.33,1.2367,18262,59044,940581.3145,6834.76
11/04/2018,6843.47,6968.32,6817.59,6968.32,672794.2047,6899.42,6956732162,539442,2013,183087,3.51E+12,8.94,533480,116.25,1979088.103,1349.49,74.33,1.2375,14757,61072,1008306.809,6968.32
12/04/2018,6955.38,7899.23,6806.51,7889.25,1205569.102,7387.59,15699833418,617410,1925,210725,3.51E+12,9.23,687972,122.63,4790923.722,1343.87,53.25,1.2334,16972,68886,2125163.066,7889.25
13/04/2018,7901.09,8183.96,7758.93,7895.96,978510.3468,7934.98,9972523569,646935,2063,217117,3.51E+12,8.79,599525,127.93,3580395.529,1340.74,67.39,1.2336,15121,64178,1256779.925,7895.96
14/04/2018,7874.67,8140.71,7846,7986.24,652034.0803,7961.9,5548385839,493659,1713,161706,3.84E+12,10.33,687896,126.4,2047515.823,1340.74,67.39,1.2336,12104,50026,696867.0592,7986.24
15/04/2018,7999.33,8338.42,7999.33,8329.11,642190.3986,8166.55,6172660639,587020,2038,173868,3.84E+12,9.04,724288,129.35,2121584.909,1345.18,66.22,1.2337,12138,52494,755846.7944,8329.11
16/04/2018,8337.57,8371.15,7925.73,8058.67,688990.2003,8173.28,11022511255,738315,1763,195965,3.84E+12,10.19,743005,129.54,2245291.092,1345.47,66.22,1.2387,15892,56538,1348603.162,8058.67
17/04/2018,8071.66,8285.96,7881.72,7902.09,858814.026,8035.36,9594863794,608590,2025,201658,3.84E+12,8.85,617060,132.5,4017630.189,1346.47,66.518,1.2377,17430,56111,1194080.14,7902.09
18/04/2018,7944.43,8197.8,7886.01,8163.42,811378.5624,8047.92,9003858286,589421,2000,200580,3.84E+12,9.03,556198,136.4,2794442.698,1348.73,68.47,1.2382,16359,56720,1118780.789,8163.42
19/04/2018,8159.27,8298.69,8138.78,8294.31,858982.87,8222.76,10842530667,644595,2225,213345,3.84E+12,8.09,520208,143.04,2857494.407,1347.77,68.314,1.2349,15434,57013,1318599.919,8294.31
20/04/2018,8286.88,8880.23,8244.54,8845.83,985257.5505,8564.37,12894758039,653018,1713,207640,3.84E+12,10.54,675227,150.4,3270917.447,1340.58,68.396,1.2288,15265,57190,1505628.323,8845.83
21/04/2018,8848.79,8997.57,8652.15,8895.58,853086.1821,8848.52,8055016136,620016,1988,193816,3.84E+12,8.94,629956,150.85,3201352.337,1340.58,68.396,1.2288,15777,56176,910323.5497,8895.58
22/04/2018,8925.06,9001.64,8779.61,8802.46,746846.6684,8877.19,6938915211,509559,2000,171710,3.84E+12,9.11,455695,148.23,2285198.732,1335.13,68.64,1.2279,20387,59404,781656.7192,8802.46
23/04/2018,8794.39,8958.55,8788.81,8930.88,780904.9616,8868.16,9775098851,642656,1913,226200,3.84E+12,9.4,630297,149.59,2513938.097,1327.52,68.64,1.2213,26439,59885,1102269.112,8930.88
24/04/2018,8934.34,9732.61,8927.83,9697.5,1145416.733,9323.07,16500707013,774318,1988,254334,3.84E+12,8.99,802139,159.22,4041942.068,1327.82,67.7,1.2243,21433,67323,1769879.129,9697.5
25/04/2018,9701.03,9745.32,8799.84,8845.74,1195203.717,9272.98,18223199939,688680,1538,213032,3.84E+12,11.44,887176,154.38,3973746.651,1327.06,68.05,1.2176,18712,65523,1965193.491,8845.74
26/04/2018,8867.32,9281.51,8727.09,9281.51,992388.785,9039.36,9474470290,660414,1763,216591,3.84E+12,10.36,734195,148.71,2773431.457,1320.72,68.19,1.2112,19884,64330,1048135.077,9281.51
27/04/2018,9290.63,9375.47,8987.05,8987.05,826009.6746,9160.05,14155465384,675804,1775,210977,4.02E+12,10.31,811917,149.72,2583101.897,1320.35,68.1,1.2131,13783,55754,1545348.048,8987.05
28/04/2018,8939.27,9412.09,8931.99,9348.48,852316.4478,9157.96,16952942444,562250,1600,203553,4.02E+12,11.26,713110,149.28,2258286.388,1320.35,68.1,1.2131,10957,49473,1851170.178,9348.48
29/04/2018,9346.41,9531.49,9193.71,9419.08,944554.7738,9372.67,15112758856,541897,1975,180640,4.02E+12,9.09,520843,152.58,2543465.618,1322.8,68.57,1.2124,11142,46959,1612428.354,9419.08
30/04/2018,9426.11,9477.14,9166.81,9240.55,929914.8231,9327.65,11306964445,642134,1938,214952,4.02E+12,9.25,615830,151.02,2260607.814,1318.66,68.57,1.2085,13297,49151,1212198.619,9240.55
1/05/2018,9251.47,9255.88,8891.05,9119.01,844859.7002,9129.35,9213663549,632650,1975,199801,4.02E+12,9.15,557528,147.33,2322351.184,1308.48,61.44,1.1995,13367,49777,1009235.438,9119.01
2/05/2018,9104.6,9256.52,9015.14,9235.92,825754.0524,9153.04,9815342846,683386,1750,212156,4.02E+12,10.27,701230,149.98,2364695.239,1305.59,64.15,1.1956,13918,48137,1072358.784,9235.92
3/05/2018,9233.97,9798.33,9188.15,9743.86,1075462.39,9491.08,12699303788,663171,1888,228370,4.02E+12,9.58,733213,157.08,3934199.134,1310.38,62.57,1.1993,12766,50882,1338025.155,9743.86
4/05/2018,9695.5,9779.2,9585.96,9700.76,848041.7537,9690.36,12926939433,695603,1725,218931,4.02E+12,10.3,822657,164.4,3850699.367,1312.81,63.54,1.1966,13967,57751,1333999.917,9700.76
5/05/2018,9700.28,9964.5,9695.12,9858.15,780451.021,9804.51,10426359782,625693,2013,202542,4.02E+12,9.06,611906,174.02,4259544.972,1312.81,63.54,1.1966,12000,50536,1063424.871,9858.15
6/05/2018,9845.31,9940.14,9465.25,9654.8,742545.5506,9726.38,10554692943,533415,1713,171624,4.02E+12,10.44,630682,174.72,3584420.879,1311.02,65.52,1.196,13003,47589,1085161.483,9654.8
7/05/2018,9645.67,9665.85,9231.53,9373.01,780040.5358,9479.02,12875733636,660191,1875,204913,4.02E+12,9.66,723693,166.87,3435494.84,1315.2,72.94,1.1942,16273,53424,1358340.17,9373.01
8/05/2018,9380.87,9462.75,9127.77,9234.82,797272.4924,9301.55,9782325804,665088,1737,217671,4.02E+12,10.27,782189,162.65,2866947.384,1313.65,72.94,1.1871,18612,52302,1051687.708,9234.82
9/05/2018,9223.73,9374.76,9031.62,9325.18,782230.8736,9238.82,9763612998,612055,2000,206419,4.02E+12,9.08,620150,157.22,2850375.27,1313.38,68.72,1.185,16114,54594,1056803.033,9325.18
10/05/2018,9325.96,9396.04,9040.52,9043.94,750596.0663,9201.62,11174471978,617388,1925,208807,4.02E+12,9.29,617936,154.18,2767505.617,1316.77,74.34,1.1919,16700,53621,1214402.679,9043.94
11/05/2018,9052.96,9052.96,8394.46,8441.49,971730.2208,8735.47,11401529854,758816,1588,213497,4.14E+12,11.4,838357,142.69,3717261.196,1321.78,63.1,1.1949,14754,55128,1305199.36,8441.49
12/05/2018,8441.44,8664.86,8223.5,8504.89,806436.4842,8458.67,8451472978,588539,2063,181889,4.14E+12,8.68,521723,139.04,2950122.209,1321.78,52.89,1.1949,12808,48718,999149.1544,8504.89
13/05/2018,8515.49,8773.55,8395.12,8723.94,681976.998,8602.02,7112250864,483628,1850,158646,4.14E+12,9.74,471554,142.82,2683265.649,1321.85,52.89,1.1955,12482,46131,826811.7098,8723.94
14/05/2018,8713.1,8881.12,8367.97,8716.79,849407.3947,8669.75,10944423826,636148,1650,209565,4.14E+12,10.96,725659,145.14,4025230.922,1316.58,70.96,1.1936,14094,52460,1262369.022,8716.79
15/05/2018,8705.19,8836.19,8456.45,8510.38,777288.8855,8627.05,9215890430,640177,1825,214633,4.14E+12,9.85,641075,143.83,2892199.068,1302.97,71.31,1.1826,14494,50376,1068255.131,8510.38
16/05/2018,8504.41,8508.43,8175.49,8368.83,805815.5291,8389.29,9536819278,604422,2238,208284,4.14E+12,7.92,501609,138.71,2535433.523,1293.12,71.49,1.1819,13854,49167,1136785.029,8368.83
17/05/2018,8370.05,8445.54,8054.12,8094.32,711384.8968,8241.01,8710728857,629548,1650,192551,4.14E+12,10.97,719248,136.36,2348555.236,1289.68,71.506,1.1795,14659,47708,1056997.729,8094.32
18/05/2018,8091.83,8274.12,7974.82,8250.97,707441.4156,8147.94,9098141001,703271,1850,211348,4.14E+12,9.77,696166,133.88,2776277.263,1309.15,71.316,1.1773,18814,46685,1116618.556,8250.97
19/05/2018,8255.73,8372.06,8183.35,8247.18,570192.2992,8264.58,6193869347,514455,1925,173120,4.14E+12,9.42,478502,135.66,2292223.264,1309.15,71.316,1.1773,14822,40643,749447.5638,8247.18
20/05/2018,8246.99,8562.41,8205.24,8513.25,619312.6399,8381.97,6125271329,475738,1800,158519,4.14E+12,10.02,457310,137.27,2367472.922,1329.85,72.306,1.177,15239,41628,730767.508,8513.25
21/05/2018,8522.33,8557.52,8365.12,8418.99,608905.7606,8465.99,7074204262,622918,1963,202490,4.14E+12,9.14,628268,136.93,2252077.646,1290.83,72.306,1.1794,20752,44301,835602.7189,8418.99
22/05/2018,8419.87,8423.25,8004.58,8041.78,624760.2791,8222.37,7634342048,588253,1888,203186,4.14E+12,9.48,566567,131.72,2235400.911,1292.09,72.186,1.1791,14316,44097,928484.3723,8041.78
23/05/2018,8037.08,8054.66,7507.88,7557.82,833331.638,7789.36,8414382926,640762,2025,223034,4.14E+12,8.9,611117,123.7,3018027.357,1292.73,71.84,1.1712,15441,49303,1080240.601,7557.82
24/05/2018,7561.12,7738.6,7331.14,7587.34,800738.6404,7554.55,9017150182,569804,1788,206682,4.31E+12,10.11,595684,120.52,2869714.437,1299.69,70.71,1.1726,13769,46043,1193605.202,7587.34
25/05/2018,7592.3,7659.14,7392.65,7480.14,646367.1462,7531.06,7142131302,618176,2200,196005,4.31E+12,8.14,505682,121,2460686.017,1303.54,67.88,1.1666,12635,42093,948356.7123,7480.14
26/05/2018,7486.48,7595.16,7349.12,7355.88,544074.789,7446.66,4559033246,467761,2025,158621,4.31E+12,8.94,397055,119.44,2309536.236,1303.54,67.88,1.1666,10783,38020,612225.2454,7355.88
27/05/2018,7362.08,7381.74,7270.96,7368.22,552226.7891,7345.75,5888990460,442647,2050,144140,4.31E+12,8.8,367762,118.08,2191116.26,1301.58,67.88,1.1692,22272,43809,801686.7522,7368.22
28/05/2018,7371.31,7419.05,7100.89,7135.99,694602.7337,7256.81,9549908308,589218,1950,188907,4.31E+12,8.99,580648,115.02,2571057.277,1298.27,66.73,1.1629,12882,44801,1315992.607,7135.99
29/05/2018,7129.46,7526.42,7090.68,7472.59,775198.205,7304.79,9347425379,604757,1738,204630,4.31E+12,10.62,676532,116.07,3019901.783,1299.12,66.73,1.1542,13007,46903,1279629.583,7472.59
30/05/2018,7469.73,7573.77,7313.6,7406.52,661550.8092,7440.91,9451296818,592865,2175,203903,4.31E+12,8.19,515857,118.87,2568141.735,1303.93,68.21,1.1669,12909,51863,1270180.236,7406.52
31/05/2018,7406.15,7608.9,7361.13,7494.17,686584.3079,7467.59,10336810393,627768,2125,209356,4.31E+12,8.56,553538,118.16,2515089.777,1301.19,67.04,1.1696,18963,47154,1384223.075,7494.17
1/06/2018,7500.7,7604.73,7407.34,7541.45,655011.3094,7513.55,9061337478,692509,2075,205315,4.31E+12,8.67,588535,118.82,2448123.346,1295.74,67.04,1.1666,10908,45316,1205999.491,7541.45
2/06/2018,7536.72,7695.83,7497.26,7643.45,650479.611,7593.32,7161426647,521910,1900,174345,4.31E+12,9.44,503806,121.5,2558024.691,1295.74,63.39,1.1666,9256,41760,943121.9344,7643.45
3/06/2018,7632.09,7754.89,7613.04,7720.25,631733.842,7680.07,7194920994,531463,2038,163280,4.31E+12,8.86,672386,124.63,2589962.353,1293.13,62.6,1.1671,15388,41999,936830.1323,7720.25
4/06/2018,7722.53,7753.82,7474.04,7514.47,655596.8604,7616.22,11335131471,702904,2288,209733,4.31E+12,7.9,933240,122.54,2446392.949,1293.39,62.06,1.1704,18471,46104,1488288.347,7514.47
5/06/2018,7500.9,7643.23,7397,7633.76,657731.1692,7543.72,9232500686,655694,2188,212726,4.94E+12,8.19,725488,120.01,2507224.398,1294.74,62.06,1.1729,24457,46860,1223865.77,7633.76
6/06/2018,7625.97,7680.43,7502.01,7653.98,616137.9064,7615.6,8660976237,651145,1837,206270,4.94E+12,9.81,850983,120.94,2680320.953,1296.08,64.73,1.1786,35908,45323,1137267.745,7653.98
7/06/2018,7650.82,7741.27,7650.82,7678.24,584066.4787,7680.29,9281226404,634103,1788,207484,4.94E+12,10.11,941532,121.39,3012356.998,1298.16,73.8,1.1797,30928,48259,1208447.39,7678.24
8/06/2018,7685.14,7698.19,7558.4,7624.92,553227.951,7641.66,11007250749,648973,1806,200234,4.94E+12,9.91,752634,120.56,2370861.048,1312.72,69.01,1.177,25142,46310,1440426.655,7624.92
9/06/2018,7632.52,7683.58,7531.98,7531.98,506281.7604,7595.02,6678353872,492526,1787,171163,4.94E+12,9.99,513345,119.16,2032855.052,1312.72,67.77,1.177,20530,38889,879306.9501,7531.98
10/06/2018,7499.55,7499.55,6709.07,6786.02,814880.2123,7123.55,10026478234,529728,1588,179682,4.94E+12,11.4,595395,111.56,3584528.361,1314.73,67.77,1.1784,22054,40585,1407511.456,6786.02
11/06/2018,6799.29,6910.18,6706.63,6906.92,694691.3316,6830.76,11411975744,587881,1750,213056,4.94E+12,10.22,642353,106.76,3104440.015,1298.94,62.21,1.1778,23809,45487,1670674.382,6906.92
12/06/2018,6905.82,6907.96,6542.08,6582.36,691118.6524,6734.56,9535482508,654022,1813,214450,4.94E+12,10.02,877213,103.9,3206573.705,1298.74,51.49,1.1751,19973,46551,1415902.822,6582.36
13/06/2018,6596.88,6631.66,6285.63,6349.9,781369.3666,6466.02,12120843492,658357,1787,211686,4.94E+12,9.99,750788,96.78,3724870.758,1297.37,66.64,1.1808,18622,51652,1874544.696,6349.9
14/06/2018,6342.75,6707.14,6334.46,6675.35,788760.2635,6514.92,12015742565,583318,1912,209876,4.94E+12,9.39,580405,97.79,3760527.825,1298.43,66.89,1.157,15097,47079,1844342.304,6675.35
15/06/2018,6674.08,6681.08,6433.87,6456.58,602827.1332,6561.4,11339846064,629466,1912,205708,4.94E+12,9.46,661960,98.62,2973889.596,1290.49,65.018,1.1605,12701,39786,1728266.233,6456.58
16/06/2018,6455.45,6592.49,6402.29,6550.16,491403.2264,6500.1,5304474823,442345,2075,158924,4.94E+12,8.72,381833,96.62,2683968.04,1290.49,65.018,1.1605,11288,36471,816060.4949,6550.16
17/06/2018,6545.53,6589.11,6499.27,6499.27,475107.5212,6533.3,4359747129,436137,1962,144751,4.94E+12,9.08,398623,97,2498257.814,1280.53,65.786,1.1597,16903,37164,667311.6387,6499.27
18/06/2018,6510.07,6781.14,6446.68,6734.82,610318.849,6618.18,6929001011,574922,2050,196141,4.94E+12,8.87,509056,97.08,2914482.736,1278.18,65.786,1.1633,17193,46282,1046964.726,6734.82
19/06/2018,6742.39,6822.5,6709.92,6769.94,600046.7208,6761.19,9908542928,621857,1937,191650,5.08E+12,9.3,758651,98.95,2880060.798,1277.17,64.968,1.1594,14829,45018,1465502.808,6769.94
20/06/2018,6770.76,6821.56,6611.88,6776.55,576505.6285,6745.19,7746745631,585078,1937,198734,5.08E+12,9.22,938434,98.03,2666449.046,1274.49,65.812,1.1582,24720,41009,1148484.421,6776.55
21/06/2018,6780.09,6810.94,6715.17,6729.74,522139.4329,6758.98,6229789401,562602,2125,197943,5.08E+12,8.49,491479,97.51,2682227.464,1266.94,65.54,1.1609,14834,38835,921705.5534,6729.74
22/06/2018,6737.88,6747.08,6006.6,6083.69,794488.7396,6393.81,11901306219,618791,1888,203993,5.08E+12,9.56,629788,90.14,5088051.83,1268.79,68.58,1.1654,12597,41721,1861379.4,6083.69
23/06/2018,6090.1,6224.82,6071.81,6162.48,559099.2782,6137.3,8782046336,483230,2000,163135,5.08E+12,9.02,438661,83.92,5233591.611,1268.79,68.58,1.1654,10869,36776,1430929.942,6162.48
24/06/2018,6164.28,6223.78,5826.41,6173.23,749051.9725,6096.92,5428469734,456995,2137,157851,5.08E+12,8.28,387540,80.3,5602552.827,1270.76,68.08,1.1664,17123,36953,890362.6313,6173.23
25/06/2018,6171.97,6327.37,6119.68,6249.18,884794.2738,6217.05,8041718885,614032,1963,200016,5.08E+12,9.33,791276,81.82,5602126.815,1263.67,68.08,1.1704,17001,42286,1293494.324,6249.18
26/06/2018,6253.55,6290.16,6093.67,6093.67,530468.5726,6182.76,5469676521,612977,1825,195258,5.08E+12,9.84,931203,79.51,3250320.614,1259.07,70.53,1.1654,17085,43429,884665.8322,6093.67
27/06/2018,6084.4,6180,6052.85,6157.13,538722.1409,6118.59,6063778891,589279,1513,187980,5.08E+12,11.91,926960,78.7,3483202.033,1255.34,72.76,1.1567,17169,40206,991041.8726,6157.13
28/06/2018,6153.16,6170.41,5873.05,5903.44,575566.5648,6025.02,5574631189,555077,1963,187467,5.08E+12,9.02,561772,77.76,3387525.72,1250.23,73.45,1.1566,18577,41574,925246.9185,5903.44
29/06/2018,5898.13,6261.66,5835.75,6218.3,655200.4995,6053.46,6404674741,589876,1888,197730,5.08E+12,9.67,589908,76.73,4031526.235,1250.87,74.15,1.169,14125,41392,1058018.842,6218.3
30/06/2018,6214.22,6465.51,6214.22,6404,718454.8041,6324.49,4700153099,567603,1762,180924,5.08E+12,10.19,841934,80.63,3429865.013,1250.87,74.15,1.169,14229,35882,743167.1327,6404
1/07/2018,6411.68,6432.85,6289.29,6385.82,750521.534,6379.91,5474591184,483872,1837,156100,5.08E+12,9.86,586946,80.43,4269575.83,1245.46,61.79,1.1684,14889,32183,858098.4973,6385.82
2/07/2018,6380.38,6683.86,6305.7,6614.18,676864.1844,6496.03,6454665007,638283,1763,199153,5.36E+12,10.02,826984,82.62,3660990.172,1245.58,61.79,1.1645,15949,40449,993632.2657,6614.18
3/07/2018,6596.66,6671.37,6447.75,6529.59,712096.8826,6561.34,7018502737,659326,1450,216631,5.36E+12,12.29,936231,86.12,3993276.73,1243.62,61.15,1.166,13432,43042,1069675.209,6529.59
4/07/2018,6550.87,6771.92,6450.46,6597.55,633532.5314,6592.7,5855109108,609579,1675,206654,5.36E+12,10.99,780003,85.95,3283560.396,1248.48,61.15,1.1665,13193,40065,888120.0582,6597.55
5/07/2018,6599.71,6749.54,6546.65,6639.14,753605.8272,6633.76,6805518398,545559,1712,199463,5.36E+12,10.52,637509,84.66,3615898.701,1247.87,70.73,1.1696,16503,38128,1025891.56,6639.14
6/07/2018,6638.69,6700.94,6533.55,6673.5,650018.7498,6636.67,6347640660,647794,2000,200833,5.36E+12,8.94,555029,83.28,3039865.514,1256.01,65.95,1.1759,12334,38468,956449.6442,6673.5
7/07/2018,6668.71,6863.99,6579.24,6856.93,587503.8287,6742.22,4024363140,473901,1950,170004,5.36E+12,9.35,435067,84.12,2840430.243,1256.01,65.95,1.1759,8168,32273,596889.9176,6856.93
8/07/2018,6857.8,6885.91,6747.98,6773.88,496774.6928,6816.39,5062554718,492262,1975,155527,5.36E+12,9.06,480767,84.38,2840187.343,1246.23,69.17,1.1755,9076,31005,742703.2077,6773.88
9/07/2018,6775.08,6838.68,6724.34,6741.75,549210.0278,6769.96,7056078181,627020,1700,206410,5.36E+12,10.51,909521,81.85,3217177.764,1258.51,67.75,1.1759,10704,37804,1042262.906,6741.75
10/07/2018,6739.21,6767.74,6320.72,6329.95,619693.532,6539.41,7637488973,666042,1862,215914,5.36E+12,9.77,815460,78.28,4108508.125,1255.86,67.75,1.173,16183,39826,1167917.132,6329.95
11/07/2018,6330.77,6444.96,6330.47,6394.71,571722.1032,6375.23,5393757312,616214,1688,202468,5.36E+12,10.67,838058,77.92,3656506.776,1248.97,61.67,1.1678,11559,39901,846049.0542,6394.71
12/07/2018,6396.78,6397.1,6136.42,6228.81,599412.0799,6289.78,5122713503,944272,1763,203394,5.36E+12,9.97,868300,77.32,3458315.986,1244.94,52.61,1.1667,11139,39007,814450.3469,6228.81
13/07/2018,6235.03,6310.55,6192.24,6238.05,609452.0095,6243.97,5533339800,933538,1788,207761,5.36E+12,10.25,868353,77.19,3316984.065,1242.56,71.01,1.1689,12850,37794,886189.3635,6238.05
14/07/2018,6247.5,6298.19,6212.22,6276.12,467151.1296,6258.51,4618976079,809623,1663,176342,5.36E+12,10.9,893014,76.85,2573532.856,1242.56,71.01,1.1689,12085,30839,738031.2693,6276.12
15/07/2018,6272.7,6403.46,6256.51,6359.64,519598.0389,6323.08,4730038797,509930,1663,161018,5.36E+12,10.74,635256,77.83,2961159.039,1238.03,68.06,1.1681,12285,32485,748059.2997,6359.64
16/07/2018,6357.01,6741.75,6357.01,6741.75,721564.4742,6549.38,7935139217,583692,1500,207722,5.36E+12,11.99,742467,81.59,3773795.808,1240.79,68.06,1.1714,12738,41799,1211586.321,6741.75
17/07/2018,6739.65,7387.24,6684.17,7321.04,847708.4109,7033.02,7306166404,688584,1988,233807,5.36E+12,9.1,720761,86.86,3935482.385,1234.54,67.896,1.1656,12198,45432,1038837.712,7321.04
18/07/2018,7315.32,7534.99,7280.47,7370.78,827537.2795,7375.39,8415980939,770835,2175,238595,5.18E+12,8.29,890976,89.11,4213096.083,1226.49,68.356,1.1648,12885,42923,1141089.615,7370.78
19/07/2018,7378.2,7494.46,7295.46,7466.86,689945.905,7408.74,7130041402,636864,2137,224868,5.18E+12,8.44,596325,87.05,3535737.898,1222.68,68.728,1.1659,12348,39629,962382.4567,7466.86
20/07/2018,7467.4,7594.67,7323.26,7354.13,664016.5232,7434.86,6777558873,651803,1925,225375,5.18E+12,9.31,649343,84.63,3396526.055,1226.12,68.7,1.1733,12218,38529,911591.9968,7354.13
21/07/2018,7352.72,7437.64,7262.41,7419.29,505781.7324,7368.02,4708182563,505481,1713,184666,5.18E+12,10.5,569547,83.26,2956437.569,1226.12,68.7,1.1733,11289,33267,639002.4135,7419.29
22/07/2018,7417.8,7537.95,7383.82,7418.49,496733.6731,7439.52,4330132577,458207,2275,166947,5.18E+12,7.89,361627,83.73,2937023.671,1232.98,67.89,1.1733,10931,32189,582044.6181,7418.49
23/07/2018,7414.71,7771.5,7409.1,7711.11,677412.0318,7576.6,7445705970,711253,2075,229314,5.18E+12,8.72,707777,83.51,3545335.984,1232.87,67.89,1.1697,13360,39877,982723.9091,7711.11
24/07/2018,7716.51,8424.27,7705.5,8424.27,902084.1108,8067.64,9541329276,718928,1987,259199,5.18E+12,8.99,750731,85.8,5134883.357,1224.37,68.52,1.1688,12821,48202,1182666.712,8424.27
25/07/2018,8379.66,8416.87,8086.36,8181.39,707155.8871,8266.07,8211239059,776511,2212,250031,5.18E+12,8.15,803530,87.57,3541817.883,1227.67,69.3,1.1741,14538,41673,993366.7461,8181.39
26/07/2018,8176.85,8290.33,7878.71,7951.58,606745.7795,8074.37,7204983429,639897,2063,231514,5.18E+12,8.8,621509,85.38,3356512.157,1228.16,69.61,1.1647,12561,39978,892327.6279,7951.58
27/07/2018,7950.4,8262.66,7839.76,8165.01,645093.5179,8054.46,7810863544,717598,2087,229230,5.18E+12,8.57,741261,83.86,4278535.845,1222.99,68.69,1.1654,13973,37373,969756.3268,8165.01
28/07/2018,8169.06,8222.85,8110.77,8192.15,487997.5042,8173.71,5372667269,564178,1812,188093,5.18E+12,9.94,594521,83.9,3334982.026,1222.99,68.69,1.1654,12436,31763,657310.7278,8192.15
29/07/2018,8205.82,8272.26,8141.18,8218.46,500301.4845,8209.43,5406520996,484547,2125,168237,5.95E+12,8.47,416650,84.18,3286956.522,1223.38,70.13,1.166,15010,32179,658574.4681,8218.46
30/07/2018,8221.58,8235.5,7917.5,8180.48,682094.0782,8138.76,7109243613,636120,1675,230790,5.95E+12,10.71,727349,83.08,3779465.575,1224.14,70.13,1.1707,12769,37855,873504.5158,8180.48
31/07/2018,8181.2,8181.53,7696.93,7780.44,664260.8938,7960.02,6899159576,690053,1837,242830,5.95E+12,9.82,765695,80.54,3965259.498,1221.22,68.76,1.1689,13419,38962,866726.4122,7780.44
1/08/2018,7769.04,7769.04,7504.95,7624.91,625750.9476,7666.98,6850490405,705913,1875,240894,5.95E+12,9.6,822070,78.84,3824581.431,1222.51,61.73,1.1663,12804,39603,893505.7095,7624.91
2/08/2018,7634.19,7712.77,7523.44,7567.15,553803.9186,7609.39,6982707415,634184,1912,224720,5.95E+12,9.46,640956,77,3707350.649,1213.27,61.15,1.1585,12127,37572,917643.5187,7567.15
3/08/2018,7562.14,7562.14,7328.65,7434.39,619279.3466,7471.83,7260541626,688873,2075,229693,5.95E+12,8.6,656122,76.47,3900810.775,1211.66,60.12,1.1583,14465,39186,971722.0046,7434.39
4/08/2018,7438.67,7497.49,6984.07,7032.85,589697.5382,7238.27,6999015881,542819,2200,191481,5.95E+12,8.07,456584,75.3,3489575.033,1211.66,60.12,1.1583,11066,33342,966945.9527,7032.85
5/08/2018,7031.08,7102.77,6940.7,7068.48,522915.7902,7035.76,7150981802,495719,2000,172021,5.95E+12,9.2,467703,73.91,3593925.044,1213.43,69.06,1.1562,11327,30523,1016376.596,7068.48
6/08/2018,7062.94,7166.55,6890.54,6951.8,559407.5771,7017.96,8812996515,654516,1637,218476,5.95E+12,11.03,822882,74.58,3555028.158,1209.64,65.74,1.1559,16035,35064,1255777.536,6951.8
7/08/2018,6958.32,7146.56,6748.24,6753.12,678513.2637,6901.56,7954915974,706511,1888,232894,5.95E+12,9.52,819273,71.38,4194704.399,1205.04,65.74,1.1603,16708,34996,1152625.779,6753.12
8/08/2018,6746.85,6746.85,6226.22,6305.8,778373.0863,6506.43,8555310810,649793,1962,235154,5.95E+12,9.18,640898,65.24,4800536.481,1216.48,66.94,1.161,12273,36169,1314900.923,6305.8
9/08/2018,6305.56,6625.73,6249.07,6568.23,662877.205,6437.15,7141381412,629986,1863,222177,5.95E+12,9.68,647505,63.33,4264882.362,1213.55,66.94,1.1524,10302,34503,1109401.119,6568.23
