Date,Block_size
2018-02-04 00:00:00 UTC,889889
2018-02-05 00:00:00 UTC,899268
2018-02-06 00:00:00 UTC,961193
2018-02-07 00:00:00 UTC,945613
2018-02-08 00:00:00 UTC,944797
2018-02-09 00:00:00 UTC,957368
2018-02-10 00:00:00 UTC,947548
2018-02-11 00:00:00 UTC,946878
2018-02-12 00:00:00 UTC,941809
2018-02-13 00:00:00 UTC,946300
2018-02-14 00:00:00 UTC,940585
2018-02-15 00:00:00 UTC,945717
2018-02-16 00:00:00 UTC,897025
2018-02-17 00:00:00 UTC,912881
2018-02-18 00:00:00 UTC,917159
2018-02-19 00:00:00 UTC,937598
2018-02-20 00:00:00 UTC,917243
2018-02-21 00:00:00 UTC,905638
2018-02-22 00:00:00 UTC,841015
2018-02-23 00:00:00 UTC,921333
2018-02-24 00:00:00 UTC,966018
2018-02-25 00:00:00 UTC,660636
2018-02-26 00:00:00 UTC,908995
2018-02-27 00:00:00 UTC,916735
2018-02-28 00:00:00 UTC,920774
2018-03-01 00:00:00 UTC,915327
2018-03-02 00:00:00 UTC,748270
2018-03-03 00:00:00 UTC,897183
2018-03-04 00:00:00 UTC,907332
2018-03-05 00:00:00 UTC,902495
2018-03-06 00:00:00 UTC,921074
2018-03-07 00:00:00 UTC,907718
2018-03-08 00:00:00 UTC,911830
2018-03-09 00:00:00 UTC,903895
2018-03-10 00:00:00 UTC,902186
2018-03-11 00:00:00 UTC,917610
2018-03-12 00:00:00 UTC,834192
2018-03-13 00:00:00 UTC,800785
2018-03-14 00:00:00 UTC,642780
2018-03-15 00:00:00 UTC,660904
2018-03-16 00:00:00 UTC,584183
2018-03-17 00:00:00 UTC,433524
2018-03-18 00:00:00 UTC,600391
2018-03-19 00:00:00 UTC,564909
2018-03-20 00:00:00 UTC,672696
2018-03-21 00:00:00 UTC,575539
2018-03-22 00:00:00 UTC,685307
2018-03-23 00:00:00 UTC,684599
2018-03-24 00:00:00 UTC,484064
2018-03-25 00:00:00 UTC,468752
2018-03-26 00:00:00 UTC,603896
2018-03-27 00:00:00 UTC,625491
2018-03-28 00:00:00 UTC,603325
2018-03-29 00:00:00 UTC,564631
2018-03-30 00:00:00 UTC,524204
2018-03-31 00:00:00 UTC,555614
2018-04-01 00:00:00 UTC,375330
2018-04-02 00:00:00 UTC,475056
2018-04-03 00:00:00 UTC,565588
2018-04-04 00:00:00 UTC,593140
2018-04-05 00:00:00 UTC,539736
2018-04-06 00:00:00 UTC,698854
2018-04-07 00:00:00 UTC,466773
2018-04-08 00:00:00 UTC,361941
2018-04-09 00:00:00 UTC,618453
2018-04-10 00:00:00 UTC,582982
2018-04-11 00:00:00 UTC,533480
2018-04-12 00:00:00 UTC,687972
2018-04-13 00:00:00 UTC,599525
2018-04-14 00:00:00 UTC,687896
2018-04-15 00:00:00 UTC,724288
2018-04-16 00:00:00 UTC,743005
2018-04-17 00:00:00 UTC,617060
2018-04-18 00:00:00 UTC,556198
2018-04-19 00:00:00 UTC,520208
2018-04-20 00:00:00 UTC,675227
2018-04-21 00:00:00 UTC,629956
2018-04-22 00:00:00 UTC,455695
2018-04-23 00:00:00 UTC,630297
2018-04-24 00:00:00 UTC,802139
2018-04-25 00:00:00 UTC,887176
2018-04-26 00:00:00 UTC,734195
2018-04-27 00:00:00 UTC,811917
2018-04-28 00:00:00 UTC,713110
2018-04-29 00:00:00 UTC,520843
2018-04-30 00:00:00 UTC,615830
2018-05-01 00:00:00 UTC,557528
2018-05-02 00:00:00 UTC,701230
2018-05-03 00:00:00 UTC,733213
2018-05-04 00:00:00 UTC,822657
2018-05-05 00:00:00 UTC,611906
2018-05-06 00:00:00 UTC,630682
2018-05-07 00:00:00 UTC,723693
2018-05-08 00:00:00 UTC,782189
2018-05-09 00:00:00 UTC,620150
2018-05-10 00:00:00 UTC,617936
2018-05-11 00:00:00 UTC,838357
2018-05-12 00:00:00 UTC,521723
2018-05-13 00:00:00 UTC,471554
2018-05-14 00:00:00 UTC,725659
2018-05-15 00:00:00 UTC,641075
2018-05-16 00:00:00 UTC,501609
2018-05-17 00:00:00 UTC,719248
2018-05-18 00:00:00 UTC,696166
2018-05-19 00:00:00 UTC,478502
2018-05-20 00:00:00 UTC,457310
2018-05-21 00:00:00 UTC,628268
2018-05-22 00:00:00 UTC,566567
2018-05-23 00:00:00 UTC,611117
2018-05-24 00:00:00 UTC,595684
2018-05-25 00:00:00 UTC,505682
2018-05-26 00:00:00 UTC,397055
2018-05-27 00:00:00 UTC,367762
2018-05-28 00:00:00 UTC,580648
2018-05-29 00:00:00 UTC,676532
2018-05-30 00:00:00 UTC,515857
2018-05-31 00:00:00 UTC,553538
2018-06-01 00:00:00 UTC,588535
2018-06-02 00:00:00 UTC,503806
2018-06-03 00:00:00 UTC,672386
2018-06-04 00:00:00 UTC,933240
2018-06-05 00:00:00 UTC,725488
2018-06-06 00:00:00 UTC,850983
2018-06-07 00:00:00 UTC,941532
2018-06-08 00:00:00 UTC,752634
2018-06-09 00:00:00 UTC,513345
2018-06-10 00:00:00 UTC,595395
2018-06-11 00:00:00 UTC,642353
2018-06-12 00:00:00 UTC,877213
2018-06-13 00:00:00 UTC,750788
2018-06-14 00:00:00 UTC,580405
2018-06-15 00:00:00 UTC,661960
2018-06-16 00:00:00 UTC,381833
2018-06-17 00:00:00 UTC,398623
2018-06-18 00:00:00 UTC,509056
2018-06-19 00:00:00 UTC,758651
2018-06-20 00:00:00 UTC,938434
2018-06-21 00:00:00 UTC,491479
2018-06-22 00:00:00 UTC,629788
2018-06-23 00:00:00 UTC,438661
2018-06-24 00:00:00 UTC,387540
2018-06-25 00:00:00 UTC,791276
2018-06-26 00:00:00 UTC,931203
2018-06-27 00:00:00 UTC,926960
2018-06-28 00:00:00 UTC,561772
2018-06-29 00:00:00 UTC,589908
2018-06-30 00:00:00 UTC,841934
2018-07-01 00:00:00 UTC,586946
2018-07-02 00:00:00 UTC,826984
2018-07-03 00:00:00 UTC,936231
2018-07-04 00:00:00 UTC,780003
2018-07-05 00:00:00 UTC,637509
2018-07-06 00:00:00 UTC,555029
2018-07-07 00:00:00 UTC,435067
2018-07-08 00:00:00 UTC,480767
2018-07-09 00:00:00 UTC,909521
2018-07-10 00:00:00 UTC,815460
2018-07-11 00:00:00 UTC,838058
2018-07-12 00:00:00 UTC,868300
2018-07-13 00:00:00 UTC,868353
2018-07-14 00:00:00 UTC,893014
2018-07-15 00:00:00 UTC,635256
2018-07-16 00:00:00 UTC,742467
2018-07-17 00:00:00 UTC,720761
2018-07-18 00:00:00 UTC,890976
2018-07-19 00:00:00 UTC,596325
2018-07-20 00:00:00 UTC,649343
2018-07-21 00:00:00 UTC,569547
2018-07-22 00:00:00 UTC,361627
2018-07-23 00:00:00 UTC,707777
2018-07-24 00:00:00 UTC,750731
2018-07-25 00:00:00 UTC,803530
2018-07-26 00:00:00 UTC,621509
2018-07-27 00:00:00 UTC,741261
2018-07-28 00:00:00 UTC,594521
2018-07-29 00:00:00 UTC,416650
2018-07-30 00:00:00 UTC,727349
2018-07-31 00:00:00 UTC,765695
2018-08-01 00:00:00 UTC,822070
2018-08-02 00:00:00 UTC,640956
2018-08-03 00:00:00 UTC,656122
2018-08-04 00:00:00 UTC,456584
2018-08-05 00:00:00 UTC,467703
2018-08-06 00:00:00 UTC,822882
2018-08-07 00:00:00 UTC,819273
2018-08-08 00:00:00 UTC,640898
2018-08-09 00:00:00 UTC,647505
2018-08-10 00:00:00 UTC,644668
2018-08-11 00:00:00 UTC,496767
2018-08-12 00:00:00 UTC,474671
2018-08-13 00:00:00 UTC,735713
2018-08-14 00:00:00 UTC,803302
2018-08-15 00:00:00 UTC,616539
2018-08-16 00:00:00 UTC,599017
2018-08-17 00:00:00 UTC,648257
2018-08-18 00:00:00 UTC,467642
2018-08-19 00:00:00 UTC,485180
2018-08-20 00:00:00 UTC,628369
2018-08-21 00:00:00 UTC,599256
2018-08-22 00:00:00 UTC,596203
2018-08-23 00:00:00 UTC,582759
2018-08-24 00:00:00 UTC,630245
2018-08-25 00:00:00 UTC,596320
2018-08-26 00:00:00 UTC,451004
2018-08-27 00:00:00 UTC,564913
2018-08-28 00:00:00 UTC,706877
2018-08-29 00:00:00 UTC,715081
2018-08-30 00:00:00 UTC,630931
2018-08-31 00:00:00 UTC,633803
2018-09-01 00:00:00 UTC,609337
2018-09-02 00:00:00 UTC,512226
2018-09-03 00:00:00 UTC,667559
2018-09-04 00:00:00 UTC,751995
2018-09-05 00:00:00 UTC,758576
2018-09-06 00:00:00 UTC,695658
2018-09-07 00:00:00 UTC,702911
2018-09-08 00:00:00 UTC,554538
2018-09-09 00:00:00 UTC,489099
2018-09-10 00:00:00 UTC,713519
2018-09-11 00:00:00 UTC,758177
2018-09-12 00:00:00 UTC,553195
2018-09-13 00:00:00 UTC,642640
2018-09-14 00:00:00 UTC,772459
2018-09-15 00:00:00 UTC,605590
2018-09-16 00:00:00 UTC,491998
2018-09-17 00:00:00 UTC,703193
2018-09-18 00:00:00 UTC,695645
2018-09-19 00:00:00 UTC,617431
2018-09-20 00:00:00 UTC,623138
2018-09-21 00:00:00 UTC,772972
2018-09-22 00:00:00 UTC,558263
2018-09-23 00:00:00 UTC,501595
2018-09-24 00:00:00 UTC,615028
2018-09-25 00:00:00 UTC,582969
2018-09-26 00:00:00 UTC,680862
2018-09-27 00:00:00 UTC,663174
2018-09-28 00:00:00 UTC,649866
2018-09-29 00:00:00 UTC,532222
2018-09-30 00:00:00 UTC,484179
2018-10-01 00:00:00 UTC,632203
2018-10-02 00:00:00 UTC,786999
2018-10-03 00:00:00 UTC,639723
2018-10-04 00:00:00 UTC,608672
2018-10-05 00:00:00 UTC,712139
2018-10-06 00:00:00 UTC,694308
2018-10-07 00:00:00 UTC,584360
2018-10-08 00:00:00 UTC,728604
2018-10-09 00:00:00 UTC,745064
2018-10-10 00:00:00 UTC,696431
2018-10-11 00:00:00 UTC,704010
2018-10-12 00:00:00 UTC,800574
2018-10-13 00:00:00 UTC,627954
2018-10-14 00:00:00 UTC,707592
2018-10-15 00:00:00 UTC,725832
2018-10-16 00:00:00 UTC,793523
2018-10-17 00:00:00 UTC,808886
2018-10-18 00:00:00 UTC,755877
2018-10-19 00:00:00 UTC,775650
2018-10-20 00:00:00 UTC,668791
2018-10-21 00:00:00 UTC,654482
2018-10-22 00:00:00 UTC,705036
2018-10-23 00:00:00 UTC,710504
2018-10-24 00:00:00 UTC,872025
2018-10-25 00:00:00 UTC,785563
2018-10-26 00:00:00 UTC,778355
2018-10-27 00:00:00 UTC,694061
2018-10-28 00:00:00 UTC,658091
2018-10-29 00:00:00 UTC,755754
2018-10-30 00:00:00 UTC,736246
2018-10-31 00:00:00 UTC,714064
2018-11-01 00:00:00 UTC,740441
2018-11-02 00:00:00 UTC,835104
2018-11-03 00:00:00 UTC,662455
2018-11-04 00:00:00 UTC,783320
2018-11-05 00:00:00 UTC,798916
2018-11-06 00:00:00 UTC,823320
2018-11-07 00:00:00 UTC,845616
2018-11-08 00:00:00 UTC,869336
2018-11-09 00:00:00 UTC,852381
2018-11-10 00:00:00 UTC,723809
2018-11-11 00:00:00 UTC,693691
2018-11-12 00:00:00 UTC,830249
2018-11-13 00:00:00 UTC,845109
2018-11-14 00:00:00 UTC,823986
2018-11-15 00:00:00 UTC,909164
2018-11-16 00:00:00 UTC,860507
2018-11-17 00:00:00 UTC,701335
2018-11-18 00:00:00 UTC,747239
2018-11-19 00:00:00 UTC,841876
2018-11-20 00:00:00 UTC,889533
2018-11-21 00:00:00 UTC,914012
2018-11-22 00:00:00 UTC,903135
2018-11-23 00:00:00 UTC,873069
2018-11-24 00:00:00 UTC,754031
2018-11-25 00:00:00 UTC,806801
2018-11-26 00:00:00 UTC,911146
2018-11-27 00:00:00 UTC,842221
2018-11-28 00:00:00 UTC,867835
2018-11-29 00:00:00 UTC,911899
2018-11-30 00:00:00 UTC,914728
2018-12-01 00:00:00 UTC,829919
2018-12-02 00:00:00 UTC,789748
2018-12-03 00:00:00 UTC,841099
2018-12-04 00:00:00 UTC,805990
2018-12-05 00:00:00 UTC,804772
2018-12-06 00:00:00 UTC,840881
2018-12-07 00:00:00 UTC,914013
2018-12-08 00:00:00 UTC,746652
2018-12-09 00:00:00 UTC,745338
2018-12-10 00:00:00 UTC,850678
2018-12-11 00:00:00 UTC,816184
2018-12-12 00:00:00 UTC,854512
2018-12-13 00:00:00 UTC,814318
2018-12-14 00:00:00 UTC,786244
2018-12-15 00:00:00 UTC,712047
2018-12-16 00:00:00 UTC,768834
2018-12-17 00:00:00 UTC,763802
2018-12-18 00:00:00 UTC,823496
2018-12-19 00:00:00 UTC,828848
2018-12-20 00:00:00 UTC,858256
2018-12-21 00:00:00 UTC,806147
2018-12-22 00:00:00 UTC,619587
2018-12-23 00:00:00 UTC,590875
2018-12-24 00:00:00 UTC,735839
2018-12-25 00:00:00 UTC,672945
2018-12-26 00:00:00 UTC,705717
2018-12-27 00:00:00 UTC,693321
2018-12-28 00:00:00 UTC,716733
2018-12-29 00:00:00 UTC,745427
2018-12-30 00:00:00 UTC,614434
2018-12-31 00:00:00 UTC,687887
2019-01-01 00:00:00 UTC,653129
2019-01-02 00:00:00 UTC,732894
2019-01-03 00:00:00 UTC,735628
2019-01-04 00:00:00 UTC,734585
2019-01-05 00:00:00 UTC,638389
2019-01-06 00:00:00 UTC,640808
2019-01-07 00:00:00 UTC,749974
2019-01-08 00:00:00 UTC,669590
2019-01-09 00:00:00 UTC,677653
2019-01-10 00:00:00 UTC,750826
2019-01-11 00:00:00 UTC,741867
2019-01-12 00:00:00 UTC,680361
2019-01-13 00:00:00 UTC,668123
2019-01-14 00:00:00 UTC,747719
2019-01-15 00:00:00 UTC,806287
2019-01-16 00:00:00 UTC,854399
2019-01-17 00:00:00 UTC,831574
2019-01-18 00:00:00 UTC,794728
2019-01-19 00:00:00 UTC,738127
2019-01-20 00:00:00 UTC,625095
2019-01-21 00:00:00 UTC,735053
2019-01-22 00:00:00 UTC,793769
2019-01-23 00:00:00 UTC,760073
2019-01-24 00:00:00 UTC,692269
2019-01-25 00:00:00 UTC,760603
2019-01-26 00:00:00 UTC,718298
2019-01-27 00:00:00 UTC,678953
2019-01-28 00:00:00 UTC,770208
2019-01-29 00:00:00 UTC,778264
2019-01-30 00:00:00 UTC,829624
2019-01-31 00:00:00 UTC,783779
2019-02-01 00:00:00 UTC,784155
2019-02-02 00:00:00 UTC,757479
2019-02-03 00:00:00 UTC,724243
2019-02-04 00:00:00 UTC,784546
2019-02-05 00:00:00 UTC,802648
2019-02-06 00:00:00 UTC,800220
2019-02-07 00:00:00 UTC,713243
2019-02-08 00:00:00 UTC,729343
2019-02-09 00:00:00 UTC,705435
2019-02-10 00:00:00 UTC,705429
2019-02-11 00:00:00 UTC,784273
2019-02-12 00:00:00 UTC,890041
2019-02-13 00:00:00 UTC,857700
2019-02-14 00:00:00 UTC,860084
2019-02-15 00:00:00 UTC,807956
2019-02-16 00:00:00 UTC,766840
2019-02-17 00:00:00 UTC,690356
2019-02-18 00:00:00 UTC,809514
2019-02-19 00:00:00 UTC,812732
2019-02-20 00:00:00 UTC,893278
2019-02-21 00:00:00 UTC,895187
2019-02-22 00:00:00 UTC,813948
2019-02-23 00:00:00 UTC,757345
2019-02-24 00:00:00 UTC,810281
2019-02-25 00:00:00 UTC,844086
2019-02-26 00:00:00 UTC,826224
2019-02-27 00:00:00 UTC,847960
2019-02-28 00:00:00 UTC,864363
2019-03-01 00:00:00 UTC,805935
2019-03-02 00:00:00 UTC,889395
2019-03-03 00:00:00 UTC,792667
2019-03-04 00:00:00 UTC,808612
2019-03-05 00:00:00 UTC,734089
2019-03-06 00:00:00 UTC,817213
2019-03-07 00:00:00 UTC,727680
2019-03-08 00:00:00 UTC,722204
2019-03-09 00:00:00 UTC,642365
2019-03-10 00:00:00 UTC,577528
2019-03-11 00:00:00 UTC,782713
2019-03-12 00:00:00 UTC,727810
2019-03-13 00:00:00 UTC,821455
2019-03-14 00:00:00 UTC,749934
2019-03-15 00:00:00 UTC,721918
2019-03-16 00:00:00 UTC,569215
2019-03-17 00:00:00 UTC,543961
2019-03-18 00:00:00 UTC,678316
2019-03-19 00:00:00 UTC,663740
2019-03-20 00:00:00 UTC,684346
2019-03-21 00:00:00 UTC,743027
2019-03-22 00:00:00 UTC,673022
2019-03-23 00:00:00 UTC,595807
2019-03-24 00:00:00 UTC,539068
2019-03-25 00:00:00 UTC,776172
2019-03-26 00:00:00 UTC,915082
2019-03-27 00:00:00 UTC,904488
2019-03-28 00:00:00 UTC,916332
2019-03-29 00:00:00 UTC,910809
2019-03-30 00:00:00 UTC,929609
2019-03-31 00:00:00 UTC,930407
2019-04-01 00:00:00 UTC,919545
2019-04-02 00:00:00 UTC,917591
2019-04-03 00:00:00 UTC,915050
2019-04-04 00:00:00 UTC,898333
2019-04-05 00:00:00 UTC,907954
2019-04-06 00:00:00 UTC,917701
2019-04-07 00:00:00 UTC,868206
2019-04-08 00:00:00 UTC,918419
2019-04-09 00:00:00 UTC,914124
