Date,Open,High,Low,Close,Weighted_bitcoin_price,Volume,Address,Mining_Difficulty,Weighted_litecoin_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,Lable
18/02/2017,1049.21,1061.1,1046.96,1054.42,1052.92,94094.04703,689424,4.41E+11,3.81,53.4,1.0616,12842,21344,1042.69,1047.87
19/02/2017,1054.76,1056.81,1043.46,1047.87,1050.72,73685.94488,597242,4.41E+11,3.77,53.69,1.0614,10644,19946,1049.5,1079.98
20/02/2017,1048.69,1080.49,1041.69,1079.98,1062.71,103017.7565,657687,4.41E+11,3.77,53.69,1.0614,12193,26113,1060.76,1115.3
21/02/2017,1079.28,1117.25,1076.93,1115.3,1097.19,170315.9817,645626,4.41E+11,3.78,54.06,1.0536,13870,25187,1081.05,1117.44
22/02/2017,1114.8,1125.39,1100.55,1117.44,1114.54,122113.1588,634528,4.41E+11,3.8,53.59,1.0558,13371,26751,1104.24,1166.72
23/02/2017,1117.27,1176.62,1116.96,1166.72,1144.39,165550.2058,700730,4.41E+11,3.82,54.45,1.0582,14046,27929,1133.15,1173.68
24/02/2017,1172.71,1200.39,1131.96,1173.68,1169.69,282774.9301,766916,4.41E+11,3.84,53.99,1.0563,15834,37286,1152.61,1143.84
25/02/2017,1170.41,1174.85,1124.59,1143.84,1153.42,121344.3429,745056,4.41E+11,3.84,53.99,1.0563,17751,24005,1161.41,1165.2
26/02/2017,1144.27,1167.47,1130.2,1165.2,1151.79,101134.7555,657119,4.41E+11,3.82,54.05,1.0587,16385,27326,1160.91,1179.97
27/02/2017,1163.78,1181.98,1163.38,1179.97,1172.28,112234.2785,664567,4.41E+11,3.81,54.05,1.0587,15063,24703,1163,1179.97
28/02/2017,1180.72,1193.25,1171.82,1179.97,1181.44,156551.3272,699527,4.41E+11,3.79,54.01,1.0576,15679,23501,1175.05,1222.5
1/03/2017,1180.04,1222.5,1179.69,1222.5,1201.18,190693.3116,681438,4.41E+11,3.78,52.33,1.0547,17507,25248,1194.15,1251.01
2/03/2017,1224.68,1262.13,1215.62,1251.01,1238.36,297389.2955,735135,4.41E+11,3.9,53.83,1.0507,18929,28277,1217.83,1274.99
3/03/2017,1250.71,1280.31,1250.71,1274.99,1264.18,249757.9522,734179,4.61E+11,3.94,53.33,1.0622,40347,31848,1249.5,1255.15
4/03/2017,1277.43,1279.4,1230.51,1255.15,1260.62,145380.8443,624702,4.61E+11,3.89,50.24,1.0622,25835,24535,1260.38,1267.12
5/03/2017,1254.29,1267.29,1238.06,1267.12,1256.69,106730.379,694648,4.61E+11,3.88,47.82,1.0582,17862,22507,1265.75,1272.83
6/03/2017,1267.47,1276,1264.6,1272.83,1270.22,120968.8023,680973,4.61E+11,3.9,47.82,1.0582,20274,29476,1265.03,1223.54
7/03/2017,1273.21,1275.55,1204.8,1223.54,1244.28,234075.9315,738069,4.61E+11,3.86,47.07,1.0566,17149,31214,1254.5,1150
8/03/2017,1223.23,1232.16,1148.08,1150,1188.37,279881.6934,687751,4.61E+11,3.79,49.03,1.0541,15721,28463,1215.46,1188.49
9/03/2017,1150.35,1197.46,1141.23,1188.49,1169.38,181534.6662,705823,4.61E+11,3.8,49.03,1.0577,15556,29362,1187.34,1116.72
10/03/2017,1189.36,1270.47,1077.25,1116.72,1163.45,484589.7701,744240,4.61E+11,3.8,50.42,1.0673,19093,36952,1151.74,1175.83
11/03/2017,1116.32,1193.83,1116.32,1175.83,1150.57,246243.1664,697665,4.61E+11,3.79,55.64,1.0673,15958,30193,1160.35,1221.38
12/03/2017,1176.62,1226.98,1175.36,1221.38,1200.08,189300.7133,594463,4.61E+11,3.82,55.64,1.0653,14093,26226,1171.31,1231.92
13/03/2017,1221.78,1237.37,1217.03,1231.92,1227.02,309919.1472,691402,4.61E+11,4.03,48.4,1.0653,16417,27414,1209.71,1240
14/03/2017,1232.16,1244.81,1220.72,1240,1234.42,198721.6669,740057,4.61E+11,4.1,47.72,1.0604,19528,27110,1231.1,1249.61
15/03/2017,1240.16,1251.61,1239.75,1249.61,1245.28,239147.0127,675317,4.61E+11,4.1,48.86,1.0734,17689,25560,1240.51,1187.81
16/03/2017,1251.33,1257.98,1152.44,1187.81,1212.39,526701.8039,734444,4.61E+11,4.22,48.75,1.0766,16895,26412,1225.81,1100.23
17/03/2017,1180.16,1180.16,1099.57,1100.23,1140.03,619807.3524,709455,4.76E+11,4.14,48.78,1.0738,15663,28612,1179.22,973.82
18/03/2017,1099.69,1114.07,957.66,973.82,1036.31,599532.9737,685027,4.76E+11,4.01,48.78,1.0738,15288,25964,1087.29,1036.74
19/03/2017,976.73,1069.91,976.73,1036.74,1015.03,400626.5825,675490,4.76E+11,3.96,48.22,1.0739,14669,26859,1036.93,1054.23
20/03/2017,1037.24,1063.03,1036.68,1054.23,1047.8,273458.66,651290,4.76E+11,3.98,48.22,1.0739,17922,30480,1021.6,1120.54
21/03/2017,1055.36,1122.43,1055.36,1120.54,1088.42,309982.3671,693278,4.76E+11,4.02,47.34,1.0811,16453,29659,1070.5,1049.14
22/03/2017,1120.65,1120.65,1014.21,1049.14,1076.16,353888.8195,745066,4.76E+11,3.96,48.04,1.0797,14885,32507,1074.64,1038.59
23/03/2017,1050.05,1058.01,1028.93,1038.59,1043.9,238087.9395,678638,4.76E+11,3.96,47.7,1.0783,14546,39969,1069.42,937.52
24/03/2017,1038.45,1040.47,934.36,937.52,987.7,497152.9979,703673,4.76E+11,4.03,47.97,1.0798,13225,30279,1008.42,972.78
25/03/2017,936.54,975.76,903.71,972.78,947.2,460096.0811,616232,4.76E+11,4.06,47.97,1.0798,11334,29728,982.96,966.72
26/03/2017,974.02,1007.96,954.19,966.72,975.72,311224.5316,588054,4.76E+11,4.06,47.73,1.0864,12736,23985,959.01,1045.77
27/03/2017,972.05,1046.4,971.98,1045.77,1009.05,369193.8041,600367,4.76E+11,4.08,47.73,1.0864,13370,25216,995.09,1047.15
28/03/2017,1044.58,1064.65,1027.73,1047.15,1046.03,311971.932,735755,4.76E+11,4.12,48.37,1.0814,13970,26462,1019.88,1039.97
29/03/2017,1046.08,1055.13,1015.88,1039.97,1039.27,287180.4093,683505,4.76E+11,4.16,49.51,1.0766,13533,24593,1044.3,1026.43
30/03/2017,1042.21,1049.29,1020.04,1026.43,1034.49,341200.9705,694171,5.00E+11,5.59,50.35,1.0674,13812,25723,1037.85,1071.79
31/03/2017,1026.64,1074.92,1026.64,1071.79,1050,425987.6267,630967,5.00E+11,6.65,50.6,1.0652,12980,24542,1046.06,1080.5
1/04/2017,1071.71,1091.72,1061.09,1080.5,1076.26,269111.5381,639653,5.00E+11,6.7,53.26,1.0652,11815,21680,1059.57,1102.17
2/04/2017,1080.61,1107.59,1075.45,1102.17,1091.46,471100.1851,652269,5.00E+11,7.3,53.26,1.067,11420,21011,1084.82,1143.81
3/04/2017,1102.95,1151.74,1102.95,1143.81,1125.36,515785.1994,736053,5.00E+11,7.92,51.03,1.067,14614,25315,1108.83,1133.25
4/04/2017,1145.52,1156.44,1120.52,1133.25,1138.93,383087.6489,635711,5.00E+11,8.22,51.03,1.0674,14537,26979,1126.41,1124.78
5/04/2017,1134.14,1135.09,1113.63,1124.78,1126.91,368071.9845,745792,5.00E+11,9.68,45.52,1.0663,13465,28967,1133.95,1182.68
6/04/2017,1125.81,1188.37,1125.81,1182.68,1155.67,442359.8571,701254,5.00E+11,10.62,45.52,1.0644,13169,28251,1146.9,1176.9
7/04/2017,1178.94,1186.58,1163.39,1176.9,1176.45,269473.4294,718080,5.00E+11,9.83,47.08,1.0591,13208,29445,1161.45,1175.95
8/04/2017,1172.65,1184.98,1162.58,1175.95,1174.04,178283.5338,600050,5.00E+11,9.74,49.58,1.0591,11200,23272,1178.51,1187.87
9/04/2017,1176.57,1197.21,1171.86,1187.87,1183.38,204788.832,656647,5.00E+11,9.26,47.37,1.0596,10873,22661,1180.24,1187.13
10/04/2017,1187.3,1190.34,1179.04,1187.13,1185.95,182033.8193,690857,5.00E+11,8.76,49.98,1.0596,13166,26562,1183.65,1205.01
11/04/2017,1187.46,1208.07,1187.46,1205.01,1197,180603.1746,753921,5.00E+11,8.93,49.98,1.0605,16999,28441,1193.34,1200.37
12/04/2017,1204.81,1207.14,1196.76,1200.37,1202.27,240130.766,689626,5.00E+11,9.88,57.47,1.0665,13871,29250,1197.5,1169.28
13/04/2017,1201.02,1205.89,1156.44,1169.28,1183.16,297482.1596,611531,5.21E+11,10.4,53.18,1.0613,13786,27278,1191.55,1167.54
14/04/2017,1170.33,1190.8,1159.79,1167.54,1172.12,217406.9276,703291,5.21E+11,10.18,53.18,1.0618,12174,25953,1179.06,1172.52
15/04/2017,1167.3,1188,1164.96,1172.52,1173.2,173507.5077,687253,5.21E+11,10.58,53.18,1.0618,10065,22135,1169.78,1182.94
16/04/2017,1172.61,1187.22,1172.61,1182.94,1178.84,155433.3141,592441,5.21E+11,10.76,52.65,1.0643,11044,23562,1174.33,1193.91
17/04/2017,1183.25,1194.9,1172.65,1193.91,1186.18,213463.3867,604963,5.21E+11,10.65,52.65,1.0643,18666,28015,1183.12,1211.67
18/04/2017,1193.77,1217.57,1193.77,1211.67,1204.2,224650.3903,709072,5.21E+11,10.41,52.41,1.073,22995,28770,1196.17,1210.29
19/04/2017,1212.13,1215.51,1205.08,1210.29,1210.75,237919.4648,723144,5.21E+11,9.98,50.44,1.0711,15773,26629,1205.29,1229.08
20/04/2017,1211.08,1240.79,1208.41,1229.08,1222.34,257790.7947,688123,5.21E+11,10.05,50.27,1.0717,14703,29974,1217.01,1222.05
21/04/2017,1229.42,1235.94,1215.56,1222.05,1225.74,222043.0173,791946,5.21E+11,10.8,49.62,1.0728,14230,28206,1220.47,1231.71
22/04/2017,1222.71,1235.56,1208.47,1231.71,1224.61,203591.3474,686367,5.21E+11,12.1,49.62,1.0728,11143,27203,1227.61,1207.21
23/04/2017,1231.92,1232.2,1203.94,1207.21,1218.82,212460.4191,644281,5.21E+11,13.59,49.23,1.0868,12071,25203,1220.32,1250.15
24/04/2017,1209.63,1250.94,1209.63,1250.15,1230.09,191698.1684,608289,5.21E+11,14.31,49.23,1.0868,16047,29644,1229.69,1265.49
25/04/2017,1250.45,1267.58,1249.97,1265.49,1258.37,192754.1184,738873,5.21E+11,14.97,49.56,1.0926,16503,33008,1240.95,1281.08
26/04/2017,1265.99,1294.83,1265.93,1281.08,1276.96,258137.3011,768513,5.21E+11,15.1,49.62,1.0904,14681,29463,1265.57,1317.73
27/04/2017,1281.88,1319.7,1281.3,1317.73,1300.15,345496.2827,723992,5.22E+11,14.48,48.97,1.0873,14889,32051,1288.1,1316.48
28/04/2017,1317.74,1331.28,1292.37,1316.48,1314.47,401294.0516,727287,5.22E+11,14.44,49.33,1.0895,13791,28213,1305.1,1321.79
29/04/2017,1317.84,1327.2,1315.21,1321.79,1320.51,320108.1279,828936,5.22E+11,15.07,49.33,1.0895,11038,25838,1318.67,1347.89
30/04/2017,1321.87,1347.91,1314.92,1347.89,1333.15,309878.8643,724937,5.22E+11,15.74,53.76,1.0899,16195,27459,1328.72,1421.6
1/05/2017,1348.3,1434.32,1348.3,1421.6,1388.13,514090.1789,707250,5.22E+11,15.72,53.76,1.0899,14544,34936,1363.76,1452.82
2/05/2017,1421.03,1473.9,1415.69,1452.82,1440.86,331286.8592,787411,5.22E+11,15.8,53.76,1.093,17143,35501,1407.44,1490.09
3/05/2017,1453.78,1492.77,1447.49,1490.09,1471.03,396862.0409,690007,5.22E+11,18.6,51.15,1.0886,17277,31179,1454.84,1537.67
4/05/2017,1490.72,1608.91,1490.72,1537.67,1532,609366.1828,851802,5.22E+11,22.74,51.15,1.0985,19238,34255,1493.53,1555.45
5/05/2017,1540.87,1618.03,1530.31,1555.45,1561.16,605982.7103,663371,5.22E+11,25.25,46.22,1.0998,16900,29857,1527.74,1578.8
6/05/2017,1556.81,1578.8,1542.5,1578.8,1564.23,372406.8609,872106,5.22E+11,27.18,47.4,1.0998,17793,25032,1557.31,1596.71
7/05/2017,1579.47,1596.72,1559.76,1596.71,1583.17,682194.554,787633,5.22E+11,29.52,45.13,1.0924,17777,26713,1576.99,1723.35
8/05/2017,1596.92,1723.35,1596.92,1723.35,1660.14,807353.5967,889537,5.22E+11,29.35,45.13,1.0924,19666,29244,1632.95,1755.36
9/05/2017,1723.89,1833.49,1716.3,1755.36,1757.26,664625.6103,794529,5.22E+11,30.2,48.66,1.0874,23935,44121,1691.81,1787.13
10/05/2017,1756.52,1788.44,1719.1,1787.13,1762.8,519470.7329,735155,5.60E+11,33.45,50.79,1.0868,24385,40934,1755.28,1848.57
11/05/2017,1780.37,1873.93,1755.35,1848.57,1814.55,440599.5889,703578,5.60E+11,31.08,50.79,1.0861,25185,35505,1797.02,1724.24
12/05/2017,1845.76,1856.15,1694.01,1724.24,1780.04,416273.7916,745640,5.60E+11,29.36,57.62,1.0931,39626,35985,1786.65,1804.91
13/05/2017,1723.12,1812.99,1651.08,1804.91,1748.02,331595.1808,793153,5.60E+11,27.64,57.62,1.0931,47817,33174,1792.57,1808.91
14/05/2017,1800.86,1831.42,1776.62,1808.91,1804.45,242287.6777,893649,5.60E+11,29.06,48.85,1.0975,43113,40474,1779.35,1738.43
15/05/2017,1808.44,1812.8,1708.54,1738.43,1767.05,413983.2059,825608,5.60E+11,27.1,48.85,1.0975,91099,32997,1784.08,1734.45
16/05/2017,1741.7,1785.94,1686.54,1734.45,1737.16,552076.3729,655424,5.60E+11,24.2,48.66,1.1083,88685,35688,1760.6,1839.09
17/05/2017,1726.73,1864.05,1661.91,1839.09,1772.94,600544.8487,762466,5.60E+11,23.85,49.07,1.1159,59979,33543,1770.66,1888.65
18/05/2017,1818.7,1904.48,1807.12,1888.65,1854.74,482181.3429,742312,5.60E+11,26.92,49.35,1.1103,45865,33534,1820.73,1987.71
19/05/2017,1897.37,2004.52,1890.25,1987.71,1944.96,595019.9408,807946,5.60E+11,27.8,50.33,1.1206,38662,34239,1905.15,2084.73
20/05/2017,1984.24,2084.73,1974.92,2084.73,2032.16,473061.1763,851763,5.60E+11,27.64,50.33,1.1206,33314,32852,1987.03,2041.2
21/05/2017,2067.03,2119.08,2037.5,2041.2,2066.2,555541.5584,791586,5.60E+11,27.06,50.73,1.1237,31659,34900,2037.88,2173.4
22/05/2017,2043.19,2303.9,2017.87,2173.4,2134.59,909879.664,773303,5.60E+11,25.57,50.73,1.1237,70929,44720,2099.78,2320.42
23/05/2017,2191.56,2320.82,2178.5,2320.42,2252.82,612010.703,876753,5.96E+11,28.61,51.47,1.1183,77232,48940,2178.34,2443.64
24/05/2017,2321.37,2523.72,2321.37,2443.64,2402.52,718154.258,806743,5.96E+11,33.36,51.36,1.1219,70266,47492,2312.49,2304.98
25/05/2017,2446.24,2763.71,2285.3,2304.98,2450.06,982302.4873,842960,5.96E+11,32.36,48.9,1.121,73348,51057,2356.35,2202.42
26/05/2017,2320.89,2573.79,2071.99,2202.42,2292.27,769316.0335,818388,5.96E+11,26.99,49.8,1.1183,61597,49914,2317.01,2038.87
27/05/2017,2196.27,2260.2,1855.83,2038.87,2087.79,814488.0472,892643,5.96E+11,23.17,49.8,1.1183,41682,39077,2182.09,2155.8
28/05/2017,2054.08,2267.34,2054.08,2155.8,2132.82,537851.2805,856639,5.96E+11,24.1,49.99,1.1164,32640,33992,2132.36,2255.61
29/05/2017,2159.43,2307.05,2107.17,2255.61,2207.32,450603.0045,766059,5.96E+11,24.62,49.99,1.1164,35534,41046,2150.09,2175.47
30/05/2017,2255.36,2301.96,2124.57,2175.47,2214.34,652099.5186,848314,5.96E+11,24.9,49.66,1.1186,35423,41624,2195.63,2286.41
31/05/2017,2187.19,2311.08,2145.57,2286.41,2232.56,691954.506,819588,5.96E+11,24.58,48.32,1.1244,34254,47749,2239.16,2407.88
1/06/2017,2288.33,2448.39,2288.33,2407.88,2358.23,701025.7829,838148,5.96E+11,27.26,53.99,1.1213,31694,39409,2289.92,2488.55
2/06/2017,2404.03,2488.55,2373.32,2488.55,2438.61,540074.0651,726206,5.96E+11,28.87,53.01,1.1279,28056,35997,2394.28,2515.35
3/06/2017,2493.72,2581.91,2423.57,2515.35,2503.64,605098.9823,883252,5.96E+11,28.12,53.2,1.1279,25776,30857,2470.59,2511.81
4/06/2017,2547.79,2585.89,2452.54,2511.81,2524.51,536785.3564,734744,6.79E+11,27.62,51.7,1.1254,23455,38571,2505.24,2686.81
5/06/2017,2512.4,2686.81,2510.22,2686.81,2599.06,526848.1497,767620,6.79E+11,29.5,51.7,1.1254,28797,38632,2571.32,2863.2
6/06/2017,2690.84,2999.91,2690.84,2863.2,2811.2,743316.0159,800493,6.79E+11,30.5,48.19,1.1277,35757,51736,2687.27,2732.16
7/06/2017,2869.38,2869.38,2700.56,2732.16,2792.87,543423.0566,878586,6.79E+11,29.5,45.52,1.1257,33834,43821,2760.72,2805.62
8/06/2017,2720.49,2815.3,2670.95,2805.62,2753.09,465357.1253,820508,6.79E+11,29.2,45.52,1.1214,27396,37910,2800.33,2823.81
9/06/2017,2807.44,2901.71,2795.62,2823.81,2832.14,476300.6123,764555,6.79E+11,30.02,49.16,1.1195,26320,38824,2787.2,2947.71
10/06/2017,2828.14,2950.99,2746.55,2947.71,2868.35,703850.6403,701424,6.79E+11,30.09,49.29,1.1195,23523,34849,2859.05,2958.11
11/06/2017,2942.41,2996.6,2840.53,2958.11,2934.41,597189.8951,667449,6.79E+11,31.86,57.35,1.1203,27303,36404,2909.88,2659.63
12/06/2017,2953.22,2997.26,2518.56,2659.63,2782.17,923570.4907,722926,6.79E+11,30.94,55.96,1.1203,35940,42206,2855.15,2717.02
13/06/2017,2680.91,2789.04,2650.38,2717.02,2709.34,657429.4847,768135,6.79E+11,30.02,46.46,1.1211,32860,43501,2778.25,2506.37
14/06/2017,2716.88,2786.83,2412.94,2506.37,2605.76,651080.6828,744121,6.79E+11,30.58,44.73,1.1218,28795,41045,2627.67,2464.58
15/06/2017,2499.58,2534.71,2212.96,2464.58,2427.96,834552.4506,796500,6.79E+11,29.53,44.46,1.1145,29145,45335,2562.66,2518.56
16/06/2017,2469.57,2539.92,2385.15,2518.56,2478.3,482262.0409,727787,6.79E+11,32.81,44.74,1.1198,28247,41470,2496.5,2655.88
17/06/2017,2514.01,2685.19,2484.96,2655.88,2585.01,593618.5748,665263,7.12E+11,42.33,44.74,1.1198,23079,35393,2546.34,2548.29
18/06/2017,2655.35,2662.1,2516.33,2548.29,2595.52,454113.2289,628651,7.12E+11,45.84,44.2,1.1149,22615,33617,2574.24,2589.6
19/06/2017,2549.03,2662.85,2549.03,2589.6,2587.63,559137.1502,729519,7.12E+11,48.76,44.2,1.1149,25447,38427,2597.92,2721.79
20/06/2017,2591.26,2763.45,2589.82,2721.79,2666.58,695343.8307,741906,7.12E+11,48.71,43.23,1.1134,28562,41414,2619.89,2689.1
21/06/2017,2709.43,2772.01,2660.4,2689.1,2707.74,600714.9756,755253,7.12E+11,47.26,42.53,1.1168,32491,40215,2666.83,2705.41
22/06/2017,2691.03,2723.74,2642.36,2705.41,2690.64,408059.0373,735737,7.12E+11,47.54,42.74,1.1152,30385,37617,2705.43,2744.91
23/06/2017,2707.34,2765.17,2706.37,2744.91,2730.95,352008.9991,710482,7.12E+11,47.7,43.01,1.1194,25673,42760,2713.14,2608.72
24/06/2017,2738.52,2757.94,2583.19,2608.72,2672.09,367783.2768,646742,7.12E+11,45.8,43.01,1.1194,24171,42760,2686.35,2589.41
25/06/2017,2607.25,2682.26,2552.12,2589.41,2607.76,445248.0412,534993,7.12E+11,44.42,43.38,1.1182,22222,42760,2647.68,2478.45
26/06/2017,2590.57,2615.25,2376.29,2478.45,2515.14,661307.1241,704387,7.12E+11,41.77,43.38,1.1182,25687,42760,2558.86,2552.45
27/06/2017,2478.45,2552.45,2332.99,2552.45,2479.08,600944.6859,696066,7.12E+11,39.82,44.24,1.1339,35577,42760,2540.1,2574.79
28/06/2017,2553.03,2603.98,2484.42,2574.79,2554.05,463526.5371,743276,7.12E+11,41.62,44.74,1.1378,45873,42760,2535.23,2539.32
29/06/2017,2567.56,2588.83,2510.48,2539.32,2551.55,372314.4787,621633,7.12E+11,41.77,44.93,1.1441,34271,42760,2555.52,2480.84
30/06/2017,2539.24,2559.25,2478.43,2480.84,2514.44,342133.0491,722889,7.12E+11,40.83,46.04,1.1426,26499,42760,2531.65,2434.55
1/07/2017,2492.6,2515.27,2419.23,2434.55,2465.41,316342.5085,642954,7.12E+11,39.61,46.04,1.1426,23015,42760,2484.9,2506.47
2/07/2017,2436.4,2514.28,2394.84,2506.47,2463,326328.4645,605013,7.12E+11,40.4,52.17,1.1364,24879,42760,2473.95,2564.06
3/07/2017,2498.56,2595,2480.47,2564.06,2534.52,380392.3425,668469,7.09E+11,44.32,53.14,1.1364,25546,41059,2501.69,2601.64
4/07/2017,2561,2631.59,2559.35,2601.64,2588.4,380743.3287,714285,7.09E+11,50.97,52.24,1.1346,25454,41059,2557.39,2601.99
5/07/2017,2602.87,2622.65,2538.55,2601.99,2591.52,363325.7764,651108,7.09E+11,53.77,52.24,1.1352,26835,41059,2589.23,2608.56
6/07/2017,2608.1,2616.72,2581.69,2608.56,2603.77,292636.0593,625934,7.09E+11,51.91,45.72,1.1423,27578,41059,2604.06,2518.66
7/07/2017,2608.59,2916.14,2498.87,2518.66,2635.56,348089.9574,737763,7.09E+11,48.61,44.23,1.1401,24291,41059,2576.4,2571.34
8/07/2017,2520.27,2571.34,2492.31,2571.34,2538.82,288846.7808,641547,7.09E+11,49.05,49.39,1.1401,21337,41059,2566.19,2518.44
9/07/2017,2572.61,2635.49,2517.59,2518.44,2561.03,206110.8226,549467,7.09E+11,51.2,49.09,1.1399,22075,41059,2536.15,2372.56
10/07/2017,2525.25,2537.16,2321.13,2372.56,2439.02,455592.8201,771121,7.09E+11,47.94,49.09,1.1399,26029,41059,2487.45,2337.79
11/07/2017,2385.89,2413.47,2296.81,2337.79,2358.49,563818.3753,770221,7.09E+11,45.66,57.2,1.1467,27965,41059,2409.6,2398.84
12/07/2017,2332.77,2423.71,2275.14,2398.84,2357.62,473956.8073,749635,7.09E+11,46.79,56.69,1.1412,27322,41059,2369.73,2357.9
13/07/2017,2402.7,2425.22,2340.83,2357.9,2381.66,350919.1001,680465,7.09E+11,47.37,46.08,1.1398,28320,37788,2364.84,2233.34
14/07/2017,2360.59,2363.25,2183.22,2233.34,2285.1,386198.8429,640696,8.05E+11,44.11,46.54,1.147,24585,36999,2330.03,1998.86
15/07/2017,2230.12,2231.14,1990.41,1998.86,2112.63,470318.0396,634632,8.05E+11,40.58,46.54,1.147,20377,35882,2196.7,1929.82
16/07/2017,1991.98,2058.77,1843.03,1929.82,1955.9,604770.1907,609552,8.05E+11,39.54,46.02,1.1478,20854,35044,2054.01,2228.41
17/07/2017,1932.62,2230.49,1932.62,2228.41,2081.04,577480.4905,692430,8.05E+11,41.78,46.02,1.1478,24527,42841,2052.36,2318.88
18/07/2017,2233.52,2387.61,2164.77,2318.88,2276.2,664462.7221,811433,8.05E+11,43.43,46.4,1.1554,29243,38869,2159.04,2273.43
19/07/2017,2323.08,2397.17,2260.23,2273.43,2313.48,538193.5578,717067,8.05E+11,42.55,47.12,1.1515,31101,40774,2273.57,2817.6
20/07/2017,2269.89,2900.7,2269.89,2817.6,2564.52,877068.6257,658031,8.05E+11,43.1,46.79,1.1631,32662,42878,2469.97,2667.76
21/07/2017,2838.41,2838.41,2621.85,2667.76,2741.61,543275.6607,749779,8.05E+11,45.7,45.77,1.1663,26503,41888,2586.26,2810.12
22/07/2017,2668.63,2862.42,2657.71,2810.12,2749.72,428090.8543,645094,8.05E+11,46.14,45.77,1.1663,23406,36424,2765.16,2730.4
23/07/2017,2808.1,2832.18,2653.94,2730.4,2756.16,389251.7125,533040,8.05E+11,45.07,46.34,1.1642,28733,36108,2736.09,2754.86
24/07/2017,2732.7,2777.26,2699.19,2754.86,2741,316116.0102,674883,8.05E+11,44.17,46.34,1.1642,28648,44080,2765.13,2576.48
25/07/2017,2757.5,2768.08,2480.96,2576.48,2645.76,551860.329,697756,8.05E+11,43.14,47.89,1.1647,26829,44885,2687.25,2529.45
26/07/2017,2577.77,2610.76,2450.8,2529.45,2542.19,368738.7772,664407,8.05E+11,41.96,48.75,1.1734,27343,47880,2620.26,2671.78
27/07/2017,2538.71,2693.32,2529.34,2671.78,2608.29,302536.9112,681607,8.60E+11,42.12,49.04,1.1677,27907,49367,2592.57,2809.01
28/07/2017,2679.73,2897.45,2679.73,2809.01,2766.48,498864.9721,681262,8.60E+11,40.31,49.71,1.1751,24242,46138,2670.08,2726.45
29/07/2017,2807.02,2808.76,2692.8,2726.45,2758.76,291343.2064,641806,8.60E+11,40.44,49.71,1.1751,21545,35823,2735.75,2757.18
30/07/2017,2724.39,2758.53,2644.85,2757.18,2721.24,259419.594,568497,8.60E+11,40.87,50.17,1.1842,35070,37073,2764.21,2875.34
31/07/2017,2763.24,2889.62,2720.61,2875.34,2812.2,306014.8553,706629,8.60E+11,41.59,50.17,1.1842,24947,45510,2786.32,2718.26
1/08/2017,2871.3,2921.35,2685.61,2718.26,2799.13,473243.4549,477477,8.60E+11,42.73,50.17,1.1802,53066,52376,2783.59,2710.67
2/08/2017,2727.13,2762.53,2668.59,2710.67,2717.23,402965.5259,591933,8.60E+11,42.62,52.34,1.1856,77020,50050,2768.09,2804.73
3/08/2017,2709.56,2813.31,2685.14,2804.73,2753.18,292315.4287,596154,8.60E+11,42.59,50.28,1.187,31439,47758,2744.55,2895.89
4/08/2017,2806.93,2899.33,2743.72,2895.89,2836.47,353298.2898,665795,8.60E+11,43.22,50.28,1.1773,24554,47503,2803.76,3252.91
5/08/2017,2897.63,3290.01,2874.83,3252.91,3078.84,631958.7793,658939,8.60E+11,45.19,46.43,1.1773,26393,48992,2984.51,3213.94
6/08/2017,3257.61,3293.29,3155.6,3213.94,3230.11,342102.9055,538559,8.60E+11,46.09,45.64,1.1795,26523,36187,3120.91,3378.94
7/08/2017,3212.78,3397.68,3180.89,3378.94,3292.57,450189.3463,683046,8.60E+11,45.64,45.64,1.1795,34664,46630,3281.93,3419.94
8/08/2017,3370.22,3484.85,3345.83,3419.94,3405.21,514728.9195,789754,8.60E+11,47.42,49.17,1.1752,41798,53994,3337.61,3342.47
9/08/2017,3420.4,3422.76,3247.67,3342.47,3358.32,437409.1808,706721,9.23E+11,48.5,47.48,1.1759,37017,48611,3380.45,3381.28
10/08/2017,3341.84,3453.45,3319.47,3381.28,3374.01,449053.2085,733461,9.23E+11,47.39,47.48,1.1772,34824,45181,3381.23,3650.62
11/08/2017,3373.82,3679.72,3372.12,3650.62,3519.07,574353.4559,737678,9.23E+11,46.81,56.81,1.1821,32144,49242,3458.12,3884.71
12/08/2017,3650.63,3949.92,3613.7,3884.71,3774.74,588011.3301,693260,9.23E+11,46.85,57.36,1.1821,29789,44387,3638.87,4073.26
13/08/2017,3880.04,4208.39,3857.8,4073.26,4004.87,788812.1013,705051,9.23E+11,46.19,57.36,1.178,38392,47827,3869.53,4325.13
14/08/2017,4066.1,4325.13,3989.16,4325.13,4176.38,589766.7166,689236,9.23E+11,45.89,47.59,1.178,52910,57531,4094.37,4181.93
15/08/2017,4326.99,4455.97,3906.18,4181.93,4217.77,772457.969,822011,9.23E+11,44.31,47.55,1.1735,48514,65447,4193.44,4376.63
16/08/2017,4200.34,4381.23,3994.42,4376.63,4238.16,536091.1188,688857,9.23E+11,43.79,46.78,1.1767,41717,53779,4294.56,4331.69
17/08/2017,4384.44,4484.7,4243.71,4331.69,4361.13,585481.2565,860903,9.23E+11,44.18,47.09,1.1723,38805,71870,4296.75,4160.62
