Date,Volume,Volume(%),Weighted_bitcoin_price,Weighted_bitcoin_price(%),Address,Address(%),generatedCoin,generatedCoin(%),Mining_Difficulty,Mining_Difficulty(%),Weighted_gold_price,Weighted_gold_price(%),Oil_price,Oil_price(%),usd/euro,usd/euro(%),Num_Wiki_view,Num_Wiki_view(%),Num_tweets,Num_tweets(%),Lable,Lable(%)
03/05/2018,"1,075,462.39",-0.21,"9,491.08",0.02,"663,171.00",0.05,"1,888.00",-0.09,"4,020,000,000,000.00",0.00,"1,310.38",0.00,62.57,0.02,1.20,0.00,"12,766.00",0.09,"50,882.00",0.13,"9,743.86",0.00
04/05/2018,"848,041.75",-0.08,"9,690.36",0.01,"695,603.00",-0.10,"1,725.00",0.17,"4,020,000,000,000.00",0.00,"1,312.81",0.00,63.54,0.00,1.20,0.00,"13,967.00",-0.14,"57,751.00",-0.12,"9,700.76",0.02
05/05/2018,"780,451.02",-0.05,"9,804.51",-0.01,"625,693.00",-0.15,"2,013.00",-0.15,"4,020,000,000,000.00",0.00,"1,312.81",0.00,63.54,0.03,1.20,0.00,"12,000.00",0.08,"50,536.00",-0.06,"9,858.15",-0.02
06/05/2018,"742,545.55",0.05,"9,726.38",-0.03,"533,415.00",0.24,"1,713.00",0.09,"4,020,000,000,000.00",0.00,"1,311.02",0.00,65.52,0.11,1.20,0.00,"13,003.00",0.25,"47,589.00",0.12,"9,654.80",-0.03
07/05/2018,"780,040.54",0.02,"9,479.02",-0.02,"660,191.00",0.01,"1,875.00",-0.07,"4,020,000,000,000.00",0.00,"1,315.20",0.00,72.94,0.00,1.19,-0.01,"16,273.00",0.14,"53,424.00",-0.02,"9,373.01",-0.01
08/05/2018,"797,272.49",-0.02,"9,301.55",-0.01,"665,088.00",-0.08,"1,737.00",0.15,"4,020,000,000,000.00",0.00,"1,313.65",0.00,72.94,-0.06,1.19,0.00,"18,612.00",-0.13,"52,302.00",0.04,"9,234.82",0.01
09/05/2018,"782,230.87",-0.04,"9,238.82",0.00,"612,055.00",0.01,"2,000.00",-0.04,"4,020,000,000,000.00",0.00,"1,313.38",0.00,68.72,0.08,1.19,0.01,"16,114.00",0.04,"54,594.00",-0.02,"9,325.18",-0.03
10/05/2018,"750,596.07",0.29,"9,201.62",-0.05,"617,388.00",0.23,"1,925.00",-0.18,"4,020,000,000,000.00",0.03,"1,316.77",0.00,74.34,-0.15,1.19,0.00,"16,700.00",-0.12,"53,621.00",0.03,"9,043.94",-0.07
11/05/2018,"971,730.22",-0.17,"8,735.47",-0.03,"758,816.00",-0.22,"1,588.00",0.30,"4,140,000,000,000.00",0.00,"1,321.78",0.00,63.10,-0.16,1.19,0.00,"14,754.00",-0.13,"55,128.00",-0.12,"8,441.49",0.01
12/05/2018,"806,436.48",-0.15,"8,458.67",0.02,"588,539.00",-0.18,"2,063.00",-0.10,"4,140,000,000,000.00",0.00,"1,321.78",0.00,52.89,0.00,1.19,0.00,"12,808.00",-0.03,"48,718.00",-0.05,"8,504.89",0.03
13/05/2018,"681,977.00",0.25,"8,602.02",0.01,"483,628.00",0.32,"1,850.00",-0.11,"4,140,000,000,000.00",0.00,"1,321.85",0.00,52.89,0.34,1.20,0.00,"12,482.00",0.13,"46,131.00",0.14,"8,723.94",0.00
14/05/2018,"849,407.39",-0.08,"8,669.75",0.00,"636,148.00",0.01,"1,650.00",0.11,"4,140,000,000,000.00",0.00,"1,316.58",-0.01,70.96,0.00,1.19,-0.01,"14,094.00",0.03,"52,460.00",-0.04,"8,716.79",-0.02
15/05/2018,"777,288.89",0.04,"8,627.05",-0.03,"640,177.00",-0.06,"1,825.00",0.23,"4,140,000,000,000.00",0.00,"1,302.97",-0.01,71.31,0.00,1.18,0.00,"14,494.00",-0.04,"50,376.00",-0.02,"8,510.38",-0.02
16/05/2018,"805,815.53",-0.12,"8,389.29",-0.02,"604,422.00",0.04,"2,238.00",-0.26,"4,140,000,000,000.00",0.00,"1,293.12",0.00,71.49,0.00,1.18,0.00,"13,854.00",0.06,"49,167.00",-0.03,"8,368.83",-0.03
17/05/2018,"711,384.90",-0.01,"8,241.01",-0.01,"629,548.00",0.12,"1,650.00",0.12,"4,140,000,000,000.00",0.00,"1,289.68",0.02,71.51,0.00,1.18,0.00,"14,659.00",0.28,"47,708.00",-0.02,"8,094.32",0.02
18/05/2018,"707,441.42",-0.19,"8,147.94",0.01,"703,271.00",-0.27,"1,850.00",0.04,"4,140,000,000,000.00",0.00,"1,309.15",0.00,71.32,0.00,1.18,0.00,"18,814.00",-0.21,"46,685.00",-0.13,"8,250.97",0.00
19/05/2018,"570,192.30",0.09,"8,264.58",0.01,"514,455.00",-0.08,"1,925.00",-0.06,"4,140,000,000,000.00",0.00,"1,309.15",0.02,71.32,0.01,1.18,0.00,"14,822.00",0.03,"40,643.00",0.02,"8,247.18",0.03
20/05/2018,"619,312.64",-0.02,"8,381.97",0.01,"475,738.00",0.31,"1,800.00",0.09,"4,140,000,000,000.00",0.00,"1,329.85",-0.03,72.31,0.00,1.18,0.00,"15,239.00",0.36,"41,628.00",0.06,"8,513.25",-0.01
21/05/2018,"608,905.76",0.03,"8,465.99",-0.03,"622,918.00",-0.06,"1,963.00",-0.04,"4,140,000,000,000.00",0.00,"1,290.83",0.00,72.31,0.00,1.18,0.00,"20,752.00",-0.31,"44,301.00",0.00,"8,418.99",-0.04
22/05/2018,"624,760.28",0.33,"8,222.37",-0.05,"588,253.00",0.09,"1,888.00",0.07,"4,140,000,000,000.00",0.00,"1,292.09",0.00,72.19,0.00,1.18,-0.01,"14,316.00",0.08,"44,097.00",0.12,"8,041.78",-0.06
23/05/2018,"833,331.64",-0.04,"7,789.36",-0.03,"640,762.00",-0.11,"2,025.00",-0.12,"4,140,000,000,000.00",0.04,"1,292.73",0.01,71.84,-0.02,1.17,0.00,"15,441.00",-0.11,"49,303.00",-0.07,"7,557.82",0.00
24/05/2018,"800,738.64",-0.19,"7,554.55",0.00,"569,804.00",0.08,"1,788.00",0.23,"4,310,000,000,000.00",0.00,"1,299.69",0.00,70.71,-0.04,1.17,-0.01,"13,769.00",-0.08,"46,043.00",-0.09,"7,587.34",-0.01
25/05/2018,"646,367.15",-0.16,"7,531.06",-0.01,"618,176.00",-0.24,"2,200.00",-0.08,"4,310,000,000,000.00",0.00,"1,303.54",0.00,67.88,0.00,1.17,0.00,"12,635.00",-0.15,"42,093.00",-0.10,"7,480.14",-0.02
26/05/2018,"544,074.79",0.01,"7,446.66",-0.01,"467,761.00",-0.05,"2,025.00",0.01,"4,310,000,000,000.00",0.00,"1,303.54",0.00,67.88,0.00,1.17,0.00,"10,783.00",1.07,"38,020.00",0.15,"7,355.88",0.00
27/05/2018,"552,226.79",0.26,"7,345.75",-0.01,"442,647.00",0.33,"2,050.00",-0.05,"4,310,000,000,000.00",0.00,"1,301.58",0.00,67.88,-0.02,1.17,-0.01,"22,272.00",-0.42,"43,809.00",0.02,"7,368.22",-0.03
28/05/2018,"694,602.73",0.12,"7,256.81",0.01,"589,218.00",0.03,"1,950.00",-0.11,"4,310,000,000,000.00",0.00,"1,298.27",0.00,66.73,0.00,1.16,-0.01,"12,882.00",0.01,"44,801.00",0.05,"7,135.99",0.05
29/05/2018,"775,198.21",-0.15,"7,304.79",0.02,"604,757.00",-0.02,"1,738.00",0.25,"4,310,000,000,000.00",0.00,"1,299.12",0.00,66.73,0.02,1.15,0.01,"13,007.00",-0.01,"46,903.00",0.11,"7,472.59",-0.01
30/05/2018,"661,550.81",0.04,"7,440.91",0.00,"592,865.00",0.06,"2,175.00",-0.02,"4,310,000,000,000.00",0.00,"1,303.93",0.00,68.21,-0.02,1.17,0.00,"12,909.00",0.47,"51,863.00",-0.09,"7,406.52",0.01
31/05/2018,"686,584.31",-0.05,"7,467.59",0.01,"627,768.00",0.10,"2,125.00",-0.02,"4,310,000,000,000.00",0.00,"1,301.19",0.00,67.04,0.00,1.17,0.00,"18,963.00",-0.42,"47,154.00",-0.04,"7,494.17",0.01
01/06/2018,"655,011.31",-0.01,"7,513.55",0.01,"692,509.00",-0.25,"2,075.00",-0.08,"4,310,000,000,000.00",0.00,"1,295.74",0.00,67.04,-0.05,1.17,0.00,"10,908.00",-0.15,"45,316.00",-0.08,"7,541.45",0.01
02/06/2018,"650,479.61",-0.03,"7,593.32",0.01,"521,910.00",0.02,"1,900.00",0.07,"4,310,000,000,000.00",0.00,"1,295.74",0.00,63.39,-0.01,1.17,0.00,"9,256.00",0.66,"41,760.00",0.01,"7,643.45",0.01
03/06/2018,"631,733.84",0.04,"7,680.07",-0.01,"531,463.00",0.32,"2,038.00",0.12,"4,310,000,000,000.00",0.00,"1,293.13",0.00,62.60,-0.01,1.17,0.00,"15,388.00",0.20,"41,999.00",0.10,"7,720.25",-0.03
04/06/2018,"655,596.86",0.00,"7,616.22",-0.01,"702,904.00",-0.07,"2,288.00",-0.04,"4,310,000,000,000.00",0.15,"1,293.39",0.00,62.06,0.00,1.17,0.00,"18,471.00",0.32,"46,104.00",0.02,"7,514.47",0.02
05/06/2018,"657,731.17",-0.06,"7,543.72",0.01,"655,694.00",-0.01,"2,188.00",-0.16,"4,940,000,000,000.00",0.00,"1,294.74",0.00,62.06,0.04,1.17,0.00,"24,457.00",0.47,"46,860.00",-0.03,"7,633.76",0.00
06/06/2018,"616,137.91",-0.05,"7,615.60",0.01,"651,145.00",-0.03,"1,837.00",-0.03,"4,940,000,000,000.00",0.00,"1,296.08",0.00,64.73,0.14,1.18,0.00,"35,908.00",-0.14,"45,323.00",0.06,"7,653.98",0.00
07/06/2018,"584,066.48",-0.05,"7,680.29",-0.01,"634,103.00",0.02,"1,788.00",0.01,"4,940,000,000,000.00",0.00,"1,298.16",0.01,73.80,-0.06,1.18,0.00,"30,928.00",-0.19,"48,259.00",-0.04,"7,678.24",-0.01
08/06/2018,"553,227.95",-0.08,"7,641.66",-0.01,"648,973.00",-0.24,"1,806.00",-0.01,"4,940,000,000,000.00",0.00,"1,312.72",0.00,69.01,-0.02,1.18,0.00,"25,142.00",-0.18,"46,310.00",-0.16,"7,624.92",-0.01
09/06/2018,"506,281.76",0.61,"7,595.02",-0.06,"492,526.00",0.08,"1,787.00",-0.11,"4,940,000,000,000.00",0.00,"1,312.72",0.00,67.77,0.00,1.18,0.00,"20,530.00",0.07,"38,889.00",0.04,"7,531.98",-0.10
10/06/2018,"814,880.21",-0.15,"7,123.55",-0.04,"529,728.00",0.11,"1,588.00",0.10,"4,940,000,000,000.00",0.00,"1,314.73",-0.01,67.77,-0.08,1.18,0.00,"22,054.00",0.08,"40,585.00",0.12,"6,786.02",0.02
11/06/2018,"694,691.33",-0.01,"6,830.76",-0.01,"587,881.00",0.11,"1,750.00",0.04,"4,940,000,000,000.00",0.00,"1,298.94",0.00,62.21,-0.17,1.18,0.00,"23,809.00",-0.16,"45,487.00",0.02,"6,906.92",-0.05
12/06/2018,"691,118.65",0.13,"6,734.56",-0.04,"654,022.00",0.01,"1,813.00",-0.01,"4,940,000,000,000.00",0.00,"1,298.74",0.00,51.49,0.29,1.18,0.00,"19,973.00",-0.07,"46,551.00",0.11,"6,582.36",-0.04
13/06/2018,"781,369.37",0.01,"6,466.02",0.01,"658,357.00",-0.11,"1,787.00",0.07,"4,940,000,000,000.00",0.00,"1,297.37",0.00,66.64,0.00,1.18,-0.02,"18,622.00",-0.19,"51,652.00",-0.09,"6,349.90",0.05
14/06/2018,"788,760.26",-0.24,"6,514.92",0.01,"583,318.00",0.08,"1,912.00",0.00,"4,940,000,000,000.00",0.00,"1,298.43",-0.01,66.89,-0.03,1.16,0.00,"15,097.00",-0.16,"47,079.00",-0.15,"6,675.35",-0.03
15/06/2018,"602,827.13",-0.18,"6,561.40",-0.01,"629,466.00",-0.30,"1,912.00",0.09,"4,940,000,000,000.00",0.00,"1,290.49",0.00,65.02,0.00,1.16,0.00,"12,701.00",-0.11,"39,786.00",-0.08,"6,456.58",0.01
16/06/2018,"491,403.23",-0.03,"6,500.10",0.01,"442,345.00",-0.01,"2,075.00",-0.05,"4,940,000,000,000.00",0.00,"1,290.49",-0.01,65.02,0.01,1.16,0.00,"11,288.00",0.50,"36,471.00",0.02,"6,550.16",-0.01
17/06/2018,"475,107.52",0.28,"6,533.30",0.01,"436,137.00",0.32,"1,962.00",0.04,"4,940,000,000,000.00",0.00,"1,280.53",0.00,65.79,0.00,1.16,0.00,"16,903.00",0.02,"37,164.00",0.25,"6,499.27",0.04
18/06/2018,"610,318.85",-0.02,"6,618.18",0.02,"574,922.00",0.08,"2,050.00",-0.06,"4,940,000,000,000.00",0.03,"1,278.18",0.00,65.79,-0.01,1.16,0.00,"17,193.00",-0.14,"46,282.00",-0.03,"6,734.82",0.01
19/06/2018,"600,046.72",-0.04,"6,761.19",0.00,"621,857.00",-0.06,"1,937.00",0.00,"5,080,000,000,000.00",0.00,"1,277.17",0.00,64.97,0.01,1.16,0.00,"14,829.00",0.67,"45,018.00",-0.09,"6,769.94",0.00
20/06/2018,"576,505.63",-0.09,"6,745.19",0.00,"585,078.00",-0.04,"1,937.00",0.10,"5,080,000,000,000.00",0.00,"1,274.49",-0.01,65.81,0.00,1.16,0.00,"24,720.00",-0.40,"41,009.00",-0.05,"6,776.55",-0.01
21/06/2018,"522,139.43",0.52,"6,758.98",-0.05,"562,602.00",0.10,"2,125.00",-0.11,"5,080,000,000,000.00",0.00,"1,266.94",0.00,65.54,0.05,1.16,0.00,"14,834.00",-0.15,"38,835.00",0.07,"6,729.74",-0.10
22/06/2018,"794,488.74",-0.30,"6,393.81",-0.04,"618,791.00",-0.22,"1,888.00",0.06,"5,080,000,000,000.00",0.00,"1,268.79",0.00,68.58,0.00,1.17,0.00,"12,597.00",-0.14,"41,721.00",-0.12,"6,083.69",0.01
23/06/2018,"559,099.28",0.34,"6,137.30",-0.01,"483,230.00",-0.05,"2,000.00",0.07,"5,080,000,000,000.00",0.00,"1,268.79",0.00,68.58,-0.01,1.17,0.00,"10,869.00",0.58,"36,776.00",0.00,"6,162.48",0.00
24/06/2018,"749,051.97",0.18,"6,096.92",0.02,"456,995.00",0.34,"2,137.00",-0.08,"5,080,000,000,000.00",0.00,"1,270.76",-0.01,68.08,0.00,1.17,0.00,"17,123.00",-0.01,"36,953.00",0.14,"6,173.23",0.01
25/06/2018,"884,794.27",-0.40,"6,217.05",-0.01,"614,032.00",0.00,"1,963.00",-0.07,"5,080,000,000,000.00",0.00,"1,263.67",0.00,68.08,0.04,1.17,0.00,"17,001.00",0.00,"42,286.00",0.03,"6,249.18",-0.02
26/06/2018,"530,468.57",0.02,"6,182.76",-0.01,"612,977.00",-0.04,"1,825.00",-0.17,"5,080,000,000,000.00",0.00,"1,259.07",0.00,70.53,0.03,1.17,-0.01,"17,085.00",0.00,"43,429.00",-0.07,"6,093.67",0.01
27/06/2018,"538,722.14",0.07,"6,118.59",-0.02,"589,279.00",-0.06,"1,513.00",0.30,"5,080,000,000,000.00",0.00,"1,255.34",0.00,72.76,0.01,1.16,0.00,"17,169.00",0.08,"40,206.00",0.03,"6,157.13",-0.04
28/06/2018,"575,566.56",0.14,"6,025.02",0.00,"555,077.00",0.06,"1,963.00",-0.04,"5,080,000,000,000.00",0.00,"1,250.23",0.00,73.45,0.01,1.16,0.01,"18,577.00",-0.24,"41,574.00",0.00,"5,903.44",0.05
29/06/2018,"655,200.50",0.10,"6,053.46",0.04,"589,876.00",-0.04,"1,888.00",-0.07,"5,080,000,000,000.00",0.00,"1,250.87",0.00,74.15,0.00,1.17,0.00,"14,125.00",0.01,"41,392.00",-0.13,"6,218.30",0.03
30/06/2018,"718,454.80",0.04,"6,324.49",0.01,"567,603.00",-0.15,"1,762.00",0.04,"5,080,000,000,000.00",0.00,"1,250.87",0.00,74.15,-0.17,1.17,0.00,"14,229.00",0.05,"35,882.00",-0.10,"6,404.00",0.00
01/07/2018,"750,521.53",-0.10,"6,379.91",0.02,"483,872.00",0.32,"1,837.00",-0.04,"5,080,000,000,000.00",0.06,"1,245.46",0.00,61.79,0.00,1.17,0.00,"14,889.00",0.07,"32,183.00",0.26,"6,385.82",0.04
02/07/2018,"676,864.18",0.05,"6,496.03",0.01,"638,283.00",0.03,"1,763.00",-0.18,"5,360,000,000,000.00",0.00,"1,245.58",0.00,61.79,-0.01,1.16,0.00,"15,949.00",-0.16,"40,449.00",0.06,"6,614.18",-0.01
03/07/2018,"712,096.88",-0.11,"6,561.34",0.00,"659,326.00",-0.08,"1,450.00",0.16,"5,360,000,000,000.00",0.00,"1,243.62",0.00,61.15,0.00,1.17,0.00,"13,432.00",-0.02,"43,042.00",-0.07,"6,529.59",0.01
04/07/2018,"633,532.53",0.19,"6,592.70",0.01,"609,579.00",-0.11,"1,675.00",0.02,"5,360,000,000,000.00",0.00,"1,248.48",0.00,61.15,0.16,1.17,0.00,"13,193.00",0.25,"40,065.00",-0.05,"6,597.55",0.01
05/07/2018,"753,605.83",-0.14,"6,633.76",0.00,"545,559.00",0.19,"1,712.00",0.17,"5,360,000,000,000.00",0.00,"1,247.87",0.01,70.73,-0.07,1.17,0.01,"16,503.00",-0.25,"38,128.00",0.01,"6,639.14",0.01
06/07/2018,"650,018.75",-0.10,"6,636.67",0.02,"647,794.00",-0.27,"2,000.00",-0.03,"5,360,000,000,000.00",0.00,"1,256.01",0.00,65.95,0.00,1.18,0.00,"12,334.00",-0.34,"38,468.00",-0.16,"6,673.50",0.03
07/07/2018,"587,503.83",-0.15,"6,742.22",0.01,"473,901.00",0.04,"1,950.00",0.01,"5,360,000,000,000.00",0.00,"1,256.01",-0.01,65.95,0.05,1.18,0.00,"8,168.00",0.11,"32,273.00",-0.04,"6,856.93",-0.01
08/07/2018,"496,774.69",0.11,"6,816.39",-0.01,"492,262.00",0.27,"1,975.00",-0.14,"5,360,000,000,000.00",0.00,"1,246.23",0.01,69.17,-0.02,1.18,0.00,"9,076.00",0.18,"31,005.00",0.22,"6,773.88",0.00
09/07/2018,"549,210.03",0.13,"6,769.96",-0.03,"627,020.00",0.06,"1,700.00",0.10,"5,360,000,000,000.00",0.00,"1,258.51",0.00,67.75,0.00,1.18,0.00,"10,704.00",0.51,"37,804.00",0.05,"6,741.75",-0.06
10/07/2018,"619,693.53",-0.08,"6,539.41",-0.03,"666,042.00",-0.07,"1,862.00",-0.09,"5,360,000,000,000.00",0.00,"1,255.86",-0.01,67.75,-0.09,1.17,0.00,"16,183.00",-0.29,"39,826.00",0.00,"6,329.95",0.01
11/07/2018,"571,722.10",0.05,"6,375.23",-0.01,"616,214.00",0.53,"1,688.00",0.04,"5,360,000,000,000.00",0.00,"1,248.97",0.00,61.67,-0.15,1.17,0.00,"11,559.00",-0.04,"39,901.00",-0.02,"6,394.71",-0.03
12/07/2018,"599,412.08",0.02,"6,289.78",-0.01,"944,272.00",-0.01,"1,763.00",0.01,"5,360,000,000,000.00",0.00,"1,244.94",0.00,52.61,0.35,1.17,0.00,"11,139.00",0.15,"39,007.00",-0.03,"6,228.81",0.00
13/07/2018,"609,452.01",-0.23,"6,243.97",0.00,"933,538.00",-0.13,"1,788.00",-0.07,"5,360,000,000,000.00",0.00,"1,242.56",0.00,71.01,0.00,1.17,0.00,"12,850.00",-0.06,"37,794.00",-0.18,"6,238.05",0.01
14/07/2018,"467,151.13",0.11,"6,258.51",0.01,"809,623.00",-0.37,"1,663.00",0.00,"5,360,000,000,000.00",0.00,"1,242.56",0.00,71.01,-0.04,1.17,0.00,"12,085.00",0.02,"30,839.00",0.05,"6,276.12",0.01
15/07/2018,"519,598.04",0.39,"6,323.08",0.04,"509,930.00",0.14,"1,663.00",-0.10,"5,360,000,000,000.00",0.00,"1,238.03",0.00,68.06,0.00,1.17,0.00,"12,285.00",0.04,"32,485.00",0.29,"6,359.64",0.06
16/07/2018,"721,564.47",0.17,"6,549.38",0.07,"583,692.00",0.18,"1,500.00",0.33,"5,360,000,000,000.00",0.00,"1,240.79",-0.01,68.06,0.00,1.17,0.00,"12,738.00",-0.04,"41,799.00",0.09,"6,741.75",0.09
17/07/2018,"847,708.41",-0.02,"7,033.02",0.05,"688,584.00",0.12,"1,988.00",0.09,"5,360,000,000,000.00",-0.03,"1,234.54",-0.01,67.90,0.01,1.17,0.00,"12,198.00",0.06,"45,432.00",-0.06,"7,321.04",0.01
18/07/2018,"827,537.28",-0.17,"7,375.39",0.00,"770,835.00",-0.17,"2,175.00",-0.02,"5,180,000,000,000.00",0.00,"1,226.49",0.00,68.36,0.01,1.16,0.00,"12,885.00",-0.04,"42,923.00",-0.08,"7,370.78",0.01
19/07/2018,"689,945.91",-0.04,"7,408.74",0.00,"636,864.00",0.02,"2,137.00",-0.10,"5,180,000,000,000.00",0.00,"1,222.68",0.00,68.73,0.00,1.17,0.01,"12,348.00",-0.01,"39,629.00",-0.03,"7,466.86",-0.02
20/07/2018,"664,016.52",-0.24,"7,434.86",-0.01,"651,803.00",-0.22,"1,925.00",-0.11,"5,180,000,000,000.00",0.00,"1,226.12",0.00,68.70,0.00,1.17,0.00,"12,218.00",-0.08,"38,529.00",-0.14,"7,354.13",0.01
21/07/2018,"505,781.73",-0.02,"7,368.02",0.01,"505,481.00",-0.09,"1,713.00",0.33,"5,180,000,000,000.00",0.00,"1,226.12",0.01,68.70,-0.01,1.17,0.00,"11,289.00",-0.03,"33,267.00",-0.03,"7,419.29",0.00
22/07/2018,"496,733.67",0.36,"7,439.52",0.02,"458,207.00",0.55,"2,275.00",-0.09,"5,180,000,000,000.00",0.00,"1,232.98",0.00,67.89,0.00,1.17,0.00,"10,931.00",0.22,"32,189.00",0.24,"7,418.49",0.04
23/07/2018,"677,412.03",0.33,"7,576.60",0.06,"711,253.00",0.01,"2,075.00",-0.04,"5,180,000,000,000.00",0.00,"1,232.87",-0.01,67.89,0.01,1.17,0.00,"13,360.00",-0.04,"39,877.00",0.21,"7,711.11",0.09
24/07/2018,"902,084.11",-0.22,"8,067.64",0.02,"718,928.00",0.08,"1,987.00",0.11,"5,180,000,000,000.00",0.00,"1,224.37",0.00,68.52,0.01,1.17,0.00,"12,821.00",0.13,"48,202.00",-0.14,"8,424.27",-0.03
25/07/2018,"707,155.89",-0.14,"8,266.07",-0.02,"776,511.00",-0.18,"2,212.00",-0.07,"5,180,000,000,000.00",0.00,"1,227.67",0.00,69.30,0.00,1.17,-0.01,"14,538.00",-0.14,"41,673.00",-0.04,"8,181.39",-0.03
26/07/2018,"606,745.78",0.06,"8,074.37",0.00,"639,897.00",0.12,"2,063.00",0.01,"5,180,000,000,000.00",0.00,"1,228.16",0.00,69.61,-0.01,1.16,0.00,"12,561.00",0.11,"39,978.00",-0.07,"7,951.58",0.03
27/07/2018,"645,093.52",-0.24,"8,054.46",0.01,"717,598.00",-0.21,"2,087.00",-0.13,"5,180,000,000,000.00",0.00,"1,222.99",0.00,68.69,0.00,1.17,0.00,"13,973.00",-0.11,"37,373.00",-0.15,"8,165.01",0.00
28/07/2018,"487,997.50",0.03,"8,173.71",0.00,"564,178.00",-0.14,"1,812.00",0.17,"5,180,000,000,000.00",0.15,"1,222.99",0.00,68.69,0.02,1.17,0.00,"12,436.00",0.21,"31,763.00",0.01,"8,192.15",0.00
29/07/2018,"500,301.48",0.36,"8,209.43",-0.01,"484,547.00",0.31,"2,125.00",-0.21,"5,950,000,000,000.00",0.00,"1,223.38",0.00,70.13,0.00,1.17,0.00,"15,010.00",-0.15,"32,179.00",0.18,"8,218.46",0.00
30/07/2018,"682,094.08",-0.03,"8,138.76",-0.02,"636,120.00",0.08,"1,675.00",0.10,"5,950,000,000,000.00",0.00,"1,224.14",0.00,70.13,-0.02,1.17,0.00,"12,769.00",0.05,"37,855.00",0.03,"8,180.48",-0.05
31/07/2018,"664,260.89",-0.06,"7,960.02",-0.04,"690,053.00",0.02,"1,837.00",0.02,"5,950,000,000,000.00",0.00,"1,221.22",0.00,68.76,-0.10,1.17,0.00,"13,419.00",-0.05,"38,962.00",0.02,"7,780.44",-0.02
01/08/2018,"625,750.95",-0.11,"7,666.98",-0.01,"705,913.00",-0.10,"1,875.00",0.02,"5,950,000,000,000.00",0.00,"1,222.51",-0.01,61.73,-0.01,1.17,-0.01,"12,804.00",-0.05,"39,603.00",-0.05,"7,624.91",-0.01
02/08/2018,"553,803.92",0.12,"7,609.39",-0.02,"634,184.00",0.09,"1,912.00",0.09,"5,950,000,000,000.00",0.00,"1,213.27",0.00,61.15,-0.02,1.16,0.00,"12,127.00",0.19,"37,572.00",0.04,"7,567.15",-0.02
03/08/2018,"619,279.35",-0.05,"7,471.83",-0.03,"688,873.00",-0.21,"2,075.00",0.06,"5,950,000,000,000.00",0.00,"1,211.66",0.00,60.12,0.00,1.16,0.00,"14,465.00",-0.23,"39,186.00",-0.15,"7,434.39",-0.05
04/08/2018,"589,697.54",-0.11,"7,238.27",-0.03,"542,819.00",-0.09,"2,200.00",-0.09,"5,950,000,000,000.00",0.00,"1,211.66",0.00,60.12,0.15,1.16,0.00,"11,066.00",0.02,"33,342.00",-0.08,"7,032.85",0.01
05/08/2018,"522,915.79",0.07,"7,035.76",0.00,"495,719.00",0.32,"2,000.00",-0.18,"5,950,000,000,000.00",0.00,"1,213.43",0.00,69.06,-0.05,1.16,0.00,"11,327.00",0.42,"30,523.00",0.15,"7,068.48",-0.02
06/08/2018,"559,407.58",0.21,"7,017.96",-0.02,"654,516.00",0.08,"1,637.00",0.15,"5,950,000,000,000.00",0.00,"1,209.64",0.00,65.74,0.00,1.16,0.00,"16,035.00",0.04,"35,064.00",0.00,"6,951.80",-0.03
07/08/2018,"678,513.26",0.15,"6,901.56",-0.06,"706,511.00",-0.08,"1,888.00",0.04,"5,950,000,000,000.00",0.00,"1,205.04",0.01,65.74,0.02,1.16,0.00,"16,708.00",-0.27,"34,996.00",0.03,"6,753.12",-0.07
08/08/2018,"778,373.09",-0.15,"6,506.43",-0.01,"649,793.00",-0.03,"1,962.00",-0.05,"5,950,000,000,000.00",0.00,"1,216.48",0.00,66.94,0.00,1.16,-0.01,"12,273.00",-0.16,"36,169.00",-0.05,"6,305.80",0.04
09/08/2018,"662,877.21",0.07,"6,437.15",-0.01,"629,986.00",0.05,"1,863.00",0.18,"5,950,000,000,000.00",0.00,"1,213.55",0.00,66.94,0.11,1.15,-0.01,"10,302.00",0.25,"34,503.00",-0.01,"6,568.23",-0.06
10/08/2018,"711,164.29",-0.09,"6,367.98",-0.02,"658,540.00",-0.20,"2,200.00",-0.03,"5,950,000,000,000.00",0.07,"1,211.82",0.00,74.29,-0.18,1.14,0.00,"12,897.00",-0.25,"34,108.00",-0.13,"6,184.71",0.02
11/08/2018,"646,459.27",0.39,"6,261.57",0.01,"525,917.00",-0.09,"2,125.00",-0.09,"6,390,000,000,000.00",0.00,"1,211.82",0.00,60.67,0.00,1.14,0.00,"9,699.00",0.19,"29,578.00",-0.05,"6,295.73",0.00
12/08/2018,"897,334.57",-0.28,"6,313.42",0.01,"477,955.00",0.28,"1,937.00",-0.03,"6,390,000,000,000.00",0.00,"1,211.73",-0.01,60.67,0.11,1.14,0.00,"11,541.00",0.18,"28,188.00",0.12,"6,322.69",0.00
13/08/2018,"643,103.92",0.33,"6,350.42",-0.03,"611,815.00",0.07,"1,875.00",-0.09,"6,390,000,000,000.00",0.00,"1,200.76",-0.01,67.20,0.00,1.14,0.00,"13,664.00",0.00,"31,628.00",0.17,"6,297.57",-0.02
14/08/2018,"856,966.44",-0.10,"6,186.59",0.02,"657,023.00",0.04,"1,700.00",0.18,"6,390,000,000,000.00",0.00,"1,193.78",-0.01,67.04,-0.03,1.13,0.00,"13,691.00",0.04,"36,996.00",-0.05,"6,199.71",0.02
