date, value
2018/4/27,1.2131
2018/4/28,1.2131
2018/4/29,1.2124
2018/4/30,1.2085
2018/5/1,1.1995
2018/5/2,1.1956
2018/5/3,1.1993
2018/5/4,1.1966
2018/5/5,1.1966
2018/5/6,1.196
2018/5/7,1.1942
2018/5/8,1.1871
2018/5/9,1.185
2018/5/10,1.1919
2018/5/11,1.1949
2018/5/12,1.1949
2018/5/13,1.1955
2018/5/14,1.1936
2018/5/15,1.1826
2018/5/16,1.1819
2018/5/17,1.1795
2018/5/18,1.1773
2018/5/19,1.1773
2018/5/20,1.177
2018/5/21,1.1794
2018/5/22,1.1791
2018/5/23,1.1712
2018/5/24,1.1726
2018/5/25,1.1666
2018/5/26,1.1666
2018/5/27,1.1692
2018/5/28,1.1629
2018/5/29,1.1542
2018/5/30,1.1669
2018/5/31,1.1696
2018/6/1,1.1666
2018/6/2,1.1666
2018/6/3,1.1671
2018/6/4,1.1704
2018/6/5,1.1729
2018/6/6,1.1786
2018/6/7,1.1797
2018/6/8,1.177
2018/6/9,1.177
2018/6/10,1.1784
2018/6/11,1.1778
2018/6/12,1.1751
2018/6/13,1.1808
2018/6/14,1.157
2018/6/15,1.1605
2018/6/16,1.1605
2018/6/17,1.1597
2018/6/18,1.1633
2018/6/19,1.1594
2018/6/20,1.1582
2018/6/21,1.1609
2018/6/22,1.1654
2018/6/23,1.1654
2018/6/24,1.1664
2018/6/25,1.1704
2018/6/26,1.1654
2018/6/27,1.1567
2018/6/28,1.1566
2018/6/29,1.169
2018/6/30,1.169
2018/7/1,1.1684
2018/7/2,1.1645
2018/7/3,1.166
2018/7/4,1.1665
2018/7/5,1.1696
2018/7/6,1.1759
2018/7/7,1.1759
2018/7/8,1.1755
2018/7/9,1.1759
2018/7/10,1.173
2018/7/11,1.1678
2018/7/12,1.1667
2018/7/13,1.1689
2018/7/14,1.1689
2018/7/15,1.1681
2018/7/16,1.1714
2018/7/17,1.1656
2018/7/18,1.1648
2018/7/19,1.1659
2018/7/20,1.1733
2018/7/21,1.1733
2018/7/22,1.1733
2018/7/23,1.1697
2018/7/24,1.1688
2018/7/25,1.1741
2018/7/26,1.1647
2018/7/27,1.1654
2018/7/28,1.1654
2018/7/29,1.166
2018/7/30,1.1707
2018/7/31,1.1689
2018/8/1,1.1663
2018/8/2,1.1585
2018/8/3,1.1583
2018/8/4,1.1583
2018/8/5,1.1562
2018/8/6,1.1559
2018/8/7,1.1603
2018/8/8,1.161
2018/8/9,1.1524
2018/8/10,1.1423
2018/8/11,1.1423
2018/8/12,1.1395
2018/8/13,1.1401
2018/8/14,1.1347
2018/8/15,1.1343
2018/8/16,1.1374
2018/8/17,1.1449
2018/8/18,1.1449
2018/8/19,1.1438
2018/8/20,1.1489
2018/8/21,1.1574
2018/8/22,1.1588
2018/8/23,1.1542
2018/8/24,1.1633
2018/8/25,1.1633
2018/8/26,1.1649
2018/8/27,1.1683
2018/8/28,1.1691
2018/8/29,1.1709
2018/8/30,1.1664
2018/8/31,1.1621
2018/9/1,1.1621
2018/9/2,1.16
2018/9/3,1.1615
2018/9/4,1.1586
2018/9/5,1.1635
2018/9/6,1.162
2018/9/7,1.1572
2018/9/8,1.1572
2018/9/9,1.1561
2018/9/10,1.1594
2018/9/11,1.1596
2018/9/12,1.1627
2018/9/13,1.1693
2018/9/14,1.1635
2018/9/15,1.1635
2018/9/17,1.1673
2018/9/18,1.1679
2018/9/19,1.1671
2018/9/20,1.1779
2018/9/21,1.1769
2018/9/22,1.1769
2018/9/24,1.1749
2018/9/25,1.1766
2018/9/26,1.1751
2018/9/27,1.1638
2018/9/28,1.1621
2018/9/29,1.1621
2018/10/1,1.1577
2018/10/2,1.155
2018/10/3,1.1487
2018/10/4,1.1516
2018/10/5,1.1534
2018/10/6,1.1534
2018/10/8,1.1493
2018/10/9,1.1496
2018/10/10,1.1533
2018/10/11,1.1593
2018/10/12,1.1575
2018/10/13,1.1575
2018/10/15,1.1584
2018/10/16,1.1575
2018/10/17,1.1501
2018/10/18,1.1455
2018/10/19,1.1531
2018/10/20,1.1531
2018/10/22,1.1467
2018/10/23,1.1472
2018/10/24,1.1399
2018/10/25,1.1375
2018/10/26,1.1424
2018/10/27,1.1424
2018/10/29,1.1373
2018/10/30,1.1343
2018/10/31,1.1317
2018/11/1,1.1405
2018/11/2,1.1389
2018/11/3,1.1389
2018/11/5,1.1411
2018/11/6,1.142
2018/11/7,1.1431
2018/11/8,1.1365
2018/11/9,1.1337
2018/11/10,1.1337
2018/11/12,1.1223
2018/11/13,1.1295
2018/11/14,1.1313
2018/11/15,1.1329
2018/11/16,1.1421
2018/11/17,1.1421
2018/11/19,1.1453
2018/11/20,1.1367
2018/11/21,1.1383
2018/11/22,1.1405
2018/11/23,1.1342
2018/11/24,1.1342
2018/11/26,1.1331
2018/11/27,1.1294
2018/11/28,1.1368
2018/11/29,1.1388
2018/11/30,1.1318
2018/12/1,1.1318
2018/12/3,1.1353
2018/12/4,1.1341
2018/12/5,1.1347
2018/12/6,1.1377
2018/12/7,1.1382
2018/12/8,1.1382
2018/12/10,1.1353
2018/12/11,1.1319
2018/12/12,1.1371
2018/12/13,1.1358
2018/12/14,1.1309
2018/12/15,1.1309
2018/12/17,1.1348
2018/12/18,1.1369
2018/12/19,1.138
2018/12/20,1.1451
2018/12/21,1.1383
2018/12/22,1.1383
2018/12/24,1.1399
2018/12/25,1.1402
2018/12/26,1.1356
2018/12/27,1.1429
2018/12/28,1.1438
2018/12/29,1.1438
2018/12/31,1.1482
2019/1/1,1.1465
2019/1/2,1.1338
2019/1/3,1.1394
2019/1/4,1.1396
2019/1/5,1.1396
2019/1/7,1.1476
2019/1/8,1.144
2019/1/9,1.1546
2019/1/10,1.1499
2019/1/11,1.147
2019/1/12,1.147
2019/1/14,1.1468
2019/1/15,1.1406
2019/1/16,1.1396
2019/1/17,1.1388
2019/1/18,1.1372
2019/1/19,1.1372
2019/1/21,1.137
2019/1/22,1.1362
2019/1/23,1.1379
2019/1/24,1.1307
2019/1/25,1.14
2019/1/26,1.14
2019/1/28,1.1428
2019/1/29,1.1435
2019/1/30,1.1482
2019/1/31,1.1446
2019/2/1,1.1457
2019/2/2,1.1457
2019/2/4,1.1436
2019/2/5,1.1406
2019/2/6,1.1364
2019/2/7,1.1343
2019/2/8,1.1335
2019/2/9,1.1335
2019/2/11,1.1276
2019/2/12,1.1329
2019/2/13,1.1255
2019/2/14,1.1296
2019/2/15,1.1296
2019/2/16,1.1296
2019/2/18,1.131
2019/2/19,1.1338
2019/2/20,1.1345
2019/2/21,1.1339
2019/2/22,1.1342
2019/2/23,1.1342
2019/2/25,1.1358
2019/2/26,1.1392
2019/2/27,1.1372
2019/2/28,1.1369
2019/3/1,1.1378
2019/3/2,1.1378
2019/3/4,1.1339
2019/3/5,1.1301
2019/3/6,1.1308
2019/3/7,1.1192
2019/3/8,1.1239
2019/3/9,1.1239
2019/3/11,1.1264
2019/3/12,1.129
2019/3/13,1.1336
2019/3/14,1.1307
2019/3/15,1.1344
2019/3/16,1.1344
2019/3/18,1.1335
2019/3/19,1.1353
2019/3/20,1.1423
2019/3/21,1.1377
2019/3/22,1.1374
