Date,Open,High,Low,Close,Volume,Market Cap, 3d MA,9d MA,15d MA
2016/11/25,740.44,741.65,734.59,741.65,67807600,11871816579,742.1766667,736.3533333,731.7786667
2016/11/26,741.51,742.21,729.63,735.38,54962700,11772895899,739.1066667,734.4066667,733.0433333
2016/11/27,735.44,739.02,731.09,732.03,52601800,11720648987,736.3533333,734.48,734.842
2016/11/28,732.48,738.01,732.48,735.81,61888600,11782628755,734.4066667,739.0333333,737.094
2016/11/29,736.33,737.47,734.56,735.6,68511104,11780661280,734.48,746.02,739.1326667
2016/11/30,736.28,747.93,736.27,745.69,84070800,11943536630,739.0333333,760.1333333,741.404
2016/12/1,746.05,758.28,746.05,756.77,80461904,12122431239,746.02,768.6233333,742.242
2016/12/2,757.54,781.3,757.54,777.94,127605000,12462935160,760.1333333,774.3233333,744.706
2016/12/3,778.25,778.25,764.86,771.16,69547296,12355811709,768.6233333,767.91,746.0106667
2016/12/4,771.64,773.87,768.16,773.87,60557900,12400766376,774.3233333,765.5966667,747.494
2016/12/5,773.39,773.47,751.71,758.7,106363000,12159115875,767.91,763.6833333,749.3386667
2016/12/6,758.72,765.62,758.72,764.22,116218000,12249086971,765.5966667,767.72,751.0033333
2016/12/7,764.21,771.54,759.75,768.13,96426096,12313376414,763.6833333,770.5766667,752.122
2016/12/8,768.08,774.7,765.95,770.81,80111904,12357837893,767.72,772.75,753.87
2016/12/9,769.94,774.53,769.65,772.79,68705296,12390863077,770.5766667,772.39,756.0366667
2016/12/10,773.02,777.09,772.91,774.65,53843100,12421967470,772.75,774.8233333,758.2366667
2016/12/11,774.75,774.8,765.41,769.73,57313400,12344888048,772.39,776.7933333,760.5266667
2016/12/12,770.04,781.92,770.04,780.09,76571000,12512497969,774.8233333,780.71,763.7306667
2016/12/13,780.65,788.46,777.96,780.56,81645600,12521776922,776.7933333,780.0433333,766.714
2016/12/14,780.01,782.03,776.84,781.48,75979000,12534369129,780.71,781.4933333,769.7726667
2016/12/15,780.07,781.43,777.8,778.09,81580096,12484761985,780.0433333,784.61,771.9326667
2016/12/16,778.96,785.03,778.96,784.91,83608200,12595490539,781.4933333,788.7566667,773.8086667
2016/12/17,785.17,792.51,784.86,790.83,78989800,12691945028,784.61,791.3566667,774.668
2016/12/18,791.01,794.74,788.03,790.53,60524400,12688510068,788.7566667,794.7066667,775.9593333
2016/12/19,790.69,793.61,790.32,792.71,74886400,12725090633,791.3566667,809.29,777.2153333
2016/12/20,792.25,801.34,791.5,800.88,99629296,12857473134,794.7066667,833.2333333,780.0273333
2016/12/21,800.64,834.28,799.41,834.28,155576000,13395445163,809.29,873.6,784.698
2016/12/22,834.18,875.78,834.15,864.54,200027008,13882988216,833.2333333,895.1133333,791.1253333
2016/12/23,864.89,925.12,864.68,921.98,275564000,14807189352,873.6,905.66,801.2033333
2016/12/24,922.18,923.48,886.34,898.82,137727008,14436754927,895.1133333,900.87,809.6053333
2016/12/25,899.65,899.65,862.42,896.18,143664992,14396194094,905.66,912.33,817.7073333
2016/12/26,896.91,913.18,896.9,907.61,123771000,14581389977,900.87,938.91,826.8993333
2016/12/27,908.35,940.05,904.26,933.2,167308000,14994286713,912.33,960.8733333,837.1066667
2016/12/28,934.83,975.92,934.83,975.92,236630000,15682769405,938.91,970.22,850.1306667
2016/12/29,975.13,979.4,954.5,973.5,199320000,15645617392,960.8733333,966.16,862.932
2016/12/30,972.53,972.53,934.83,961.24,187474000,15450507055,970.22,974.4366667,875.142
2016/12/31,960.63,963.74,947.24,963.74,99135104,15492554222,966.16,994.6066667,887.064
2017/1/1,963.66,1003.08,958.7,998.33,147775008,16050407461,974.4366667,1021.306667,900.8973333
2017/1/2,998.62,1031.39,996.7,1021.75,222184992,16429024775,994.6066667,1073.44,916.312
2017/1/3,1021.6,1044.08,1021.6,1043.84,185168000,16786368910,1021.306667,1070.65,933.054
2017/1/4,1044.4,1159.42,1044.4,1154.73,344945984,18571869009,1073.44,1023.436667,956.644
2017/1/5,1156.73,1191.1,910.42,1013.38,510199008,16300254795,1070.65,941.39,968.584
2017/1/6,1014.24,1046.81,883.94,902.2,351876000,14513695758,1023.436667,907.33,971.0946667
2017/1/7,903.49,908.59,823.56,908.59,279550016,14618030536,941.39,907.54,970.202
2017/1/8,908.17,942.72,887.25,911.2,158715008,14661966429,907.33,907.2366667,971.0273333
2017/1/9,913.24,913.69,879.81,902.83,141876992,14528815565,907.54,862.7566667,971.4706667
2017/1/10,902.44,914.87,901.06,907.68,115808000,14608685049,907.2366667,830.09,971.4753333
2017/1/11,908.11,919.45,762.77,777.76,310928992,12519135996,862.7566667,802.19,961.1126667
2017/1/12,775.18,826.25,755.76,804.83,222326000,12956730411,830.09,815.74,949.7066667
2017/1/13,803.74,829,780,823.98,168968000,13266554392,802.19,821.3966667,939.7386667
2017/1/14,825.14,835.09,812.46,818.41,93063296,13178601992,815.74,823.9133333,930.2166667
2017/1/15,818.14,823.31,812.87,821.8,71013600,13234840657,821.3966667,853.7566667,920.754
2017/1/16,821.78,834.53,820.27,831.53,82755200,13393372620,823.9133333,875.3633333,909.634
2017/1/17,830.95,910.56,830.8,907.94,155095008,14625779851,853.7566667,897.8766667,902.0466667
2017/1/18,909.37,917.5,858.3,886.62,225676992,14284036613,875.3633333,893.5733333,891.5653333
2017/1/19,888.34,904.61,884.34,899.07,105625000,14486616700,897.8766667,905.2966667,874.5213333
2017/1/20,898.17,899.4,887.01,895.03,86728400,14423545371,893.5733333,913.83,866.6313333
2017/1/21,895.55,927.37,895.53,921.79,111158000,14856911163,905.2966667,922.49,867.9373333
2017/1/22,922.21,937.53,897.56,924.67,116573000,14905439337,913.83,912.79,869.0093333
2017/1/23,925.5,928.27,916.74,921.01,73588600,14848013909,922.49,905.08,869.6633333
2017/1/24,910.68,924.15,892.29,892.69,111349000,14393026385,912.79,903.94,868.9873333
2017/1/25,891.92,903.25,891.69,901.54,120831000,14537488261,905.08,912.96,868.578
2017/1/26,902.4,919.33,902.22,917.59,131958000,14797955301,903.94,919.6433333,877.9
2017/1/27,918.36,923.22,915.85,919.75,125594000,14834831700,912.96,920.28,885.5613333
2017/1/28,919.81,923.91,919.81,921.59,68979600,14866260449,919.6433333,920.49,892.0686667
2017/1/29,922.07,923.42,919.15,919.5,60851700,14834377926,920.28,936.76,898.808
2017/1/30,920.15,923.05,919.47,920.38,78227296,14850351605,920.49,959.9333333,905.38
2017/1/31,920.96,972.02,920.96,970.4,164582000,15659186515,936.76,990.4066667,914.638
2017/2/1,970.94,989.11,970.74,989.02,150110000,15962015276,959.9333333,1010.243333,920.0433333
2017/2/2,990,1013.52,983.22,1011.8,145820992,16331615570,990.4066667,1028.203333,928.3886667
2017/2/3,1011.46,1033.87,1008.79,1029.91,201278000,16625849489,1010.243333,1033.383333,937.1113333
2017/2/4,1031.33,1045.9,1015.16,1042.9,155064000,16837411920,1028.203333,1036.13,946.9693333
2017/2/5,1043.52,1043.63,1022.37,1027.34,114208000,16588240157,1033.383333,1042.28,954.006
2017/2/6,1028.4,1044.64,1028.16,1038.15,111762000,16764422010,1036.13,1054.19,961.5713333
2017/2/7,1040.14,1061.93,1040.14,1061.35,146007008,17141080574,1042.28,1039.6,970.9273333
2017/2/8,1062.32,1078.97,1037.49,1063.07,201855008,17170799127,1054.19,1015.373333,982.286
2017/2/9,1064.7,1088.99,953.34,994.38,407220000,16063448932,1039.6,995.8333333,988.4753333
2017/2/10,995.63,998.91,946.69,988.67,190452000,15973053725,1015.373333,997.4333333,993.214
2017/2/11,988.9,1009.29,982.83,1004.45,102261000,16229677099,995.8333333,998.09,998.8606667
2017/2/12,1003.52,1004.76,996.92,999.18,67530000,16146290349,997.4333333,998.1233333,1004.033333
2017/2/13,998.89,1002.1,976,990.64,100607000,16010322103,998.09,1000.89,1008.776
2017/2/14,991.73,1011.51,986.47,1004.55,137946000,16237219721,998.1233333,1013.156667,1014.387333
2017/2/15,1006.21,1008.84,1001.58,1007.48,89759400,16286329282,1000.89,1027.043333,1016.859333
2017/2/16,1007.65,1033.37,1007.65,1027.44,122277000,16610905026,1013.156667,1042.69,1019.420667
2017/2/17,1026.12,1053.17,1025.64,1046.21,136474000,16916338976,1027.043333,1049.5,1021.714667
2017/2/18,1049.21,1061.1,1046.96,1054.42,99073504,17051064834,1042.69,1060.756667,1023.348667
2017/2/19,1054.76,1056.81,1043.46,1047.87,77423296,16946913346,1049.5,1081.05,1023.68
2017/2/20,1048.69,1080.49,1041.69,1079.98,109478000,17468244508,1060.756667,1104.24,1027.189333
2017/2/21,1079.28,1117.25,1076.93,1115.3,186868992,18041455273,1081.05,1133.153333,1032.332667
2017/2/22,1114.8,1125.39,1100.55,1117.44,136100000,18077985665,1104.24,1152.613333,1036.072
2017/2/23,1117.27,1176.62,1116.96,1166.72,189454000,18877442096,1133.153333,1161.413333,1042.982
2017/2/24,1172.71,1200.39,1131.96,1173.68,330759008,18992415818,1152.613333,1160.906667,1054.935333
2017/2/25,1170.41,1174.85,1124.59,1143.84,139960992,18511906560,1161.413333,1163.003333,1065.28
2017/2/26,1144.27,1167.47,1130.2,1165.2,116486000,18860247630,1160.906667,1175.046667,1075.996667
2017/2/27,1163.78,1181.98,1163.38,1179.97,131570000,19101427518,1163.003333,1194.146667,1088.049333
2017/2/28,1180.72,1193.25,1171.82,1179.97,184956000,19103684801,1175.046667,1217.826667,1100.671333
2017/3/1,1180.04,1222.5,1179.69,1222.5,229056992,19794459608,1194.146667,1249.5,1115.201333
2017/3/2,1224.68,1262.13,1215.62,1251.01,368275008,20258543188,1217.826667,1260.383333,1131.436667
2017/3/3,1250.71,1280.31,1250.71,1274.99,315739008,20649259919,1249.5,1265.753333,1147.94
2017/3/4,1277.43,1279.4,1230.51,1255.15,183270000,20329978338,1260.383333,1265.033333,1161.869333
2017/3/5,1254.29,1267.29,1238.06,1267.12,134127000,20526235270,1265.753333,1254.496667,1176.049333
2017/3/6,1267.47,1276,1264.6,1272.83,153656992,20620991547,1265.033333,1215.456667,1191.046667
2017/3/7,1273.21,1275.55,1204.8,1223.54,291256000,19824773912,1254.496667,1187.343333,1200.617333
2017/3/8,1223.23,1232.16,1148.08,1150,332603008,18635275050,1215.456667,1151.736667,1202.930667
2017/3/9,1150.35,1197.46,1141.23,1188.49,212283008,19261188310,1187.343333,1160.346667,1207.667333
2017/3/10,1189.36,1270.47,1077.25,1116.72,563795968,18100188612,1151.736667,1171.31,1204.334
2017/3/11,1116.32,1193.83,1116.32,1175.83,283320000,19060468862,1160.346667,1209.71,1204.477333
2017/3/12,1176.62,1226.98,1175.36,1221.38,227176000,19801195767,1171.31,1231.1,1209.646667
2017/3/13,1221.78,1237.37,1217.03,1231.92,380276992,19974334865,1209.71,1240.51,1214.094667
2017/3/14,1232.16,1244.81,1220.72,1240,245306000,20107761880,1231.1,1225.806667,1218.096667
2017/3/15,1240.16,1251.61,1239.75,1249.61,297804992,20265831337,1240.51,1179.216667,1222.739333
2017/3/16,1251.33,1257.98,1152.44,1187.81,638568000,19265847025,1225.806667,1087.286667,1220.426667
2017/3/17,1180.16,1180.16,1099.57,1100.23,706598976,17847435957,1179.216667,1036.93,1210.374667
2017/3/18,1099.69,1114.07,957.66,973.82,621302016,15798760668,1087.286667,1021.596667,1190.296667
2017/3/19,976.73,1069.91,976.73,1036.74,406648000,16821676707,1036.93,1070.503333,1175.736
2017/3/20,1037.24,1063.03,1036.68,1054.23,286529984,17107266418,1021.596667,1074.636667,1161.543333
2017/3/21,1055.36,1122.43,1055.36,1120.54,337391008,18185299687,1070.503333,1069.423333,1151.390667
2017/3/22,1120.65,1120.65,1014.21,1049.14,380840992,17028630158,1074.636667,1008.416667,1139.764
2017/3/23,1050.05,1058.01,1028.93,1038.59,248540000,16859314109,1069.423333,982.9633333,1132.336667
2017/3/24,1038.45,1040.47,934.36,937.52,491038016,15220718764,1008.416667,959.0066667,1115.605333
2017/3/25,936.54,975.76,903.71,972.78,435803008,15794781102,982.9633333,995.09,1106.009333
2017/3/26,974.02,1007.96,954.19,966.72,303668000,15698465531,959.0066667,1019.88,1092.068667
2017/3/27,972.05,1046.4,971.98,1045.77,372535008,16983801541,995.09,1044.296667,1080.361333
2017/3/28,1044.58,1064.65,1027.73,1047.15,326332000,17008241726,1019.88,1037.85,1068.043333
2017/3/29,1046.08,1055.13,1015.88,1039.97,298457984,16893415156,1044.296667,1046.063333,1054.708
2017/3/30,1042.21,1049.29,1020.04,1026.43,352968992,16675587066,1037.85,1059.573333,1039.829333
2017/3/31,1026.64,1074.92,1026.64,1071.79,447287008,17414322808,1046.063333,1084.82,1032.094667
2017/4/1,1071.71,1091.72,1061.09,1080.5,289633984,17557597716,1059.573333,1108.826667,1030.779333
2017/4/2,1080.61,1107.59,1075.45,1102.17,514187008,17911915755,1084.82,1126.41,1039.336
2017/4/3,1102.95,1151.74,1102.95,1143.81,580444032,18591158323,1108.826667,1133.946667,1046.474
2017/4/4,1145.52,1156.44,1120.52,1133.25,436310016,18421262063,1126.41,1146.903333,1051.742
2017/4/5,1134.14,1135.09,1113.63,1124.78,414784000,18285857775,1133.946667,1161.453333,1052.024667
2017/4/6,1125.81,1188.37,1125.81,1182.68,511222016,19229356147,1146.903333,1178.51,1060.927333
2017/4/7,1178.94,1186.58,1163.39,1176.9,317022016,19137747435,1161.453333,1180.24,1070.148
2017/4/8,1172.65,1184.98,1162.58,1175.95,209312000,19124327856,1178.51,1183.65,1086.043333
2017/4/9,1176.57,1197.21,1171.86,1187.87,242343008,19320511927,1180.24,1193.336667,1100.382667
2017/4/10,1187.3,1190.34,1179.04,1187.13,215883008,19310642460,1183.65,1197.503333,1115.076667
2017/4/11,1187.46,1208.07,1187.46,1205.01,216182000,19604036563,1193.336667,1191.553333,1125.692667
2017/4/12,1204.81,1207.14,1196.76,1200.37,288702016,19530680104,1197.503333,1179.063333,1135.907333
2017/4/13,1201.02,1205.89,1156.44,1169.28,351968992,19026699552,1191.553333,1169.78,1144.528
2017/4/14,1170.33,1190.8,1159.79,1167.54,254827008,19000400018,1179.063333,1174.333333,1153.935333
2017/4/15,1167.3,1188,1164.96,1172.52,203559008,19083656460,1169.78,1183.123333,1160.650667
2017/4/16,1172.61,1187.22,1172.61,1182.94,183231008,19255408766,1174.333333,1196.173333,1167.48
2017/4/17,1183.25,1194.9,1172.65,1193.91,253206000,19436033390,1183.123333,1205.29,1173.596
2017/4/18,1193.77,1217.57,1193.77,1211.67,270524000,19727334977,1196.173333,1217.013333,1178.12
2017/4/19,1212.13,1215.51,1205.08,1210.29,288060992,19707045565,1205.29,1220.473333,1183.256
2017/4/20,1211.08,1240.79,1208.41,1229.08,315108000,20015137622,1217.013333,1227.613333,1190.209333
2017/4/21,1229.42,1235.94,1215.56,1222.05,272167008,19903192286,1220.473333,1220.323333,1192.834
2017/4/22,1222.71,1235.56,1208.47,1231.71,249320000,20062753908,1227.613333,1229.69,1196.488
2017/4/23,1231.92,1232.2,1203.94,1207.21,258951008,19665994145,1220.323333,1240.95,1198.572
2017/4/24,1209.63,1250.94,1209.63,1250.15,235806000,20367443800,1229.69,1265.573333,1202.724
2017/4/25,1250.45,1267.58,1249.97,1265.49,242556000,20619704237,1240.95,1288.1,1207.948
2017/4/26,1265.99,1294.83,1265.93,1281.08,329631008,20876159410,1265.573333,1305.096667,1213.019333
2017/4/27,1281.88,1319.7,1281.3,1317.73,449196992,21475836448,1288.1,1318.666667,1220.843333
2017/4/28,1317.74,1331.28,1292.37,1316.48,527488992,21457669552,1305.096667,1328.72,1230.656667
2017/4/29,1317.84,1327.2,1315.21,1321.79,422705984,21547126640,1318.666667,1363.76,1240.94
2017/4/30,1321.87,1347.91,1314.92,1347.89,413115008,21975104909,1328.72,1407.436667,1252.631333
2017/5/1,1348.3,1434.32,1348.3,1421.6,713624000,23179524919,1363.76,1454.836667,1268.542
2017/5/2,1421.03,1473.9,1415.69,1452.82,477337984,23691443738,1407.436667,1493.526667,1285.802667
2017/5/3,1453.78,1492.77,1447.49,1490.09,583795968,24301634925,1454.836667,1527.736667,1304.364
2017/5/4,1490.72,1608.91,1490.72,1537.67,933548992,25080858487,1493.526667,1557.306667,1326.189333
2017/5/5,1540.87,1618.03,1530.31,1555.45,946035968,25373374563,1527.736667,1576.986667,1347.947333
2017/5/6,1556.81,1578.8,1542.5,1578.8,582529984,25757608890,1557.306667,1632.953333,1371.730667
2017/5/7,1579.47,1596.72,1559.76,1596.71,1080029952,26053077975,1576.986667,1691.806667,1396.064
2017/5/8,1596.92,1723.35,1596.92,1723.35,1340320000,28123369330,1632.953333,1755.28,1430.473333
2017/5/9,1723.89,1833.49,1716.3,1755.36,1167920000,28649119972,1691.806667,1797.02,1464.154
2017/5/10,1756.52,1788.44,1719.1,1787.13,915723008,29170965564,1755.28,1786.646667,1498.93
2017/5/11,1780.37,1873.93,1755.35,1848.57,799489984,30176934751,1797.02,1792.573333,1536.762667
2017/5/12,1845.76,1856.15,1694.01,1724.24,740984000,28150631936,1786.646667,1779.353333,1563.863333
2017/5/13,1723.12,1812.99,1651.08,1804.91,579635008,29471223857,1792.573333,1784.083333,1596.425333
2017/5/14,1800.86,1831.42,1776.62,1808.91,437196000,29540290794,1779.353333,1760.596667,1628.9
2017/5/15,1808.44,1812.8,1708.54,1738.43,731529024,28392885375,1784.083333,1770.656667,1654.936
2017/5/16,1741.7,1785.94,1686.54,1734.45,959044992,28330874003,1760.596667,1820.73,1675.792667
2017/5/17,1726.73,1864.05,1661.91,1839.09,1064729984,30043626195,1770.656667,1905.15,1701.544
2017/5/18,1818.7,1904.48,1807.12,1888.65,894321024,30856574835,1820.73,1987.03,1728.114667
2017/5/19,1897.37,2004.52,1890.25,1987.71,1157289984,32479082015,1905.15,2037.88,1758.117333
2017/5/20,1984.24,2084.73,1974.92,2084.73,961336000,34068630559,1987.03,2099.776667,1793.402667
2017/5/21,2067.03,2119.08,2037.5,2041.2,1147859968,33361091114,2037.88,2178.34,1824.229333
2017/5/22,2043.19,2303.9,2017.87,2173.4,1942220032,35525744380,2099.776667,2312.486667,1862.675333
2017/5/23,2191.56,2320.82,2178.5,2320.42,1378749952,37933704066,2178.34,2356.346667,1902.48
2017/5/24,2321.37,2523.72,2321.37,2443.64,1725379968,39952841999,2312.486667,2317.013333,1948.365333
2017/5/25,2446.24,2763.71,2285.3,2304.98,2406700032,37690456715,2356.346667,2182.09,1982.888667
2017/5/26,2320.89,2573.79,2071.99,2202.42,1763480064,36017660894,2317.013333,2132.363333,2006.478667
2017/5/27,2196.27,2260.2,1855.83,2038.87,1700480000,33347170525,2182.09,2150.093333,2027.454
2017/5/28,2054.08,2267.34,2054.08,2155.8,1147139968,35264171110,2132.363333,2195.626667,2050.846667
2017/5/29,2159.43,2307.05,2107.17,2255.61,994625024,36901102917,2150.093333,2239.163333,2080.626667
2017/5/30,2255.36,2301.96,2124.57,2175.47,1443970048,35594903085,2195.626667,2289.92,2109.762667
2017/5/31,2187.19,2311.08,2145.57,2286.41,1544829952,37414813240,2239.163333,2394.28,2146.56
2017/6/1,2288.33,2448.39,2288.33,2407.88,1653180032,39407633763,2289.92,2470.593333,2184.479333
2017/6/2,2404.03,2488.55,2373.32,2488.55,1317030016,40732491835,2394.28,2505.236667,2224.472667
2017/6/3,2493.72,2581.91,2423.57,2515.35,1514950016,41177190057,2470.593333,2571.323333,2259.648667
2017/6/4,2547.79,2585.89,2452.54,2511.81,1355120000,41124262595,2505.236667,2687.273333,2288.120667
2017/6/5,2512.4,2686.81,2510.22,2686.81,1369309952,43994968834,2571.323333,2760.723333,2331.161333
2017/6/6,2690.84,2999.91,2690.84,2863.2,2089609984,46888622160,2687.273333,2800.326667,2377.148
2017/6/7,2869.38,2869.38,2700.56,2732.16,1517709952,44748237218,2760.723333,2787.196667,2404.597333
2017/6/8,2720.49,2815.3,2670.95,2805.62,1281170048,45957247989,2800.326667,2859.046667,2428.729333
2017/6/9,2807.44,2901.71,2795.62,2823.81,1348950016,46260465854,2787.196667,2909.876667,2463.318
2017/6/10,2828.14,2950.99,2746.55,2947.71,2018889984,48295501718,2859.046667,2855.15,2513.004
2017/6/11,2942.41,2996.6,2840.53,2958.11,1752400000,48471330146,2909.876667,2778.253333,2574.286667
2017/6/12,2953.22,2997.26,2518.56,2659.63,2569530112,43585351533,2855.15,2627.673333,2607.875333
2017/6/13,2680.91,2789.04,2650.38,2717.02,1781200000,44530631894,2778.253333,2562.656667,2638.636
2017/6/14,2716.88,2786.83,2412.94,2506.37,1696560000,41082567339,2627.673333,2496.503333,2660.696
2017/6/15,2499.58,2534.71,2212.96,2464.58,2026259968,40402259202,2562.656667,2546.34,2672.574
2017/6/16,2469.57,2539.92,2385.15,2518.56,1195190016,41291821423,2496.503333,2574.243333,2679.952667
2017/6/17,2514.01,2685.19,2484.96,2655.88,1534509952,43548031452,2546.34,2597.923333,2691.108
2017/6/18,2655.35,2662.1,2516.33,2548.29,1178659968,41788418974,2574.243333,2619.893333,2693.304
2017/6/19,2549.03,2662.85,2549.03,2589.6,1446840064,42470734800,2597.923333,2666.83,2698.49
2017/6/20,2591.26,2763.45,2589.82,2721.79,1854189952,44643512689,2619.893333,2705.433333,2700.822
2017/6/21,2709.43,2772.01,2660.4,2689.1,1626579968,44111929173,2666.83,2713.14,2689.215333
2017/6/22,2691.03,2723.74,2642.36,2705.41,1097939968,44384244937,2705.433333,2686.346667,2687.432
2017/6/23,2707.34,2765.17,2706.37,2744.91,961318976,45037797053,2713.14,2647.68,2683.384667
2017/6/24,2738.52,2757.94,2583.19,2608.72,982750016,42807952581,2686.346667,2558.86,2669.045333
2017/6/25,2607.25,2682.26,2552.12,2589.41,1161100032,42495001716,2647.68,2540.103333,2645.158667
2017/6/26,2590.57,2615.25,2376.29,2478.45,1663280000,40677994354,2558.86,2535.23,2613.181333
2017/6/27,2478.45,2552.45,2332.99,2552.45,1489789952,41897190525,2540.103333,2555.52,2606.036
2017/6/28,2553.03,2603.98,2484.42,2574.79,1183869952,42268942193,2535.23,2531.65,2596.554
2017/6/29,2567.56,2588.83,2510.48,2539.32,949979008,41690395783,2555.52,2484.903333,2598.750667
2017/6/30,2539.24,2559.25,2478.43,2480.84,860273024,40735082695,2531.65,2473.953333,2599.834667
2017/7/1,2492.6,2515.27,2419.23,2434.55,779913984,39980058373,2484.903333,2501.693333,2594.234
2017/7/2,2436.4,2514.28,2394.84,2506.47,803747008,41167015221,2473.953333,2557.39,2584.273333
2017/7/3,2498.56,2595,2480.47,2564.06,964112000,42118211083,2501.693333,2589.23,2585.324667
2017/7/4,2561,2631.59,2559.35,2601.64,985516032,42740618673,2557.39,2604.063333,2586.127333
2017/7/5,2602.87,2622.65,2538.55,2601.99,941566016,42751085999,2589.23,2576.403333,2578.140667
2017/7/6,2608.1,2616.72,2581.69,2608.56,761956992,42863758795,2604.063333,2566.186667,2572.771333
2017/7/7,2608.59,2916.14,2498.87,2518.66,917411968,41391217675,2576.403333,2536.146667,2560.321333
2017/7/8,2520.27,2571.34,2492.31,2571.34,733329984,42262222823,2566.186667,2487.446667,2548.75
2017/7/9,2572.61,2635.49,2517.59,2518.44,527856000,41397076604,2536.146667,2409.596667,2542.731333
2017/7/10,2525.25,2537.16,2321.13,2372.56,1111200000,39005033499,2487.446667,2369.73,2528.274667
2017/7/11,2385.89,2413.47,2296.81,2337.79,1329760000,38438497236,2409.596667,2364.843333,2518.897333
2017/7/12,2332.77,2423.71,2275.14,2398.84,1117410048,39447604438,2369.73,2330.026667,2508.656667
2017/7/13,2402.7,2425.22,2340.83,2357.9,835769984,38778935907,2364.843333,2196.7,2494.197333
2017/7/14,2360.59,2363.25,2183.22,2233.34,882502976,36734255488,2330.026667,2054.006667,2473.798667
2017/7/15,2230.12,2231.14,1990.41,1998.86,993608000,32880721300,2196.7,2052.363333,2441.666667
2017/7/16,1991.98,2058.77,1843.03,1929.82,1182870016,31748939343,2054.006667,2159.036667,2408.018
2017/7/17,1932.62,2230.49,1932.62,2228.41,1201760000,36665393517,2052.363333,2273.573333,2389.480667
2017/7/18,2233.52,2387.61,2164.77,2318.88,1512450048,38158677672,2159.036667,2469.97,2373.135333
2017/7/19,2323.08,2397.17,2260.23,2273.43,1245100032,37415031061,2273.573333,2586.263333,2351.254667
2017/7/20,2269.89,2900.7,2269.89,2817.6,2249260032,46376428080,2469.97,2765.16,2365.628667
2017/7/21,2838.41,2838.41,2621.85,2667.76,1489449984,43915296559,2586.263333,2736.093333,2369.575333
2017/7/22,2668.63,2862.42,2657.71,2810.12,1177129984,46264340367,2765.16,2765.126667,2389.006
2017/7/23,2808.1,2832.18,2653.94,2730.4,1072840000,44957775265,2736.093333,2687.246667,2399.61
2017/7/24,2732.7,2777.26,2699.19,2754.86,866473984,45366654309,2765.126667,2620.263333,2415.371333
2017/7/25,2757.5,2768.08,2480.96,2576.48,1460089984,42433788244,2687.246667,2592.57,2428.966
2017/7/26,2577.77,2610.76,2450.8,2529.45,937404032,41663929265,2620.263333,2670.08,2441.743333
2017/7/27,2538.71,2693.32,2529.34,2671.78,789104000,44013533097,2592.57,2735.746667,2459.939333
2017/7/28,2679.73,2897.45,2679.73,2809.01,1380099968,46279316161,2670.08,2764.213333,2490.013333
2017/7/29,2807.02,2808.76,2692.8,2726.45,803745984,44924534585,2735.746667,2786.323333,2522.887333
2017/7/30,2724.39,2758.53,2644.85,2757.18,705942976,45435913868,2764.213333,2783.593333,2573.442
2017/7/31,2763.24,2889.62,2720.61,2875.34,860574976,47388334773,2786.323333,2768.09,2636.476667
2017/8/1,2871.3,2921.35,2685.61,2718.26,1324669952,44804603885,2783.593333,2744.553333,2669.133333
2017/8/2,2727.13,2762.53,2668.59,2710.67,1094950016,44684649516,2768.09,2803.763333,2695.252667
2017/8/3,2709.56,2813.31,2685.14,2804.73,804796992,46239970790,2744.553333,2984.51,2730.672667
2017/8/4,2806.93,2899.33,2743.72,2895.89,1002120000,47749461443,2803.763333,3120.913333,2735.892
2017/8/5,2897.63,3290.01,2874.83,3252.91,1945699968,53643452554,2984.51,3281.93,2774.902
2017/8/6,3257.61,3293.29,3155.6,3213.94,1105030016,53006426108,3120.913333,3337.606667,2801.823333
2017/8/7,3212.78,3397.68,3180.89,3378.94,1482279936,55734179251,3281.93,3380.45,2845.059333
2017/8/8,3370.22,3484.85,3345.83,3419.94,1752760064,56417337745,3337.606667,3381.23,2889.398
2017/8/9,3420.4,3422.76,3247.67,3342.47,1468960000,55145196472,3380.45,3458.123333,2940.464
2017/8/10,3341.84,3453.45,3319.47,3381.28,1515110016,55791120000,3381.23,3638.87,2997.252667
2017/8/11,3373.82,3679.72,3372.12,3650.62,2021190016,60241844923,3458.123333,3869.53,3062.508667
2017/8/12,3650.63,3949.92,3613.7,3884.71,2219589888,64111163866,3638.87,4094.366667,3134.222
2017/8/13,3880.04,4208.39,3857.8,4073.26,3159089920,67230528989,3869.53,4193.44,3224.009333
2017/8/14,4066.1,4325.13,3989.16,4325.13,2463089920,71394704654,4094.366667,4294.563333,3328.539333
2017/8/15,4326.99,4455.97,3906.18,4181.93,3258050048,69038855081,4193.44,4296.75,3415.645333
2017/8/16,4200.34,4381.23,3994.42,4376.63,2272039936,72260183303,4294.563333,4289.646667,3526.203333
2017/8/17,4384.44,4484.7,4243.71,4331.69,2553359872,71527949443,4296.75,4228.67,3634.271333
2017/8/18,4324.34,4370.13,4015.4,4160.62,2941710080,68710871037,4289.646667,4147.326667,3724.664
2017/8/19,4137.75,4243.26,3970.55,4193.7,2975820032,69265141208,4228.67,4094.366667,3811.184667
2017/8/20,4189.31,4196.29,4069.88,4087.66,2109769984,67520478838,4147.326667,4063.306667,3866.834667
2017/8/21,4090.48,4109.14,3988.6,4001.74,2800890112,66106992038,4094.366667,4084.593333,3919.354667
