,Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,WSJ daily sentiment
179,2016/1/1,432.2,36278900,264236,123957,104000000000.0,10.81,493407,3.5,1061.16,37.04,1.0856,6245,20122,429.44,432.91,439.03,0.25
180,2016/1/2,434.0,30096600,378897,148893,104000000000.0,9.95,579744,3.51,1061.16,31.62,1.0856,7707,19715,431.07,431.14,437.3,0.25
181,2016/1/3,430.51,39633800,322323,142463,104000000000.0,9.89,554656,3.49,1071.14,34.4,1.0831,9635,19638,432.24,428.4,435.2,0.25
182,2016/1/4,431.69,38477500,359733,181173,104000000000.0,7.97,556970,3.49,1071.14,36.79,1.0831,9914,23308,432.07,428.13,433.94,0.25
183,2016/1/5,432.22,34522600,371034,182214,104000000000.0,9.2,641779,3.48,1076.54,45.48,1.0748,9817,27207,431.47,429.71,433.53,0.25
184,2016/1/6,429.79,34042500,341777,171949,104000000000.0,10.2,662380,3.46,1085.55,49.01,1.0781,8812,24615,431.23,430.41,432.97,0.25
185,2016/1/7,443.98,87562200,359906,190087,104000000000.0,9.74,704716,3.52,1101.02,48.99,1.0932,10472,24700,435.33,432.28,433.23,0.25
186,2016/1/8,455.41,56993000,360597,181234,104000000000.0,8.37,583649,3.58,1104.77,40.06,1.0922,8982,26040,443.06,435.2,433.59,0.25
187,2016/1/9,450.63,32278000,399868,179817,104000000000.0,9.47,638665,3.56,1104.77,43.16,1.0922,7506,20585,450.01,437.83,433.29,0.25
188,2016/1/10,446.22,35995900,374094,161142,104000000000.0,8.3,522422,3.54,1100.47,43.16,1.0859,7441,20755,450.75,439.38,434.1,0.25
189,2016/1/11,447.91,40450000,391385,191026,104000000000.0,8.49,656381,3.55,1100.47,46.67,1.0859,9126,23867,448.25,440.93,436.09,0.25
190,2016/1/12,441.94,115607000,388756,194704,104000000000.0,8.42,606917,3.52,1091.26,51.06,1.0858,8556,27110,445.36,442.2,437.32,0.25
191,2016/1/13,431.67,173888000,346613,187983,113000000000.0,9.74,676356,3.47,1090.09,30.48,1.0877,8535,27094,440.51,442.2,437.62,0.25
192,2016/1/14,430.94,43945500,364296,183049,113000000000.0,10.88,718566,3.47,1084.69,31.2,1.0865,8500,25568,434.85,442.05,437.74,0.25
193,2016/1/15,397.29,153351008,362827,183520,113000000000.0,11.78,785504,3.23,1085.31,29.42,1.0916,10379,31035,419.97,438.44,435.76,0.25
194,2016/1/16,374.52,120352000,434078,191158,113000000000.0,10.17,745876,3.02,1085.31,29.42,1.0916,9734,28097,400.92,430.73,431.91,0.25
195,2016/1/17,385.12,45319600,456430,203977,113000000000.0,9.54,754066,3.06,1089.08,29.42,1.0892,10163,25408,385.64,422.92,428.66,-0.45
196,2016/1/18,383.42,54403900,414949,213732,113000000000.0,8.31,665509,3.03,1089.08,28.46,1.0892,11240,29308,381.02,415.45,425.52,-0.45
197,2016/1/19,383.47,46819800,364949,186725,113000000000.0,10.85,773838,3.03,1087.1,28.46,1.0908,10285,24617,384.0,408.48,422.3,-0.45
198,2016/1/20,400.46,121720000,570723,208919,113000000000.0,9.39,862095,3.2,1096.36,26.55,1.089,9594,29720,389.12,403.2,420.18,-0.45
199,2016/1/21,414.77,68338000,435891,222606,113000000000.0,10.6,840199,3.3,1101.88,29.53,1.0874,9741,29595,399.57,400.18,419.18,-0.45
200,2016/1/22,394.48,91546600,426162,213507,113000000000.0,8.19,661856,3.15,1099.05,32.19,1.0796,8986,27533,403.24,396.05,415.88,-0.45
201,2016/1/23,386.61,56247400,431557,190221,113000000000.0,7.97,571502,3.1,1099.05,32.19,1.0796,6951,23029,398.62,391.13,411.3,-0.45
202,2016/1/24,396.02,54824800,403929,201254,113000000000.0,8.49,619085,3.15,1097.68,30.34,1.0849,7644,22635,392.37,390.99,407.66,-0.45
203,2016/1/25,396.23,59062400,443098,221988,113000000000.0,8.81,719356,3.16,1103.12,30.34,1.0849,8952,25172,392.95,393.4,404.32,-0.45
204,2016/1/26,393.12,58147000,466663,230363,120000000000.0,9.04,742776,3.14,1114.7,31.45,1.087,8795,26057,395.12,394.29,400.67,-0.45
205,2016/1/27,394.01,47424400,432690,229522,120000000000.0,9.32,744017,3.23,1122.4,32.3,1.0893,10330,28379,394.45,395.46,397.48,-0.45
206,2016/1/28,387.67,59247900,464730,224879,120000000000.0,9.88,797069,3.2,1120.95,33.22,1.094,10867,26070,391.6,395.93,394.54,-0.45
207,2016/1/29,377.35,86125296,453312,224225,120000000000.0,8.52,686997,3.11,1115.26,33.62,1.0831,9933,29331,386.34,393.36,390.97,-0.45
208,2016/1/30,378.63,30284400,435739,194607,120000000000.0,7.7,567548,3.1,1115.26,33.62,1.0831,7305,25049,381.22,389.35,389.73,-0.45
209,2016/1/31,373.81,37894300,394896,175864,120000000000.0,7.95,554537,3.08,1123.23,33.62,1.0888,6889,27728,376.6,387.05,389.68,-0.45
210,2016/2/1,372.11,51656700,540454,222237,120000000000.0,8.69,776970,3.08,1123.23,29.88,1.0888,8159,29309,374.85,385.44,388.81,-0.45
211,2016/2/2,374.04,40378700,600278,241542,120000000000.0,8.24,803891,3.08,1127.7,29.88,1.0919,8575,26458,373.32,383.0,388.19,-0.45
212,2016/2/3,371.9,45933400,457590,191045,120000000000.0,8.03,645764,3.07,1135.18,34.66,1.1105,8334,27023,372.68,380.29,387.41,0.0
213,2016/2/4,380.34,69285504,406620,200493,120000000000.0,8.51,657827,3.12,1150.63,34.66,1.1209,8405,26103,375.43,378.87,386.07,0.0
214,2016/2/5,388.03,43825000,429973,225300,120000000000.0,7.71,646794,3.16,1162.33,44.78,1.1158,7286,26621,380.09,378.21,384.29,0.0
215,2016/2/6,380.53,49249300,429750,223956,120000000000.0,7.2,603150,3.12,1162.33,49.17,1.1158,6576,23929,382.97,377.42,383.36,0.0
216,2016/2/7,377.22,37076300,460561,212014,144000000000.0,8.18,700185,3.1,1180.69,49.17,1.1193,7257,24021,381.93,377.4,382.73,0.0
217,2016/2/8,375.86,47671100,410619,224607,144000000000.0,9.66,819056,3.08,1180.69,39.51,1.1193,7862,27363,377.87,377.09,381.39,0.0
218,2016/2/9,374.9,55318500,466938,231064,144000000000.0,7.97,696157,3.07,1191.16,44.44,1.1293,8240,25751,375.99,377.21,379.97,0.0
219,2016/2/10,379.76,85130896,422015,235363,144000000000.0,9.02,738433,3.1,1191.75,44.44,1.1292,8415,28230,376.84,378.06,379.08,0.0
220,2016/2/11,380.32,74375600,420891,220742,144000000000.0,7.52,639298,3.1,1225.56,45.34,1.1323,8508,29630,378.33,378.76,378.16,0.0
221,2016/2/12,382.12,67042800,406475,202356,144000000000.0,8.45,615091,3.1,1241.58,51.68,1.1256,8265,28064,380.73,379.9,377.79,0.0
222,2016/2/13,388.25,61911700,401895,184519,144000000000.0,9.18,630543,3.12,1241.58,51.68,1.1256,7304,25543,383.56,380.78,378.52,0.0
223,2016/2/14,400.08,74469800,425894,185922,144000000000.0,8.68,624712,3.18,1217.19,51.68,1.1156,8707,25283,390.15,382.12,379.95,0.0
224,2016/2/15,403.97,74070496,443684,220197,144000000000.0,9.46,762568,3.21,1217.19,29.04,1.1156,11516,27181,397.43,384.72,381.96,0.0
225,2016/2/16,404.83,73093104,405987,215802,144000000000.0,10.29,760435,3.2,1203.72,29.04,1.1144,11652,27923,402.96,387.79,384.14,0.0
226,2016/2/17,412.98,83193600,480013,227080,144000000000.0,9.46,773961,3.23,1216.53,30.66,1.1128,11247,29153,407.26,391.91,386.74,0.0
227,2016/2/18,420.14,76752600,419151,212810,144000000000.0,8.4,650895,3.25,1220.12,30.77,1.1107,22016,24986,412.65,396.94,389.96,0.0
228,2016/2/19,421.05,55711300,436520,217291,163000000000.0,10.07,767116,3.25,1228.46,29.64,1.113,15488,27889,418.06,401.53,392.67,0.0
229,2016/2/20,430.58,93992096,445276,215578,163000000000.0,9.6,737770,3.37,1228.46,29.64,1.113,11468,23050,423.92,407.11,395.51,0.0
230,2016/2/21,438.42,89820704,455324,206489,163000000000.0,11.22,845762,3.48,1224.1,31.48,1.103,11411,25424,430.02,413.37,399.37,0.0
231,2016/2/22,437.18,85385200,439234,237569,163000000000.0,11.36,898240,3.47,1215.15,31.48,1.103,11126,25239,435.39,418.8,403.36,-0.03
232,2016/2/23,429.17,85244896,461062,244612,163000000000.0,10.55,883190,3.45,1217.88,31.87,1.102,10140,28499,434.92,422.04,406.92,-0.03
233,2016/2/24,421.34,67743696,410824,224809,163000000000.0,12.25,918164,3.38,1232.95,32.15,1.1013,9726,27169,429.23,423.97,410.01,-0.03
234,2016/2/25,424.43,70798000,475481,216135,163000000000.0,9.23,799025,3.37,1235.1,33.07,1.1018,9689,28753,424.98,426.14,412.99,-0.61
235,2016/2/26,427.64,61486000,424471,203495,163000000000.0,10.27,765235,3.38,1226.93,32.78,1.0934,8563,30726,424.47,427.77,416.15,-0.61
236,2016/2/27,431.92,41893600,415896,182030,163000000000.0,9.85,673899,3.42,1226.93,32.78,1.0934,7438,24902,428.0,429.08,419.47,-0.61
237,2016/2/28,431.39,53033400,431474,233302,163000000000.0,10.77,776567,3.42,1222.75,33.75,1.0873,7501,28161,430.32,430.23,422.34,-0.61
238,2016/2/29,436.08,60694700,491300,265187,163000000000.0,10.6,913299,3.45,1226.44,33.75,1.0873,8818,28270,433.13,430.84,424.74,-0.61
239,2016/3/1,436.25,74895800,477531,276953,163000000000.0,10.38,905036,3.44,1233.64,33.75,1.0868,9774,25668,434.57,430.6,426.89,-0.61
240,2016/3/2,429.76,74955296,498562,270049,163000000000.0,9.23,900280,3.4,1235.14,32.28,1.0868,9169,27957,434.03,429.78,428.56,-0.61
241,2016/3/3,422.58,100484000,484425,221517,163000000000.0,10.53,920833,3.34,1254.93,34.57,1.0957,9718,31442,429.53,429.04,429.2,-0.61
242,2016/3/4,417.22,90856096,467261,207330,163000000000.0,9.34,786572,3.29,1262.99,34.57,1.1005,8221,30294,423.19,428.59,429.0,-0.61
243,2016/3/5,404.16,135384992,469348,234842,158000000000.0,9.61,780037,3.2,1262.99,43.65,1.1005,7319,28045,414.65,426.33,427.87,-0.61
244,2016/3/6,403.98,91212496,353877,161591,158000000000.0,9.77,628856,3.21,1264.42,48.62,1.1014,7807,24747,408.45,423.7,426.1,-0.61
245,2016/3/7,411.08,85762400,367988,183122,158000000000.0,10.59,708340,3.24,1264.42,48.62,1.1014,9903,29486,406.41,421.39,424.28,-0.61
246,2016/3/8,413.94,70311696,416467,200144,158000000000.0,9.49,680367,3.26,1266.06,40.83,1.1011,9547,27850,409.67,419.45,422.73,-0.61
247,2016/3/9,414.1,70012304,457651,190220,158000000000.0,8.64,744127,3.27,1255.9,40.83,1.0999,8667,28142,413.04,417.01,421.72,-0.61
248,2016/3/10,415.66,81022896,385798,188571,158000000000.0,9.25,676987,3.28,1262.38,48.81,1.1177,8231,30719,414.57,414.72,421.35,-0.61
249,2016/3/11,419.97,73969696,386404,189656,158000000000.0,8.93,614321,3.34,1261.2,44.66,1.1156,7550,29704,416.58,413.63,421.05,-0.61
250,2016/3/12,416.28,92712896,341896,167869,158000000000.0,9.94,574049,3.34,1261.2,44.66,1.1156,6256,28068,417.3,412.93,420.29,-0.61
251,2016/3/13,413.49,74322800,367421,149670,158000000000.0,11.03,637965,3.3,1249.53,37.18,1.1103,7127,28299,416.58,412.52,419.06,-0.61
252,2016/3/14,415.38,95259400,402214,191189,158000000000.0,9.42,726220,3.31,1244.3,37.18,1.1103,10334,28751,415.05,413.76,418.0,-0.61
253,2016/3/15,416.58,66781700,400044,202265,158000000000.0,9.0,664198,3.31,1233.18,36.34,1.1109,9939,30661,415.15,415.16,416.7,-0.61
254,2016/3/16,416.88,65185800,388398,211840,158000000000.0,9.39,668880,3.31,1246.07,38.46,1.1224,8767,33113,416.28,415.81,415.4,-0.61
255,2016/3/17,419.35,83528600,430484,208178,158000000000.0,10.29,746762,3.31,1261.26,40.2,1.1318,8000,30033,417.6,416.41,414.71,0.64
256,2016/3/18,414.2,104940000,390122,205886,165000000000.0,10.57,739599,3.24,1257.29,39.44,1.127,7261,25976,416.81,416.42,414.15,0.64
257,2016/3/19,409.48,58423000,359219,177342,165000000000.0,10.52,640091,3.18,1257.29,39.44,1.127,5803,27011,414.34,415.73,413.64,0.64
258,2016/3/20,412.3,45947900,358245,177997,165000000000.0,9.93,660703,3.2,1255.53,39.91,1.1241,6392,22064,411.99,414.88,414.18,0.64
259,2016/3/21,412.63,61655400,383988,198867,165000000000.0,10.32,754279,3.2,1248.74,39.91,1.1241,7624,25353,411.47,414.48,414.75,0.64
260,2016/3/22,415.53,66813300,415030,205060,165000000000.0,9.8,714048,3.22,1248.41,41.45,1.1217,8206,25184,413.49,414.7,415.05,0.64
261,2016/3/23,418.21,61444200,340578,186659,165000000000.0,9.65,674794,3.24,1233.84,39.79,1.1181,8114,23845,415.46,415.02,415.34,0.64
262,2016/3/24,417.24,68346704,383552,189947,165000000000.0,9.79,674120,3.24,1219.26,39.46,1.1174,8782,22710,416.99,415.09,415.55,0.64
263,2016/3/25,416.83,52560000,359481,172163,165000000000.0,9.87,624015,3.23,1219.26,39.46,1.1167,7324,22593,417.43,415.09,415.62,0.64
264,2016/3/26,417.64,44650400,418683,158896,165000000000.0,9.21,625294,3.23,1217.25,39.46,1.1167,6252,20187,417.24,414.9,415.47,0.64
265,2016/3/27,422.86,71229400,348069,160125,165000000000.0,10.31,629457,3.27,1217.25,39.39,1.1196,6509,19044,419.11,415.86,415.91,0.64
266,2016/3/28,425.23,68522800,458611,195910,165000000000.0,8.58,674533,3.28,1217.4,39.39,1.1196,7847,23045,421.91,417.61,416.69,0.64
267,2016/3/29,419.92,75411504,528452,197252,165000000000.0,9.17,836449,3.24,1231.09,38.28,1.1291,8713,31699,422.67,418.45,416.99,0.51
268,2016/3/30,415.24,66034100,436345,200881,165000000000.0,9.73,748907,3.23,1233.16,38.32,1.1338,8453,35672,420.13,418.74,416.9,0.51
269,2016/3/31,416.4,60215200,374089,206352,165000000000.0,11.59,845192,3.24,1230.88,38.34,1.138,8131,24191,417.19,418.84,416.87,0.51
270,2016/4/1,417.18,51235700,404832,211769,167000000000.0,9.46,768427,3.24,1224.65,36.76,1.1391,7467,24472,416.27,418.73,416.73,0.51
271,2016/4/2,419.95,45681200,417620,183364,167000000000.0,10.4,798859,3.26,1224.65,31.72,1.1391,6114,21507,417.84,419.03,417.11,0.51
272,2016/4/3,420.84,38053700,400279,178287,167000000000.0,10.12,727053,3.26,1222.45,35.92,1.1391,7076,21378,419.32,419.47,417.87,0.51
273,2016/4/4,421.17,50634300,417170,208763,167000000000.0,8.64,669686,3.25,1217.67,35.7,1.1391,8360,24516,420.65,419.87,418.46,0.51
274,2016/4/5,422.48,60718000,411003,216021,167000000000.0,9.3,741679,3.25,1222.18,43.78,1.1384,9526,26914,421.5,419.82,419.11,0.51
275,2016/4/6,423.74,59091000,418091,219133,167000000000.0,9.2,706437,3.26,1226.63,43.78,1.1399,8212,23270,422.46,419.66,419.66,0.51
276,2016/4/7,422.64,57858600,387867,218324,167000000000.0,10.23,758243,3.25,1232.55,48.76,1.1378,8289,23407,422.95,419.96,419.96,0.51
277,2016/4/8,422.06,63454700,374081,214047,167000000000.0,10.01,718056,3.23,1238.14,41.93,1.1399,8760,24554,422.81,420.72,420.28,0.51
278,2016/4/9,419.41,49792700,379848,196279,167000000000.0,8.78,635265,3.22,1238.14,41.93,1.1399,6351,19399,421.37,421.05,420.45,0.51
279,2016/4/10,420.71,73478600,348807,186781,167000000000.0,8.51,553300,3.23,1251.47,48.69,1.1408,6910,19193,420.73,421.44,420.66,0.51
280,2016/4/11,421.9,50747500,423078,229887,167000000000.0,9.42,770971,3.23,1251.47,44.07,1.1408,9268,23919,420.67,421.66,420.59,0.51
281,2016/4/12,424.54,70728800,467842,240058,167000000000.0,9.68,835680,3.25,1255.97,44.07,1.1386,8641,23252,422.38,422.07,420.55,0.51
282,2016/4/13,424.74,69060400,432307,223342,167000000000.0,8.8,707265,3.25,1247.93,41.76,1.1274,9055,23243,423.73,422.47,420.87,0.51
283,2016/4/14,424.15,45281000,421428,227764,179000000000.0,8.8,714272,3.24,1232.95,41.5,1.1268,8202,24938,424.48,422.65,421.46,0.51
284,2016/4/15,427.12,54801500,379338,212039,179000000000.0,10.29,792579,3.26,1231.87,40.36,1.1284,7162,27593,425.34,423.03,422.18,0.51
285,2016/4/16,430.44,39392800,377708,181866,179000000000.0,10.3,674732,3.28,1231.87,40.36,1.1284,5785,20857,427.24,423.9,423.06,0.51
286,2016/4/17,428.87,52125900,402557,192270,179000000000.0,9.28,659291,3.27,1237.35,39.78,1.1313,6340,19395,428.81,424.65,423.65,0.51
287,2016/4/18,428.14,55670900,426792,220261,179000000000.0,10.71,837629,3.25,1234.8,39.78,1.1313,7743,21989,429.15,425.62,424.14,0.51
288,2016/4/19,432.08,52810500,416218,226361,179000000000.0,9.63,749867,3.27,1241.79,41.08,1.1358,9076,22642,429.7,426.89,424.87,0.05
289,2016/4/20,438.54,72890096,411908,216615,179000000000.0,8.7,696926,3.28,1248.64,42.63,1.1297,8403,22973,432.92,428.74,425.94,0.05
290,2016/4/21,445.58,68204704,415543,212644,179000000000.0,9.54,731790,3.31,1251.67,43.18,1.1288,11381,23282,438.73,431.07,427.39,0.05
291,2016/4/22,447.35,58804400,391327,210833,179000000000.0,10.12,774912,3.33,1238.83,43.73,1.1222,9665,24241,443.82,433.59,429.04,0.05
292,2016/4/23,447.69,50485400,399410,185072,179000000000.0,9.97,654661,3.32,1238.83,43.73,1.1222,7170,25236,446.87,436.2,430.75,0.05
293,2016/4/24,454.55,68198400,402357,183023,179000000000.0,10.95,728040,3.5,1227.5,43.15,1.1268,8433,30727,449.86,439.25,433.09,0.05
294,2016/4/25,460.19,87091800,444197,217437,179000000000.0,11.21,874485,3.71,1234.9,42.64,1.1268,9045,28861,454.14,442.55,435.73,0.05
295,2016/4/26,464.33,78971904,446772,250593,179000000000.0,9.66,813180,3.94,1239.14,44.04,1.1297,9250,26206,459.69,446.49,438.55,0.05
296,2016/4/27,455.54,93564896,424650,239306,179000000000.0,10.92,875343,4.01,1245.26,45.33,1.1322,8777,28009,460.02,449.54,440.62,0.05
297,2016/4/28,445.06,74064704,418528,247822,179000000000.0,10.62,897480,3.81,1255.02,46.03,1.1352,9540,26142,454.98,450.98,441.98,0.53
298,2016/4/29,451.48,49258500,464315,261726,179000000000.0,9.34,812847,3.79,1276.73,45.92,1.1451,7765,26067,450.69,452.42,443.8,0.53
299,2016/4/30,451.7,69322600,382726,215566,179000000000.0,9.72,757549,3.73,1276.73,45.92,1.1451,6176,22785,449.41,453.1,445.44,0.53
300,2016/5/1,450.19,40660100,375655,191275,179000000000.0,9.28,625718,3.68,1279.5,35.97,1.1534,6593,22113,451.12,453.41,446.75,0.53
301,2016/5/2,447.71,92127000,423025,223628,179000000000.0,9.32,751085,3.7,1295.78,30.89,1.1534,88391,44092,449.87,453.42,448.01,0.0
302,2016/5/3,447.19,59366400,421903,235458,179000000000.0,9.54,778230,3.71,1290.77,30.89,1.1496,43326,34902,448.36,452.6,449.28,0.0
303,2016/5/4,448.23,50407300,412465,233524,179000000000.0,8.61,707049,3.75,1278.83,35.89,1.1487,20101,28567,447.71,451.27,450.36,0.0
304,2016/5/5,447.27,50440800,396794,229418,179000000000.0,9.26,704525,3.73,1278.44,44.32,1.1405,25386,27508,447.56,449.37,450.94,0.0
305,2016/5/6,454.0,72796800,392060,233070,179000000000.0,8.87,685889,3.77,1284.1,44.32,1.1404,17048,24738,449.83,449.2,451.5,0.0
306,2016/5/7,459.04,38364500,371632,201912,179000000000.0,9.63,646523,3.9,1284.1,46.6,1.1404,11166,21334,453.44,450.76,452.28,0.0
307,2016/5/8,458.1,40315000,357682,188857,179000000000.0,8.6,578155,3.93,1288.7,41.8,1.1383,11207,20478,457.05,451.49,452.97,0.0
308,2016/5/9,459.42,55493100,416018,226278,179000000000.0,8.43,638243,4.0,1274.41,45.17,1.1383,13087,23092,458.85,452.35,453.3,0.0
309,2016/5/10,455.57,58956100,425757,245563,179000000000.0,9.1,726909,3.95,1264.51,49.83,1.1372,12193,23402,457.7,452.95,452.99,0.0
310,2016/5/11,452.26,50605200,409881,234279,194000000000.0,10.83,813016,3.86,1270.71,49.83,1.1426,10845,21597,455.75,453.45,452.18,0.0
311,2016/5/12,452.86,59849300,413347,228270,194000000000.0,10.18,779994,3.86,1274.91,51.79,1.1377,11455,22343,453.56,454.08,452.01,0.0
312,2016/5/13,455.26,60845000,393696,231994,194000000000.0,9.64,762694,3.9,1271.32,46.21,1.1309,9489,23638,453.46,454.86,452.69,0.0
313,2016/5/14,455.78,37209000,401833,211136,194000000000.0,9.96,812343,3.98,1271.32,46.21,1.1309,12031,19355,454.63,455.81,452.97,0.0
314,2016/5/15,456.87,28514000,379361,200032,194000000000.0,10.38,777697,4.04,1278.0,46.8,1.1321,11799,19527,455.97,456.13,453.32,0.0
315,2016/5/16,455.72,59171500,447210,239668,194000000000.0,10.22,906764,4.05,1277.44,47.72,1.1321,11516,21419,456.12,455.76,453.69,0.0
316,2016/5/17,454.12,64100300,435799,238485,194000000000.0,10.13,867933,4.0,1276.6,48.31,1.1313,8974,21242,455.57,455.32,454.11,0.0
317,2016/5/18,454.4,86850096,459724,234930,194000000000.0,9.38,873732,4.0,1268.88,48.19,1.1216,9947,21130,454.75,454.76,454.59,0.0
318,2016/5/19,446.64,96027400,400946,219025,194000000000.0,12.05,955482,3.92,1255.3,48.16,1.1203,12168,21055,451.72,453.77,454.49,0.0
319,2016/5/20,440.48,81987904,397298,209247,194000000000.0,9.61,781658,3.86,1254.19,47.75,1.1224,8393,21015,447.17,452.46,454.03,0.0
320,2016/5/21,442.91,42762300,415312,191320,194000000000.0,10.35,891297,3.92,1254.19,47.75,1.1224,6660,18208,443.34,451.35,453.3,0.0
321,2016/5/22,441.25,39657600,393300,184164,194000000000.0,7.82,603582,3.94,1252.15,48.14,1.122,7085,20846,441.55,449.8,452.11,-0.64
322,2016/5/23,441.67,50582500,437689,222574,194000000000.0,7.98,646270,3.94,1250.23,48.08,1.122,8706,25025,441.94,448.23,451.01,-0.64
323,2016/5/24,445.32,65783100,462383,246370,199000000000.0,9.74,849967,3.96,1238.57,48.62,1.1141,8943,25558,442.75,446.95,450.07,-0.64
324,2016/5/25,448.0,65231000,450438,247703,199000000000.0,10.46,870538,4.0,1224.78,49.56,1.1155,8226,25514,445.0,446.09,449.57,-0.64
325,2016/5/26,451.15,65203800,413798,219956,199000000000.0,10.75,820479,4.06,1223.32,49.48,1.1194,8012,25096,448.16,445.76,449.5,-0.64
326,2016/5/27,464.66,164780992,456557,215157,199000000000.0,10.31,948131,4.34,1214.4,49.33,1.1115,7843,22418,454.6,446.9,450.28,-0.64
327,2016/5/28,502.31,181199008,436334,192921,199000000000.0,10.88,863365,4.64,1214.4,49.33,1.1115,7516,20785,472.71,453.08,453.42,-0.64
328,2016/5/29,529.96,148736992,369009,178595,199000000000.0,9.74,680078,4.69,1207.05,49.6,1.1138,7165,21179,498.98,463.03,458.36,-0.64
329,2016/5/30,532.41,87958704,492783,211224,199000000000.0,10.05,891743,4.65,1207.99,49.6,1.1138,12745,23116,521.56,472.97,463.4,0.0
330,2016/5/31,533.21,138450000,435775,215122,199000000000.0,11.3,867020,4.67,1212.21,49.1,1.1132,13783,22168,531.86,483.19,468.57,0.0
331,2016/6/1,534.19,86061800,450917,234241,199000000000.0,10.06,839312,4.7,1214.24,33.97,1.1188,10917,24322,533.27,493.47,473.9,0.0
332,2016/6/2,536.98,60378200,439406,230961,199000000000.0,10.37,826838,4.72,1213.17,33.97,1.1151,9668,25664,534.79,503.65,479.41,0.0
333,2016/6/3,554.61,122020000,443089,234527,199000000000.0,10.21,832558,4.79,1226.83,37.75,1.1367,9507,25989,541.93,515.5,486.61,0.0
334,2016/6/4,574.2,94925296,410980,196546,199000000000.0,12.09,840556,4.84,1226.83,37.75,1.1367,7824,22507,555.26,529.17,495.52,0.0
335,2016/6/5,575.07,68874096,410251,189632,199000000000.0,8.52,611226,4.81,1244.55,44.66,1.1355,11299,24256,567.96,541.44,504.33,0.0
336,2016/6/6,580.3,72138896,446221,221001,199000000000.0,8.45,705457,4.89,1245.29,49.69,1.1355,10305,25168,576.52,550.1,513.6,0.0
